country,user_id,attraction,score,review,trip_date
Belgium,Maria Nitis,Grand Place,5.0,Visited the famous Squade for Christmas time. Think it was best time with the amazing lights and music.Wasnt really crowded as it is a huge place. Reccomended for all ages dont miss it!,Dec 2019
Belgium,8pairs,Grand Place,5.0,A large square surrounded by old building of intricate architecture. The town hall and museum and lovely buildings. Definitely the centre of Brussels tourism.,Dec 2019
Belgium,Argyridou S,Grand Place,5.0,Grand place is the must visit place in Brussels. We went there during Xmas and the lights show on the wall of the old houses was amazing.,Dec 2019
Belgium,cvtmuench,Grand Place,5.0,Christmas Market in Brussels—fancy sound & light show at the Grand Place! I've never seen such detail to coordinating the lights with the music!,Dec 2019
Belgium,mmmmlp,Grand Place,4.0,This is a big square in the city that is visited by every tourist to the city. The square has architecturally most beautiful buildings around and mostly restaurants. The shopping mall lane is so nearby but the chocolates were a bit costly compared with some shops a bit away from here. Just scroll around for a better bargain.,Oct 2019
Belgium,RachelTayk,Grand Place,5.0,"Chuaigh an séadchomhartha mór cearnógach, iontach seo le hailtireacht an-álainn i bhfeidhm orm, bhí deis agam iad a fheiceáil ansin leis na maisiúcháin iontacha Nollag, ba bhreá liom",Jan 2020
Belgium,Alex Potes,Grand Place,5.0,"It’s worth going there , well know as the most beautiful square in the world , if you have got some luck (like me) you will enjoy “BELGIAN BEER WEEKEND” over 70 Different handcrafted Beers all-in-one place ... you must go mate! 🍻",Sep 2019
Belgium,WarrenFretwell,Grand Place,5.0,"If you go to Brussels, then this is a must place to see! It is a large, square plaza surrounded by buildings, including a town hall, that can only be described as opulent.

Started in the 10th Century, built and rebuilt over the ages, it is a marketplace that now house offices and restaurants. It is said to be one of the most remarkable plazas in Europe and it cannot fail to impress.

Lots of tourists, especially at night when some of the buildings are lit up with colored lights.

The alleyways that lead to and from the Grand Place are ripe with shops, chocolatiers and stores that cater to tourists. There are restaurants as well, but I found better prices a little farther off.

The area seems very safe. We went during all times of the day and night and never encountered any problems. Of course, you should probably keep your cash in a money belt anyway.

Bring a camera for photos and videos because this is the place that was made for it!
Read more",Sep 2019
Belgium,ARKAYESS,Grand Place,5.0,"Wow. One of, if not the best square we have ever visited in Europe.
Superb architecture, brilliant lighting an a great atmosphere.
Easily spend an hour just absorbing the history.
Must visit when in Brussels",Jun 2019
Belgium,scorpionsa,Grand Place,4.0,"Although I didn't get a chance to view inside any of the buildings, the square itself allows you to view the architecture of the buildings all around you, and what impressive buildings they are. Would like to come back and explore more.",Mar 2020
Belgium,Monetzky,Grand Place,4.0,"One of the things I love about Europe, at least the ones I’ve visited, is the architecture. Buildings such as these at Grand Place Brussels are fascinating!!! Lovely place, it was just unfortunate to see so many peddlers actually coming up to you repeatedly so it was not enjoyable to walk around.",Mar 2020
Belgium,Louis Dumont,Grand Place,4.0,"Being in the middle of the place, you feel strange, sourrounded by all these odl buildings with a pretty specifical architecture. At night, some buildings are illuminated, creating a really nice atmosphere!
Therefore, go there twice: once during the day to get some information about the place, once at night to enjoy the lightenings.",Mar 2020
Belgium,Nkhrayef,Grand Place,5.0,one of the most magnificent places Ive seen and magical during Christmas seasons with all the lights and affects done,Dec 2019
Belgium,Taylor F,Grand Place,5.0,not sure what else to say. It's a town square. It's beautiful and lively. Many shopw and bars all around,Dec 2019
Belgium,robertot211,Grand Place,4.0,"take the time to explore this amazing place, and to visit at least some of the beautiful palaces and buildings that surround it.",Feb 2020
Belgium,Angela M,Grand Place,5.0,This is a beautiful area to look around and take photos. Truly a must see if you are close to the area!,Mar 2020
Belgium,danielleok25,Grand Place,5.0,We were staying close to the grand place area and had heard of the lights show. As it was Christmas the decorations added to the atmosphere. The buildings are stunning! So much character. And the light show was amazing!,Dec 2019
Belgium,Thomas V,Grand Place,5.0,I found this beautiful square enhanced at night with all of the handsome buildings shining in the flood lights. Truly beautiful and the gem of Brussels. Everyone comes here.,Oct 2019
Belgium,Edward T,Grand Place,5.0,This square is sort of deceiving until you walk in from one of the side streets and witness the views. The four magnificent buildings that make up the square are all undergoing some cleaning but are still beautiful. One has just had the Gold eaves and figures restored and you can see the craftsmanship. It’s across from the Central train station,Mar 2020
Belgium,Aaron J,Grand Place,5.0,Perfect for day and night visitors! Looks better in the evening when lit up but in the day lots of history to be learnt,Mar 2020
Belgium,Oscar Ceballos,Grand Place,5.0,"A lot of people says this is the most beautiful plaza in the world!

It is always crowdy, but if you go really late, like around 01:00am you can find it illuminated and perfect to take pictures

You can enjoy a drink in the bars in the area with a great view of the Place",Mar 2020
Belgium,Paul M,Grand Place,5.0,Go at night for best photos - you're surrounded by beautiful old buildings which are effectively lit,Mar 2020
Belgium,Martin P,Grand Place,5.0,"Fantastic square full of restaurants and bars. Really worth a visit or three. Meals reasonably priced and friendly staff. Lit up at night looking magical
Many shops in the area as well.",Mar 2020
Belgium,Jamie A,Grand Place,4.0,Nice area with beautiful buildings. Good buzz around the place . The Hard Rock Cafe is close so always some where close to go for something nice to eat,Feb 2020
Belgium,Marcin F,Grand Place,3.0,"The hotel is ideally located for visiting city. Nice service.
Quite a small selection at breakfast, especially for vegans and without gluten. Medium standard hotel in the rooms.",Mar 2020
Belgium,Anita N,Grand Place,5.0,Would highly recommend that you see it both at night and in the day it is magical to see it with the lights at night.,Mar 2020
Belgium,Tony B,Grand Place,4.0,"This is an impressive square in the day or at night. The buildings look very clean and at night they are lit from below which is a very nice effect. There’s a couple of restaurants in the square and a Starbucks but apart from that, not much tourist stuff which is very good",Mar 2020
Belgium,larsgravgaardhansen,Grand Place,5.0,Fantastic snd amazing is the word I will describe this place. It is amazing to to see in daylight and during the evening. It is a must see,Mar 2020
Belgium,Jean R,Grand Place,5.0,This is a fantastic place in brussels; Thousand year old square exemplifying the cultural in fluence of the nowadays capital of Europe,Feb 2020
Belgium,Manu P,Grand Place,5.0,"If you have the chance to enjoy the music and light evening show in the summer or when some events are taking place...
The Grand Place is full of history and architecture... just a walk away from our national ""Manneken Pis""... and many pubs, museums and other activities",Mar 2020
Belgium,MyFavoritesPlaces,Grand Place,5.0,"We were there between Christmas and New year's and the lights were beautiful. Of course it was busy but still able to join the lights.

Be aware that the light show run on pre determined times. Check before you go.",Dec 2019
Belgium,Lellybelle,Grand Place,4.0,"Beautiful surroundings take you back to an earlier time.
We travelled at a quiet time of year and enjoyed having more time to view the beautiful architecture without place being rammed.
Lovely photo opportunities.",Mar 2020
Belgium,19Spenc53,Grand Place,5.0,You need to visit both during the day and at night to appreciate the full experience of the square. Take a good hour at night to appreciate the Place when reflected in the street lights,Mar 2020
Belgium,Cat A,Grand Place,5.0,It was how the name is Grand. There are free walking tours that you can enjoy. Use comfy shoes. Enjoy!,Mar 2020
Belgium,Andy,Grand Place,5.0,First time I visited the Grand Place happened to be by the night and I was fascinated by the beautiful light color show that was displayed. The following day I saw it during the day and it blew my mind. Such a fantastic big beautiful space to must go see while in Brussels.,Mar 2020
Belgium,aida68,Grand Place,5.0,"Maybe the most beautiful square in Europe. Surrounded by beautiful buildings, it is a must see in Brussels, specially at night.",Nov 2019
Belgium,Vininaspin,Grand Place,5.0,BeUtiful square with some fantastic historicalbuildings were lots of detail. Beautiful lit up at night and a gorgeous place to visit and watch the world go by form one of the few bars on it.,Mar 2020
Belgium,Jenny D,Grand Place,4.0,"Absolutely beautiful place well worth a visit,wonderful arctecture, lots of shops and places to eat around here, hard rock cafe is actually in the square",Feb 2020
Belgium,Almmax,Grand Place,5.0,"Main place of the city, this place is just beautiful from every angle. Nice walks to take around there.",Mar 2020
Belgium,Declan M,Grand Place,5.0,"We went here in February, lovely scenery but it was quite cold. there are a lot of cafes with outdoor seating here. in the summer this would be a really good place",Feb 2020
Belgium,Marcelo T,Grand Place,5.0,"Very large and beatiful archictecture to be seen, worth visit during the day and night. Several nice restaurants are placed there where you can enjoy food, several options for beers and chocolates.",Nov 2019
Belgium,Kathy g,Grand Place,5.0,Surrounded by magnificent old Belgian building -a large cobbled square full of tourists -not particularly interesting for those non-historians but good to pass through,Mar 2020
Belgium,EstherB_Viewmount,Grand Place,4.0,"An obvious must for every tourist visiting Brussels. This time I did not dine on the square, bit I visited the Tourist Information Office and also a Museum. Is it possibly getting busier each year?",Jan 2020
Belgium,Pete Thomson,Grand Place,4.0,"Beautiful place, especially at night. I really wanted to see it and I haven’t been disappointed at all !",Feb 2020
Belgium,Diana,Grand Place,3.0,"Cute place with historical buildings, not so many restaurants, mostly shops and cafes. we really enjoyed the galerie de la reine",Feb 2020
Belgium,Armin H,Grand Place,5.0,This square is one of three most beautiful and amazing squares Ive ever seen.Reason of this type of nice building was the competition of shops for absorption of eyes.Needs about30minutes.not too much,Jan 2020
Belgium,Nunun Sativa,Grand Place,5.0,"I love this place. Especially at night. So beautiful.
There is a lot of other place to visit around Grand Place in walking distance. Like Mannekin Pis and HRC.
I prefer to visit it on the weekday. To much people on the weekend.
Don't forget to enjoy Dandoy waffle. It's delicious.",Feb 2020
Belgium,apostoliaxatzaki,Grand Place,5.0,Visit Grand Place at night! The lights are magnificent! Learn its history too! U will find a tourist center there.,Feb 2020
Belgium,jokinjoe60,Grand Place,5.0,There was a light show set to music in this beautiful city center square. Very enjoyable! All ages can enjoy and appreciate this event.,Jan 2020
Belgium,Mac1253,Grand Place,5.0,What a beautiful site. At night the colors change on all the buildings from red to green to blue to purple. It was breathtaking.,Feb 2020
Belgium,Melanie G,Grand Place,5.0,There ia a light show at 6 pm ! It was a very delightful surprise ! Museums and the history..it is breathtaking !!,Feb 2020
Belgium,Welkin G,Grand Place,3.0,"Nice spot but very crowded. Would be best to visit early in the morning or late at night, its definitely worth a brief visit.",Jan 2020
Belgium,oreillyman,Grand Place,5.0,"If you're lucky you may come across a wedding party exiting the City Hall full of joy and a couple about to start a new life, The Grand Place always has something to offer even if there is no show going on. In the evenings however there are musical light shows to enjoy. The many ornate buildings will give the photographer in you plenty to choose from. Make sure you visit it - you'll not be disappointed.",Jan 2020
Belgium,ADbomtony,Grand Place,5.0,Beautiful square with well preserved historic structures. Highly recommend visiting at night to see it lit up,Jan 2020
Belgium,SEZI,Grand Place,5.0,"We had a nice evening there, listening to music and sharing some street food. The lights are showing beautiful details of the buildings. Clean and huge.",Jan 2020
Belgium,cambsman2015,Grand Place,5.0,"Spectacular Uplighting at night, multicoloured. lots of tourists. Some local youths enjoying 'aromatic tobacco'. Surrounded by souvenir shops . On your 'to-do' list, then tick it off.",Jan 2020
Belgium,Lola006,Grand Place,3.0,We were booked to stay in the square but in the end the hotel was sadly very old so we just visited the square in the rain and at night and it looked great but really very busy all day with hundreds of people.,Feb 2020
Belgium,Noah Z,Grand Place,5.0,Beautiful Square. We spent an hour there taking pictures. A square to remember. It was awesome during the day and had buskers and a light show at night.,Feb 2020
Belgium,gwenkay,Grand Place,5.0,"A must see for Brussels. Many cafes, waffle places, and chocolate shops nearby. Beautiful architecture including the 15th Century Gothic town hall with tower. A must see is the City Museum. You can also join a free tour of the city almost every day here at 1:30pm.",Feb 2020
Belgium,Jane_Grynenk,Grand Place,5.0,Very nice place. Old and beautiful. This place has very nice view speciality in the evening. Amazing!!!!,Feb 2020
Belgium,FrequentFlier776729,Grand Place,4.0,Visited here a number of times during my stay and it was beautiful. Very busy with tourists but a lovely sight and especially at night when it is lit up in different colours. I drank in a few of the bars in the grand place and enjoyed,Feb 2020
Belgium,Sam B,Grand Place,5.0,"Beautiful and expansive square, gets busy and crowded do in the afternoon, best time to go there to avoid the crowd is in the morning. There are also plenty of restaurants near the area. The structure are picture-perfect and give one the atmosphere of great architecture.",Feb 2020
Belgium,Inspire742315,Grand Place,5.0,Beautiful place not far from the Radisson blu Hotel was a walking distance for us beautiful square and lots of chocolate shops around enjoyed walking round the square and feeling my eyes with best chocolate shops,Feb 2020
Belgium,Lynn Y,Grand Place,5.0,I would recommend visiting Grand Place and having coffee or a bite to take in the architecture and let the kids let out some energy. The architecture is stunning.,Feb 2020
Belgium,Henk G,Grand Place,4.0,"Le Grand Place is extremely beautiful after the renovation of all the buildings. Great atmosphere, even in the very late evening. If you leave the tourist traps behind you, there is so much to discover on a few minutes walking distance.",Feb 2020
Belgium,Faiz R,Grand Place,5.0,what a view at night. it was pretty cold at night in April but views all around were stunning. we simply loved it.,Apr 2019
Belgium,Heinie Hartendorp,Grand Place,4.0,"Just looking at these majestic (don't call these buildings please) structures, can just make you imagine how this place could've been like during the peak of its popularity...

Be ready with your camera and your best angles 'coz it'll be worth the visit.",Jan 2020
Belgium,Jess,Grand Place,5.0,"This is a great place to visit and walk around, very beautiful to look at the buildings, it does get very busy I recommend coming in the morning if you want to avoid the crowds",Feb 2020
Belgium,bananafishfever,Grand Place,4.0,"We visited on a cold winter night after a rainy day of beer tastings, so we strolled through and appreciated the opulent architecture illuminated at night, but did not spend much time here. It’s surrounded by restaurants, shops, and chocolate stores - the cobblestone streets were pretty busy and crowded on a Saturday evening. Had a bit of a Disney World feel to us, being a huge tourist draw in Brussels.",Feb 2020
Belgium,Clarisseac,Grand Place,5.0,A place to visit and be amazed of the details of the architecture. The details of the buildings are incredible.,Feb 2020
Belgium,petercranwell86,Grand Place,5.0,"Beautiful buildings and even better in the evening when colourfully lit.
No shortage of places to enjoy a meal or famous Belgian beer: always busy but a must-see.
The streets around have an abundance of shopping opportunities- especially if you are fond of chocolate l",Feb 2020
Belgium,Gerry M,Grand Place,5.0,Well worth the trip into the heart of the city. Gorgeous and not busy in February. Streets all around very full of little restaurants and endless chocolate shops.,Feb 2020
Belgium,Jemmo70,Grand Place,5.0,"Just stand there and take this spectacular square in.
So much to look at and so much history. Take a Sandemans tour for free and learn all you need to know!
Lovely place!",Feb 2020
Belgium,Virginia L,Grand Place,5.0,I never get tired of seeing this precious stone in the heart of Brussels. If you are in the city this square is a must see.,Feb 2020
Belgium,Sally T,Grand Place,5.0,Such a great setting. Amazing architecture and the special light show over Valentines weekend is stunning.,Feb 2020
Belgium,Daniel,Grand Place,5.0,"The most important tourist destination and most memorable landmark in Brussels. A 10-11 century place surrounded by opulent buildings, a world human heritage site for its magnificence. It is even better seeing it by night with the lighting!",Feb 2020
Belgium,Marni,Grand Place,3.0,"rather ornate compared to other European city centre squares, but terribly crowded with people and nothing more than chocolate shops and a place to start walking from",Feb 2020
Belgium,Audree,Grand Place,5.0,we took a free tour- a random event and it was fun- they started in the Grand Place and took us on a walking tour- it was fun and funny- we learned more then if we had been on our own. They gave a lot of information and fun facts- they did try to upsell with a beer tour- not a hard sell so it was okay,Feb 2020
Belgium,Explore50174282112,Grand Place,5.0,"Really interesting plce! Specially in spring time. Сrowd on place never annoying, becuise everybody are tourists and seeing by open eyes to beauitifull buildings. Fantastic atmosphre open faces and smiles. There are exist the interestin cafe on open air. You can sit and observe the holliday of day - every day. Close streets fuul small shops and small cafes.And everywhere the smell of holliday, and pritty surprises.
You feel luc and safety, like at home, near fireplace!",May 2019
Belgium,Ems,Grand Place,5.0,"This is a must see!
This piazza is beautiful both during the day and at night, if you have the chance I suggest you see it at both times of the day.
The architecture is jaw dropping",Feb 2020
