country,attraction,score,review,trip_date
Turkey,Dolmabahce Palace,5.0,"The place is magical.. the best historical palace I’ve seen in Istanbul so far.. and there’s a nice cafe on the yard of the palace on the Bosphorus shore it’s a must try 👍🏽
Read more",Jun 2021
Turkey,Dolmabahce Palace,5.0,"Impressive Palce. Especially the big hall in the end of the tour was stunning. The many tiny rooms get boring after some time though since they are decorated exactly the same way.
Read more",Jul 2021
Turkey,Dolmabahce Palace,5.0,"One of the most wonderful sites of the last periods of the Ottoman Empire. The palace has an exquisite and detailed decoration. The furniture and pieces that populate the rooms of this palace range from bohemian glass ceiling lamps, marble stoves and staircases with glass columns. The roofs of the palace, a truly delicate and unmissable work of art
Read more",Jun 2021
Turkey,Dolmabahce Palace,5.0,"Beautiful views and architectural structure- so much to see - very well preserved - cafe and 2 museums within the walls, right beside the sea
Just do and see everything in Istanbul. Part of the whole world`s history. We never know for how long this will be still possible.
Read more",Jun 2021
Turkey,Dolmabahce Palace,5.0,"This palace is a must for any visitor in Istanbul. I could’ve spent several more hours wandering the lush grounds and touring the multiple museum facilities on site. Don’t think that simply because a “palace” is in its name, it means the marvels will be limited as such. Although palaces are nothing short of a big deal of course, there’s so much here in store for all types of travelers.

My recommendations are to prioritize the main palace (where the sultan luxuriously lived back during Ottoman times) and the gardens and vistas surrounding it. A cafe is available here for lunch and snack breaks, let me say too. Entry is a reasonable price, and despite my objection, my admission was free due to my disability (I didn’t think this was standard across the board; maybe don’t expect free entry even if disabled). Wheelchair accessibility is quite impressive, with much of the palace hallways featuring ramps, or at the very most some slight bumps. An old manual-powered elevator is installed to access the front entrance, bypassing the grand staircase to the top. Nothing else I can really say with criticism. Bravo!

While you need not spend the whole day here if you prefer not, the Dolmabahce Palace and grounds are worth a substantial several hours to really experience first-hand. Check it out!
Read more",May 2021
Turkey,Dolmabahce Palace,5.0,"This palace is the most expensive real estate in the world and cost 25% of the total tax revenues of the country of turkey when it was built in the 1840s and 1850s. The crystal staircase and chandeliers are out of this world. The grounds are magnificent and the waterfront beautiful
Read more",May 2021
Turkey,Dolmabahce Palace,5.0,"We visited the palace by accident, but it was such a lovely experience. The only downside was that a bunch of the rooms were closed for renovation, so we didn't get a chance to see everything, but we spent about 3-4 hours doing the tour and enjoying the day there. It's a great visit if you want to see 18-19th Century Turkish History!
Read more",May 2021
Turkey,Dolmabahce Palace,5.0,"This place îs modern ( as of XIX century standards), charming, stunning, full of treasures, a real gem, indeed. Due to the pandemic situation, it was very easy to visit, a few visitors around closing times. No visit in Istanbul, with out being here.
Read more",Oct 2020
Turkey,Dolmabahce Palace,5.0,"This palace is modern, huge, beautiful, charming, well maintained and well managed. The ticket is 90 TRY for the main palace and the Harem area and then a separate ticket for the painting museum for 30 TRY. You can also buy a cheaper ticket to only one part of the palace.
They give free audio guides but require to hold some ID. We left our passports with them and took them back when we returned the audio player.

With the audio guide, the tour of this palace is much more organised, informative and wonderful.

There are many cafes and restaurants around the property with beautiful views. We didn't eat there so don't know about the food.

The gardens are beautiful and picturesque.
Read more",Apr 2021
Turkey,Dolmabahce Palace,5.0,"In order to visit Dolmabahçe Palace (Dolmabahçe Sarayı) you must take one or both of the guided tours. The Selamlık tour takes you through the quarters reserved for men, while the Harem tour shows you the apartments of the sultan’s family. Only a limited amount of people are allowed into each section per day, so make sure to check out the opening hours. If you only want to go on one tour, visit the Selamlık. I have used Fizytur Ultra vip minibus to void İstanbul's traffic trouble and enjoyed with my netflix, minibar and silence.
Read more",Mar 2021
Turkey,Dolmabahce Palace,5.0,"Really impressive. A must see in Istanbul. As grandiose as Versailles but with better views. The ballroom is one of the most impressive rooms you will ever see.
Read more",Mar 2021
Turkey,Dolmabahce Palace,5.0,"Dolmabahce Palace is one of the most famous palace I've ever visited and I recommended it if you are passionate about history and royal architecture.
It is on the seashore with great green gardens and colorful flowers; from there you can see the Asian side, many boats on the great blue of the sea and if you have a sunny day your eyes will notice the contrasting colors (green, blue, white).
I also recommend to take an audio guide because that magic place is full of history.
Read more",Mar 2020
Turkey,Dolmabahce Palace,2.0,"This is only my opinion.
But I don't know who will exite to pay (about 120 TL - price on date 02.2021) for looking on some hundreds almost similar chairs, tables and some old beds.
Another monument to greed - while there was some people dying from starving some sultans wear expensive clothes and buy stuff they don't needjust to proove something to themselves.
So do not pay for visit this place - it is totally do not worth it.
No photo allowed and no photo you want to take in this place.
Palace as building has some preety places thou.
Read more",Feb 2021
Turkey,Dolmabahce Palace,5.0,"We visited the Dolmabahce palace as a family. IT is really nice and extensive, lots to see and learn. Get a free audio guide from the entrance (passport or ID needed to get one) as there is a lot of information throughout the palace. No photos allowed inside. If you are travelling with a stroller, there is a special place to leave it outside.
Read more",Sep 2020
Turkey,Dolmabahce Palace,4.0,"The rule about not taking photos inside is really a shame as it's impossible to remember everything and give a good account to family members or friends. Other than that was happy that in January, 2021 there was no rule about getting on a provided tour; rather you could have phone like device with recorded information. You can go at your own speed and turn on and off when you feel like it. There are stations in each section of the palace where you can touch the device to the station and the information for that section will begin. It's an interesting attraction especially with regard to the European influenced interior decoration that the last of the Ottoman rulers were into. I don't know if it's because there were so few tourists there due to ""covid times"" but areas of the palace were blocked off. Topkapi Palace was much more interesting; however Dolmabahçe Palace is worth a visit to see and hear about how the Ottoman elite conducted their lives from the middle of the 19th century through to the end of their rule. Interesting information about the short period of time in which Atatürk lived in the palace as well.
Read more",Jan 2021
Turkey,Dolmabahce Palace,5.0,"To my taste, a better and more interesting place rather than Topkapi Palace. Here more things are available, more well-secured artifacts, more concentrated architecture.
Read more",Feb 2020
Turkey,Dolmabahce Palace,5.0,"Opulent palace with eclectic art pieces, sophisticated carvings and beautiful ceilings. Not to be missed.
Read more",Dec 2020
Turkey,Dolmabahce Palace,5.0,"Istanbul's first European style palace was one opulent one, excessive in size and filled with gold and crystal. Lavishly decorated with golden gild ceilings. It also has the largest collection of Bohemian and Baccarat crystal chandeliers in the world.

Note: Photography is prohibited inside the palace.
Read more",Oct 2020
Turkey,Dolmabahce Palace,5.0,"Very beautiful place , one of the most beautiful places i have been in Istanbul, whoever said that this place is not worth of visiting does not know what meens traveling,exploring,history and culture. Istanbul see you soon again 🥰
Read more",Oct 2020
Turkey,Dolmabahce Palace,5.0,"I was disappointed that I couldn’t take photos of the interior but such is life. It was well laid out and well staffed and you could tell that the majority of the staff genuinely wanted to be there. The grounds were lovely and by far my favorite visit in the city.
Read more",Dec 2020
Turkey,Dolmabahce Palace,1.0,"120Tl entrance fee and a don't think this palace is worth the money. Is nice outside and everything but inside the palace and Harem, rooms are just the same over and over again. The palace is very worn out and dirty inside. I preferred the Topkapi.
Read more",Nov 2020
Turkey,Dolmabahce Palace,4.0,"The palace is really huge and very nice, its garden is calming.
Better to be visited early in the morning to take all the photos you want and avoid crowd.
Read more",Nov 2020
Turkey,Dolmabahce Palace,2.0,"I am not a big fan of these old palaces that have old furniture and decor and follow the same boring grid pattern of rooms. There is dead energy every where, nothing impressive at all. Not worth the price.
Read more",Nov 2020
Turkey,Dolmabahce Palace,5.0,"Very beautiful old historical palace big rooms which have very beautiful interior. and specially those hand made rugs were amazing. If turkey 🇹🇷 is in your bucket list must visit this place
Read more",Oct 2020
Turkey,Dolmabahce Palace,5.0,"Istanbul is a must city place to visit and Dolmabahce Palace is the place you must visit when visiting Istanbul.
Read more",Sep 2020
Turkey,Dolmabahce Palace,4.0,"No photo/video inside, bring your passport to be a deposit for the audioguide, portrait gallery is closed. It's 120 TL for the whole thing and they don't accept the Turkey museum pass. There is very limited signage so unless you want to read about the palace first before visiting, I suggest getting the audioguide. Bring headphones too for each machine. The inside is definitely worth seeing though. Totally understand how it bankrupted the empire.
Read more",Nov 2020
Turkey,Dolmabahce Palace,5.0,"Just left stranded in Istanbul from Turkish Airlines (thanks!) luckily there are worst place to be! So I put my tourist shoes and started to see the sights again.
I visited the Dolmabahce Palace 15 years ago on my first tourist visit and it was so pleasant to see it again: remember, revisit and discover little things gone missed the first time. Weather was rather miserable so the grounds were rather wet but the lack of tourists made up for the weather.
Still a landmark in Istanbul
Read more",Nov 2020
Turkey,Dolmabahce Palace,5.0,"What a beautiful place! It was so pretty and grand! Loved walking through and seeing all of the rooms. The staircase was by far my favorite! This was top on my must do's while in Istanbul and I am so glad we went! I wish we would have been able to take picture while we were inside! There were a lot of ladies trying to get ""insta"" pics that was kinda annoying when we were trying to take pictures! The Cafe by the front we stopped and had a coffee and dessert and it was delicious.
Read more",Oct 2020
Turkey,Dolmabahce Palace,4.0,"Very pleasant visit, the decor and rooms are very ornate and opulent. Spent a few hours walking around. Combo ticket is currently 120TL which includes main palace and harem, the family quarters. Little pricey even by UK standards.

Cafe in the grounds is reasonably priced for a quick snack and coffee.

Free audio guide is included but of note you need to leave ID or 200TL as a deposit. Does have a headphone jack if needed,
Read more",Nov 2020
Turkey,Dolmabahce Palace,5.0,"You will be tired by the end of touring this huge palace, i mean it is endless with so many rooms just to get an insight of the lives of the sultans but absolutely worth it.
Read more",Oct 2020
Turkey,Dolmabahce Palace,4.0,"Really beautiful palace. The only aspect I found off putting was that the tickets weren’t cheap and photography was not allowed.
Read more",Oct 2020
Turkey,Dolmabahce Palace,4.0,"Amazing palace, but with expensive ticket. The museum clock is just alongside. A little bit exaustive because of the size.
Read more",Oct 2020
Turkey,Dolmabahce Palace,3.0,"We paid 120TL per person that was the official ticket office without a guide but you have the option free for the audio guide which they give you and you hand back at the end.

It’s a beautiful place and I appreciate any kind of history and culture a country has to offer. I came to Istanbul in January and skipped this due to the cost, however my second visit I decided to bite the bullet and pay.

You just need to be aware you can’t take any pictures neither inside the palace or the harem so if your going with the intention to capture pictures it won’t happen. The guards are like hwarks and you can literally feel eyeballs burning the back of your head every move you make, so don’t even think about a sneaky pic.

They will provide you shoe covers that you must wear in the palace, I really enjoyed the Harem and this is extra so buy the ticket for 120TL that includes the main palace and the Harem, forget the others they are not worth it.

And be aware the food place there has a stunning view but it’s over priced food and nothing special. If your not starving walk down and find a cheaper alternative.

I think if you are visiting Istanbul then yes it’s worth going, I just think considering you can’t take any photos and lots of it is closed off at the moment due to covid the prices do not reflect this.
Read more",Oct 2020
Turkey,Dolmabahce Palace,5.0,"We very nearly didn’t go to Dolmabahce but so glad we did. I have seen many opulent palaces all over the world but nothing like this one. Room after room just astounds you and in the final grand hall I felt so overwhelmed because I’ve never seen anything like that. It definitely takes your breath away. Even the garden and the views of the Bosporus are not to be missed. The harem is worth a visit too. The Audio guides were very good and included in the price and tickets for our teenagers was TL 20 as they are students. Not to be missed.
Read more",Oct 2020
Turkey,Dolmabahce Palace,5.0,"An very good site of the main Palace, Harem section and smaller attractions like the clock museum and paintings museum. Very reminiscent, but much less grand, than say the Winter Palace in St Petersburg or the Palace of Versailles, the decorations of ceilings or furniture isn't up to the ornateness or richness of those two but then you are wowed by a room or two that is. You can spend at least two or three hours here in the various buildings and gardens admiring the grandeur of a past age.
A very good audio guide is provided with tickets, leave a passport or 200tl as the returnable deposit.

No photography allowed inside the building, unless you are Russian and constantly ignoring that and being reprimanded by the many guards.
Read more",Oct 2020
Turkey,Dolmabahce Palace,5.0,"Beautiful views and architectural structure- so much to see - very well preserved - cafe and 2 museums within the walls, right beside the sea
Read more",Oct 2020
Turkey,Dolmabahce Palace,5.0,"I didn't go here this time round but I did five years ago I would think it's the same because it's a museum it's beautiful lots to see worth visiting.
Read more",Sep 2020
Turkey,Dolmabahce Palace,4.0,"We did a whole walk trough the garden with beautiful view to the Golden horn. The palace and the harem are very interesting. Both caffe’s inside are nice and pleasant.
Read more",Oct 2020
Turkey,Dolmabahce Palace,4.0,"The palace and grounds was very beautiful. It was definitely worth the money. Only drawback is you cannot take any photos inside.
Read more",Oct 2020
Turkey,Dolmabahce Palace,5.0,"The palace is so beautiful and an underrated place in my opinion. We missed out on the painting museum and the glass pavillion because of restoration, but id was still worth every penny. If you are visiting Istanbul definitely don't miss out on this!
Read more",Oct 2020
Turkey,Dolmabahce Palace,5.0,"Oh how I regret not getting the free audio tour, great palace with great luxuries, massive palace worth the visit.
Read more",Sep 2020
Turkey,Dolmabahce Palace,5.0,"We bought the combo ticket which got you into multiple attractions and this was on it. It saved a few lira doing it the his way.
We were there in March 2020 so there was no Covid restrictions.
It is an another amazingly beautiful building in Istanbul that must be seen. I personally loved the sea gate and the view out over the Bosphorus straight and watching the shipping go past.
The whole place from the gardens to the buildings was lovely. Its hard to describe. You need to see this when you are in Istanbul.
Read more",Mar 2020
Turkey,Dolmabahce Palace,5.0,"This place was a 5 minute walk from Kabatas tram line which is on the T1 tram link, same as the Sultanahmed tram line.

Firstly I have to say wife and I were blown away by this place, the outside surroundings was sooo pretty, and the inside was even more gorgeous. We were lucky to go end of September as it was very quiet inside the Palace.

My wife was just in awe, I don't want to give too much away but I would definitely recommend visiting this palace while in Istanhbul even if you only have an hour!

Personally I would say in total you need about 90mins-120mins. They have a couple of small museums outside the Palace too along with cafes. From what I recall we paid about 90 lira per adult (£10), well worth it.
Read more",Oct 2020
Turkey,Dolmabahce Palace,5.0,"Absolutely worthfull! You can’t see Tokapi, without seeing after Dolmabahce palace. Then you will have a complete overview about sultan’s life style. And it s really outstanding!!
Read more",Oct 2020
Turkey,Dolmabahce Palace,4.0,"In order to better understand and get the right timeline I suggest visiting the Topkapi palace first (read that review), as it was the first Sultans' residence before Dolmabahce.
Dolmabahce Palace was built in mid 1800's right on the Bosphorus straight, to replace the previous Sultan's seat.
Comparing the two, I find the Topkapi more authentic, as it's pure Ottoman design.
In Dolmabahce you can notice the western influence from that era with many Baroque and Rococo details combined with Ottoman, yet is a nice mix.
In total, 6 sultans and Ataturk resided here and it's a perfect place to explore.
Make sure you buy the Combo ticket - for Palace and Harem. It costs 1200 TL, around 15$, as in the Harem is the famous room where Ataturk passed away.
Also don't skip the Clock room and Crystal Hall (both in separate bldgs) as they contain remarkable items.
The only reason for 4 stars is that taking pics is prohibited for some reason ???, so mine enclosed were taken secretly, pls don't mind the lower quality therefore.
Read more",Sep 2020
Turkey,Dolmabahce Palace,5.0,"The collection of period furniture and art effects is impresive. The audio guide make is easy to follow and understand the life in the palace. I would not miss. It.
Read more",Sep 2020
Turkey,Dolmabahce Palace,5.0,"this venue is a MUST to visit, so beautiful and so historical, the palace, the harem and the garden. I really recommended everyone to visit this palace
Read more",Sep 2020
Turkey,Dolmabahce Palace,5.0,"Wonderful place to visit. We have visited palace and garden. There is beatiful view from garden. It worth to visit and take great photos.
Read more",Aug 2020
Turkey,Dolmabahce Palace,5.0,"We went to the Palace and got ourselves the audio tour guide which was quite good. The Palace and the Harem are very well kept and it was educational. We got to understand the life of the rulers and wives and the role of queen mothers. Got to see the opulence, chandeliers, wardrobes, furniture, crystal ware...
Read more",Aug 2020
Turkey,Dolmabahce Palace,4.0,"The palace has great security and Covid restrictions are greatly enforced.No photo or video allowed and they mean it, don't try it.
The tour although informative with the portable free phones, Inside it is very warm almost hot, unfortunately I felt like getting out as soon as possible.
Read more",Aug 2020
Turkey,Dolmabahce Palace,5.0,"Extravagance, opulence and lots of history. A palace where time has literally stood still. Six sultans and a president resided there at different times in history. It is one of the biggest and most extravagant Palace with the biggest chandeliers and gold gilded ceilings. I do recommend that one takes a form of ID (passport or driving licence) with them or will need to pay a returnable 200 TL for the modern touch-phone which is used to direct you around the palace. It’s very informative and much enjoyed by the kids, so there’s no need for a guide. On the way to the Harems’ section you will see a click museum and a wonderful little farm with swans, chickens, peacocks and waterfountains. Outside the Harems’ section there is a small cafe area before visiting the Arts museum.
As you leave the palace, there are 2 cafes side by side by the Bosphorus, one on the grounds, where you will see 2 large iconic canons similar to those used in the siege of Constantinople, and the other Milli Saraylar cafe outside by the beautiful Dolmabahçe Cami/mosque.
So much to see you’ll need at least 3 hours comfortably to take in all the beauty and hear all the stories.
Read more",Aug 2020
Turkey,Dolmabahce Palace,4.0,"Very elegant palace, we walked through the beautiful garden's we walked on the crystal staircase - glamourous ...amazing. The Sultan's marble hammam is incredible with see views through the windows. In the Harem you walk through the room where Atatürk passed away

Finally we enjoyed Lunch at the nearby cafe. My husband was delighted when We came across the Besiktas stadium the other side of the traffic when leaving the palace.
Read more",Aug 2020
Turkey,Dolmabahce Palace,5.0,"Simply beautiful. Covid-19 precautions in place. Fantastic audio guide was free and had trigger points that identified where you were and told you about that specific area. Lots of security and staff should you need them and the building and views are incredible. We had a lovely time. Thank you
Read more",Aug 2020
Turkey,Dolmabahce Palace,5.0,"Probably the highlight of my trip, I simply cannot forget the grand hall and the chandelier that adorned the middle of the hall. Most of the bedrooms overlooked the Bosphorus as well as the palace itself. Gorgeous gardens, regal rooms full of period drapery, furniture and floor coverings. Paintings adorning the walls and a good selection of the Sultans personal items on display. Remember to pick up an audio guide in your respective language. Very enjoyable experience highly recommended. Your trip to Istanbul isn't complete if you haven't visited the Dolmabaçe Palace
Read more",Aug 2020
Turkey,Dolmabahce Palace,5.0,"Beautiful outdoor grounds as well as a well preserved interior.
Audia guide for all visitors. Takes you through the rooms of the palace in a coordinated fashion.
Mandatory to wear masks during the whole tour. Security officers enforced this rule where possible.
Overall lovely experience. Would recommend.
Read more",Aug 2020
Turkey,Dolmabahce Palace,5.0,"Very magnificent and beautiful, gives a feeling of time traveling 😊 Audio guides are provided for free, the routs are well organized. They preserved original interiors, including even curtains and carpets. Worth visiting
Read more",Aug 2020
Turkey,Dolmabahce Palace,4.0,"Fascinating. Worth it to pay full ticket to get full access and earphones with commentary. Need at least two hours. Lovely cafe outside on shores of river.
Read more",Aug 2020
Turkey,Dolmabahce Palace,5.0,"The Dolmabahce Palace is a beautiful royal palace by the shore, right next to the Kabatas tram stop.
It is exceedingly beautiful, and the style is more western than oriental- proving that this late ottoman palace is exceptional. It is said that the great chandelier was provided to the palace by none other than Queen Victoria.
If you are muslim, there is also a small palace mosque in front of the clock tower.
Read more",Jul 2020
Turkey,Dolmabahce Palace,3.0,"Visited Turkey in early March, at the beginning of the COVID-19 pandemic. At that time, the virus had not spread to Turkey yet so there was no screening or mask requirements.

Visited Dolmabahce Palace in early March. The palace is beautiful but photos are not allowed inside due to visitor flow control, so I was told. For this, I give it an average rating. Photos are allowed outside.

Recommend to visit once, but I will not return due to the stupid photo restrictions.
Read more",Mar 2020
Turkey,Dolmabahce Palace,5.0,"You should see here really it was very good place if you come istanbul have to sew this place really fantastic!
Read more",Dec 2019
Turkey,Dolmabahce Palace,5.0,"as I remember that guide told Dolmabahce Palace is largest palace in Turkey and built by Ottomans. They have own guide and when you buy entrance ticket, guide also included and no need extra for guide. Best location, Bosphorus view.
Read more",Feb 2020
Turkey,Dolmabahce Palace,5.0,"This place is breathtaking. Inside of the object- so luxurious and beautiful. Outside too. Simply, amazing.
Read more",Mar 2020
Turkey,Dolmabahce Palace,5.0,"The Dolmabahçe Palace is the most spectacular of the symbolic structures of the Ottoman Empire's transformed identity in the 19th century.

The palace is structurally divided into sections and we could visit all of them.

The southern wing is reserved for the men and contains the public representation rooms; the northern wing - (the Harem)- served as the private residential area for the Sultan and his family. The two functional areas are separated by a big ceremonial hall and a high dome.

In both sections, each of the halls had a colour theme. Everything in this palace spells opulence and grandeur.

The palace overlooks the Bosphorous providng breathtakingly beautiful views of the strait.

Flash photography not allowed. But carry a good camera to click pictures in the frontside and Bosphorous side of this palace.

There is a good cafe in the back side. Toilets are squat-style.

On a trip to Istanbul, I would highly recommended visiting this place.
Read more",Dec 2019
Turkey,Dolmabahce Palace,5.0,"See this perfectly preserved palace that epitomizes Ottoman princely living. The furniture , decor and carpets are original/restored, which really allows you to see the opulent end of the Ottoman Empire, to which the construction of this palace contributed. There is an audio tour, but we visited with our tour guide, who was able to tailor the tour to our interests and provide us with the level of detail we wanted.
Read more",Aug 2019
Turkey,Dolmabahce Palace,5.0,"It probably doesn't have the big gardens of Versailles, but the building itself in my opinion is way better and beautiful than the one in France.

It's an exquisite to observe this jewel of the Ottoman Empire heritage.
Read more",Mar 2020
Turkey,Dolmabahce Palace,4.0,"It is a great atmosphere to be there with the smell of history. You can get a wonderful view from the seaside.
Read more",Apr 2019
Turkey,Dolmabahce Palace,3.0,"Opulent palace full of amazing chandeliers and glass, beautiful staircases and grand rooms. Worth seeing to get a sense of a later era than topkapi. Free audio guide.

On the downside the toilets were dirty when we were there, it is expensive at 120TL per person (about 17.50) for the palace/harem ticket and not covered by the museum pass.

When we arrived we were told it was open until 5, but when we went to visit the harem we were told we couldn’t get in as it was half 4. No warning of this when we bought the ticket and when we asked for a refund on the unused part of the ticket given that they wouldn’t let us in for a quick walk around, we were told we couldn’t get one as the ticket office was closed. Felt a little ripped off.

No photos allowed inside and it is hard to understand why they don’t allow non-flash photography like other sites.
Read more",Mar 2020
Turkey,Dolmabahce Palace,5.0,"The visit to the palace include the palace itself, beautiful gardens and stunning view to the Bosporus.
Very interesting place to visit, has also an audio guide.
Read more",Nov 2019
Turkey,Dolmabahce Palace,5.0,"So huge and amazing. A great place to spend a few hours and enjoy the views of Bosphorus and the luxury of the palace.
Read more",Mar 2020
Turkey,Dolmabahce Palace,5.0,"Ayia Sofia church, Basilica cisterna, and then Dolmabahce Palace are the 3 places tha you have to visit. Excelent like a Europian palace for sure an Europian architecht have make it.
Read more",Mar 2020
Turkey,Dolmabahce Palace,5.0,"Fabulously ornate palace, oozing with opulence. Must have cost immense fortune to build in the mid-1800s; impossible in today's world. Beautiful from all angles, including from boat on the Bosphorus.
Read more",Nov 2019
Turkey,Dolmabahce Palace,5.0,"The palace it's very beatiful. The gardens are full of flowers.
I recommend visiting the palace in the morning. It's not so crowded.
Also, you can only pay cash tickets, but in the yard are ATMs.
Read more",Sep 2019
Turkey,Dolmabahce Palace,5.0,"It was raining day and I decide to visit Dolmabanche Palace.. I was really surprised how wonderful this Palace is. .Splendid rooms, but lSultan's library (oh my God what beauty), music room with so amazing instruments to bathroom all in marble. .Even stairs aer out of world with Chrystal glass columns. Amazing place. From Palace and fantastic garden you have a view at Bosporus. Such a wonderful position by the sea. It is necessary to see a Topkapi Palace, older palace and than a new one- Dolmabanche Palace. Take time for a visit. With garden you need a few hours.
Read more",Jan 2020
Turkey,Dolmabahce Palace,5.0,"Administrative center of the Ottoman Empire in 1856, located along the European shore of the Bosphorus Strait (in Kabatash).
Read more",Sep 2019
Turkey,Dolmabahce Palace,5.0,"Absolutely beautiful. One of the last great palaces of the Ottoman empire. So huge and opulent, you can see why it bankrupted the Ottomans!
Read more",Mar 2020
Turkey,Dolmabahce Palace,5.0,"This place was incredible. Every single room here was amazing and every detail was not left unnoticed. You need to go here when in Istanbul. This place will blow you away.
Read more",Feb 2020
Turkey,Dolmabahce Palace,4.0,"I visited the place during mid Feb 20, its truelly worth visiting place for those who love history, archtecture, decor etc etc.
There are 3 different zones in the palace & you have to buy 3 seperate tickets for each I forgot names of sections but I do remember that for main palace from which sultan was taking care general adminstration affairs was prices 60 lira for entry ticket & other 2 zones were 90 & 40 respectively. for the adminstrative zone you dont need any tourist guides because with the ticket you will be given a gadget which gives audio guidence once you tap it to board in any of the room which have wifi sign on it. Audio's were so much in detail & infrom the detail history of almost all objects in the room. Photography are not allowed inside the palace. One more important thing, inorder to get a gadget you need to submit your passport at ticketing sections which you take back in return at exit otherwise they keep 200 lira per gadget as security deposit which is refundable at exit gate.
Read more",Feb 2020
Turkey,Dolmabahce Palace,5.0,"Dolma bahcha was the main administrator of the ottomans sultans from 1850 until 1920..
Very huge....
Read more",Jan 2020
Turkey,Dolmabahce Palace,5.0,"Beat historical place with huge treasurable history this place the first thing i fall inlove with in turkey ❤️
Read more",Mar 2020
Turkey,Dolmabahce Palace,5.0,"This is one of the most beautiful places I have ever seen. The palace is enormous and the outdoor/gardens were beautiful. Photos do not do justice to this palace. Viewing it from a ferry on the Bosphorus provides another view of just how large this place is. The only downside was the restriction on taking photos inside. The rooms were gorgeous.
Read more",Nov 2019
Turkey,Dolmabahce Palace,4.0,"Been in Istanbul so many times and this was the first time I visited Dolmabahce Palace.
I like the tour altough somehow I expected more. Many corridors parts of Palace were under restauration and closed for visitors.
I general Museum has a lot to offer, nice history and way of live in last century.

Main remark- Toilets are not well maintained!
Read more",Mar 2020
Turkey,Dolmabahce Palace,5.0,"One of the best places to see in Istanbul! I recommend to hire a personal guide and customize your excursion to include all the places you want to visit in one or two days.
Read more",Jul 2019
Turkey,Dolmabahce Palace,5.0,"Really enjoyed visiting here, did it with a guide as part of an organised experience. The great hall is a must see!
Read more",Mar 2020
Turkey,Dolmabahce Palace,4.0,"Really enjoyed our visit. Even though it's less known than Topkapi, we actually ended up liking it more. The decorations made us feel like we travelled back in time. They don't take the museum pass but if you're a student the discount is very interesting (we ended up paying 20tl instead of 90, the normal place)
Read more",Feb 2020
