country,attraction,score,review,trip_date
France,Musée d'Orsay,5.0,"This museum 100% is a must. Gorgeous interior that was once a train station. Fabulous exhibits. Could spend all day here, but definitely give yourself 3+ hours.",Oct 2021
France,Musée d'Orsay,5.0,"The Louvre focuses on ancient artifacts and the Musee d'Orsay masterpieces were from the mid-19th century to early 20th century. The collection of paintings, photographs, and sculptures was outstanding. The reimagined train station was airy and added to the enjoyment of our visit . We had an audio tour app that was excellent.",Oct 2021
France,Musée d'Orsay,5.0,"I always enjoy visiting the d’Orsay. The building is stunning, the art is fabulous, great views of the Seine. It is much less crowded than the Louve",Oct 2021
France,Musée d'Orsay,5.0,"The Musee is a masterpiece of wonderful artwork by so many the Van Gogh’s alone were worth the price of admission. The ere so many rooms of wonderful artists!
Exceptional!",Oct 2021
France,Musée d'Orsay,5.0,Beautiful museum with many paintings and sculptures. They layout is such that it doesn’t get too crowded and the traffic flow of people is easy. This museum is a better option than the Louvre if you only have a day.,Oct 2021
France,Musée d'Orsay,4.0,"If you like art, you'll love it. Some amazing works by Van Gogh, Monet, Cezanne and Renoir are on display.",Oct 2021
France,Musée d'Orsay,5.0,Amazing experience in this museum very interesting pieces a real attractive place perfect to discover many things you will love it,Jul 2021
France,Musée d'Orsay,4.0,"Arrive early with on line tickets and make sure you have your passe sanitaire. To avoid crowds and enjoy the best of the best, go first to floor 5 where all the most impressive impressionistic paintings are located

This is a must see museum in Paris.",Oct 2021
France,Musée d'Orsay,5.0,Wonderfully enjoyable museum of painting from 1848 to 1910 marvelously staged in glorious train station that is worth the visit just to see how such a beautiful building can be repurposed.,Oct 2021
France,Musée d'Orsay,5.0,We just loved this museum. In fact it was our favorite in Paris and the setting is really special. Definitely worth a visit to see some beautiful and famous works of art and the building itelf.,Oct 2021
France,Musée d'Orsay,4.0,"After traveling via the red eye to Paris, we decided to push through the jetlag and use the afternoon to sightsee. The museum is open late so we decided to go there. There are works from several famous painters including Manet, Monet, Cezanne, etc. Housed in a beautiful old building along the Seine, there is plenty to see here..... perhaps too much. Wander through the gallerys that interest you and move along. There is likely too much here to see everything. Recommended",Aug 2021
France,Musée d'Orsay,5.0,"We went early on the first Sunday of October. It was free admission. By the time we left, it was standing room only. We did not get to see everything but spent most of our time on the top floor where they house the impressionist paintings. I highly recommend the audio tour.",Oct 2021
France,Musée d'Orsay,5.0,All the wonderful impressionists art work all in one place is amazing. When we were there it was not extremely crowded and made it easy to be up-close with these stunning pieces.,Oct 2021
France,Musée d'Orsay,4.0,"Not as good a selection of art as on our last visit, we missed some of the things we liked, but it's still worth a tour, if you like the impressionists and some truly lovely sculpture. The building itself is gorgeous, both inside and out. Hard to imagine it as a train station now. Easily accessible from almost anywhere in Paris, it's not bad to do it as a walk.",Sep 2021
France,Musée d'Orsay,5.0,Don't miss it if you like impressionism. Recommend not going on Tuesday if you can help; it was busy. Many important works as well as works that you may not know.,Oct 2021
France,Musée d'Orsay,5.0,"With Van Gogh paintings, this one were for sure my fav one in Paris. It worth the ticket price, and it is free for under 26 ones. I think it is a more complete experience once compared with musée de lÓrangerie :)",Oct 2021
France,Musée d'Orsay,5.0,Musee d'Orsay is my favorite art museum. It has many paintings by all the best impressionists. It is well organized. There is a good cafeteria there too.,Sep 2021
France,Musée d'Orsay,5.0,This is a beautiful art museum that is easy to get around and see everything in a relatively short time. It is very worth the price of admission.,Aug 2021
France,Musée d'Orsay,5.0,"What a wonderful place!

We did not expect such a comprehensive overview of the paintings in the 20th century!",Oct 2021
France,Musée d'Orsay,5.0,The collection of Impressionism was a fantastic experience; probably the best collection anywhere. Such a well organized display/galleries.,Sep 2021
France,Musée d'Orsay,5.0,"i took the skip the line tour of this museum--defintely worth not only the price but also the knowledge of the guide. awesome and the art work is mind blowing! the guide was very knowledgeable about art, technique etc., highly recommend this tour!",Sep 2021
France,Musée d'Orsay,4.0,Fantastic place- but so large it is important to organize the visit. I regretted not doing it and finished tired and a bit frustrated at not seeing very much,Sep 2021
France,Musée d'Orsay,5.0,the huge museum really touches on France's history. if you are in pairs must do. last week it was a great trip to France.,Sep 2021
France,Musée d'Orsay,5.0,"d'Orsay is smaller and generally less crowded than the Louvre, but whereas the Louvre probably takes a couple of visits to completely view, Musee d'Orsay is easier to view in a few hours - this was my impression on a first time visit in September, however, I think one of the floors was closed temporarily. The works displayed here are fantastic and generally more accessible than the Louvre on a crowded day.",Sep 2021
France,Musée d'Orsay,5.0,"We chose to visit the Musee d'Orsay in Paris rather than one of the larger museums, like the Louvre. We spent about 3 hours wandering through the many rooms and halls of beautiful sculptures, paintings, and fascinating exhibits. The famous Monet and Van Gogh painting were absolutely gorgeous! When we left, we felt like we saw a lot, but were not totally overwhelmed. Beautiful old building as well. Amazing how the old train station was converted into an excellent space for a museum. Great experience!",Sep 2021
France,Musée d'Orsay,5.0,"This spectacular old train station and its art collection are indeed better than Louvre. Wish I had read earlier review and started on fifth floor because by the time we got there and walked out for a magnificent view across the Seine, we were pooped from climbing, standing and listening to too much audio guide. A personal guide might be better.",Sep 2021
France,Musée d'Orsay,5.0,"Fantastic museum, lot exhibits, nice atmosphere, good price for the ticket, not to crowded, in all recommended",Aug 2021
France,Musée d'Orsay,5.0,"We purchased a guided group tour with the musueum, it allowed for special access. The guide provided and art history lesson and then you were free to stay in the musuem.",Sep 2021
France,Musée d'Orsay,5.0,"I enjoyed this museum more than I enjoyed the Louvre. It is best to go first thing in the morning and, head up to the 5th floor first so you can spend time with some of the more famous paintings and the clocks.",Sep 2021
France,Musée d'Orsay,5.0,"Amazing selection of impressionist and post impressionist paintings, statues and art noveau furniture in a stunning building. There is so much to see I would recommend starting on the 5th floor with the impressionist art because if you work your way up from the bottom you could be quite weary when you get to the best bits!",Sep 2021
France,Musée d'Orsay,5.0,"If you like the great impressionists and post-impressionists, you have to go. Fantastic collection, including some of the most famous paintings of that era.",Aug 2021
France,Musée d'Orsay,5.0,"1. It was my 5th time in Paris and I still think that it's the best art museum in Paris. Of course if you like impressionism ;)

2. The best pictures of impressionists and postimpressionists are here like Manet, Monet, Van Gogh, Renoir, Deags, Gauguin.

3. There is sculpture also, mainly on the ground floor.

4. Important for parents! Children have free entry and for you as a parent price is reduced (you pay 13 Euro, not 16 Euro).

5. Moving around is also quite easy. It's not so easy to get lost like in other museums of Paris.
Read more",Sep 2021
France,Musée d'Orsay,5.0,"This is the finest collection of Impressionist Art in the world, I believe. Buy your tickets for an early entrance as the Museum gets crowded even in Covid times. The audioguide is well done and worth the cost. But don’t try to listen to every available work or you will be exhausted before seeing all the highlights. Start at the top since that is the most popular and becomes crowded. There is an outdoor space near the coffee shop that was a good place to take a break and enjoy the Paris skyline. If you only go to one museum besides the Louvre, make it this one!",Sep 2021
France,Musée d'Orsay,5.0,"This museum has a truly massive collection. If you like Impressionist art this is where you want to go. Paintings by Monet and Renoir as well as a number of original Van Gogh works grace the walls everywhere you look. My personal favorite are the massive paintings that can be found on the bottom floor. I believe that the first Sunday of the month is free and there are a few other discounts that you can get. They are listed on the website. All in all, this place is worth a visit if you appreciate good art.",Sep 2021
France,Musée d'Orsay,5.0,"My favourite museum, restaurant was closed during visit in early September but highly recommend it, get a window table
Book on line tickets",Sep 2021
France,Musée d'Orsay,5.0,"There are few iconic paintings that anyone, from anywhere, from any age and from any culture, can recognise. The Musee d'Orsay has all of them. The incredible value of this museum is all there. You saw them in postcards, school books, social meme, on TV, everywhere (!), here you'll see them for real and they're breathtaking. A thorough visit may take 2-3 hours, but to see the world-known masterpieces, one hour and a half may well be enough. Top floor, plus some paintings hidden on the lower floors... go find them ;-) Don't miss Rodin's Gates of Hell. PS: 5th visit to date.",Sep 2021
France,Musée d'Orsay,5.0,Walking through the museum was very calming. The arts were fantastic. I would definitely recommend that you visit.,Aug 2021
France,Musée d'Orsay,5.0,"As a lover of the Impressionists, I was floored by the accessibility to some of art history's masterpieces. All housed is an architecturally splendid building. Don't miss out of the views from the roof terrace!",Jul 2021
France,Musée d'Orsay,5.0,Really enjoyed spending the afternoon exploring the 5th floor with the impressionists. Lovely collection of extremely famous painters!,Sep 2021
France,Musée d'Orsay,5.0,"The exterior of the Musee d'Orsay is, in my opinion, one of the most beautiful buildings in Paris. The imposing building was built in 1900 and sits on the left bank of the River Seine. The original use of the building was for a railroad station. The Musee has a second building attached in the back. In the photo, you can see the half-circle exterior of the other building. Attached is a photo of the interior of the half-circle building.

As you look at this photo, the entrance is around the corner of the right side of the building. The stunning photo also includes a church (Basilica of Saint Clotide) and the ""Les Invalides"" building (with gold dome) which includes Napoleon's Tomb and the the beautiful chapel.

Don't miss the fifth floor which includes the Impressionist section. Enjoy !
Read more",Oct 2020
France,Musée d'Orsay,5.0,"A super collection of impressionist paintings! The reservation process (required until mid September) was easy to use. The Van Gogh paintings, which used to be on the second floor, have been relocated to more spacious and better lit galleries on the upper floor.",Aug 2021
France,Musée d'Orsay,5.0,A piece of art displaying other pieces of art. Must visit and see the panoramic view of Paris from the clock on the last floor! Famous paintings for Van Gogh!,Aug 2021
France,Musée d'Orsay,5.0,"2 weeks agoNEW
In my opinion the best museum in Paris, especially because I love the Impressionist movement. Try to arrive early and go straight to floor 5, where the main pieces are. It gets VERY busy during the day, also in times of pandemic.",Aug 2021
France,Musée d'Orsay,5.0,"An amazing gallery filled with (mostly) French art. Recommend getting the audio guide for the extra 5 euro, as it contains additional information on a lot of the works.",Aug 2021
France,Musée d'Orsay,5.0,"We traveled to Paris as a class before Covid hit (Octobre 2019), and visited the Musée d'Orsay. It is a must-see ! We loved the big clock and Monet's paintings!",Oct 2020
France,Musée d'Orsay,5.0,I enjoy the Musee d'Orsay so much that I've visited it multiple times. The entire collection is impressive but the impressionist collection is especially wonderful. The size of the museum is large enough without feeling overwhelming and the atmosphere is very cool. My tip would be to go early and start on the top floors (impressionist and post-impressionist collection) and you will have considerably fewer crowds.,Aug 2021
France,Musée d'Orsay,5.0,"The Orsay Gallery is a great place to enjoy impressionist works. On the first floor, there are many sculpture on display. The building of Orsay Gallery is one of the three great art treasures of nowadays.",Aug 2021
France,Musée d'Orsay,5.0,"There are wonderful works of art here, but the museum itself is a beauty as well!! It is an old train station that is particularly good for mobility issues.",Aug 2021
France,Musée d'Orsay,5.0,"Make sure you get a plan and be aware that some of the good stuff is right up top! But just like IKEA, it seems, expect to have to go through everything to get where you want to go. Fantastic museum, even for just the architecture. Plenty of the impressionists' and post impressionists' work on display here. Allow plenty of time. Free cloakroom. Audio guides are good but it seems there isn't commentary on a lot in the museum - all the important ones have some commentary. Overall, a wonderful Museum.",Aug 2021
France,Musée d'Orsay,5.0,I've been visiting the Musee d'Orsay for 22 years. And each visit is a privilege. Feel very fortunate to be based in London - a short train ride away from this former beautifully converted train station.,Jul 2021
France,Musée d'Orsay,5.0,Eduardo was so very fascinating. He was able to put art appreciation into words we could understand.,Aug 2021
France,Musée d'Orsay,5.0,"Utterly lovely collection in a gorgeous setting. Some of the escalators were out of service for our visit, but this was not a problem. I particularly loved architecture around the Art Nouveau collection - throughout the building, your eye is drawn to the details of the original train station, which adds to the whole experience. Great crowd management due to Covid-prevention rules meant that it did not get too busy while we were there.",Aug 2021
France,Musée d'Orsay,5.0,"Absolutely no lines here and they have some outstanding art, especially from the Impressionist and Post-Impressionist artists, the original ""Dr. Gachet"" being probably my favorite. Elevators provided for those with issues going up (and down) stairs. Snack bar is available.",Aug 2021
France,Musée d'Orsay,5.0,Best museum in Pars in my opinion. I love the Impressionist movement though. That beautiful clock in the lobby! It's a very unique and architecturally stunning museum.,Sep 2020
France,Musée d'Orsay,5.0,"The museum is a marvel both from point of view of content and of the continent it self. An old train station. Many 18th and 19th painting, sculptures.
Worth a visit 😉",Aug 2021
France,Musée d'Orsay,5.0,Really amazing experience in France. The art and the way it show is superb. The attention to the public is not exquisite but the museum is very pleasant to visit.,Aug 2021
France,Musée d'Orsay,5.0,"Delighted, breathtaking... A museum not to be missed for everyone. A must see if you are in Paris.
What a wonderful collection 🤩",Aug 2021
France,Musée d'Orsay,5.0,"Easy to navigate and find the exhibits you want to see, unlike the Louvre. A must for fans of the impressionists and post-impressionists.",Aug 2021
France,Musée d'Orsay,5.0,"What used to be a railway station and a hotel has now turned into a museum. Such an impressive building, which was built on a golden era, where the architects surely took the extra step in designing an over the top building.

This is a must see while in Paris, not only because of the amazing art collections it features from time to time, but also as an architectural monument, a piece of art by itself! Lovely to observe from the outside at all times of the day and night throughout the year.",Aug 2021
France,Musée d'Orsay,5.0,"I like the size compared to the Louvre. Like most of the museums in Paris, the building is beautiful. There's a lot to look at, spent 3 hours inside. We went on the first Sunday of the month, which is free (but you still need to make a reservation). It was more crowded than I thought, but it was the free day. We still didn't have any problems seeing what we wanted and everyone was polite and respectful.",Jul 2021
France,Musée d'Orsay,5.0,Famous paintings for Van Gogh! Incredible experience here. It's the main exhibition hall on the planet so it's anything but confidential. The extremely cool perspective on the city from behind the clock on the highest level.,Aug 2021
France,Musée d'Orsay,5.0,"Post covid, July we made reservations on line and there was no wait time to get in. The art is always stunning and the building beautiful. Was disappointed restaurant did not open until noon, we were ready for a coffee at 11.",Jul 2021
France,Musée d'Orsay,5.0,"A Lovely and well laid out museum with a broad assortment of fabulous art. If you have to choose between the Lourve and the d' Orsay, choose the d'Orsay",Jul 2021
France,Musée d'Orsay,5.0,"Is now when it is not so busy. The best museum in Paris. Spend some time sitting in the sculpture gallery, then visit with the painters upstairs. A former train station ...my favorite.",Jul 2021
France,Musée d'Orsay,5.0,"This museum is magnificent. The art pieces are timeless, and the exhibits are worth the wait. I enjoy art, and if you do, you will enjoy your visit to Musee d’Orsay!",Jul 2021
France,Musée d'Orsay,5.0,While tourists are returning the numbers are not so great I was unable to find alone time in the room with Van Gogh. The most satisfying museum visit ever. I suggest this much more than the Louvre.,Jul 2021
France,Musée d'Orsay,5.0,"Amazing, most exciting museum! Totally recommend when in Paris especially on a rainy day! Currently not too crowded.",May 2021
France,Musée d'Orsay,4.0,"Excellent museum, for sure.....
YET in this review, I'd like to nudge museum administration about the quality of toilet facilities -- the 3 women's toilets on the 6th floor (yes, only 3) were poorly equipped (all missing paper).

For a popular, top-notch Paris museum open to the public who pay for the privilege of entering,it is ""la moindre des choses"" to offer a decent standard of hygiene to those who come to the museum.",Jun 2021
France,Musée d'Orsay,5.0,"Museum is really fantastic. I was so impressed of such a big magic collection of the biggest painters and artists. I even bought the book about museum and paintings. Interior is beautiful and good complicated. We use the phone guide and were happy enough. Very interesting stories. There is good air conditioning, good stuff, cafe, all the services in the highest level. It is more cozy than Louvre. I like Musee d'Orsee very much and highly recommend for everyone.",Jul 2020
France,Musée d'Orsay,5.0,"If you love art, especially the Impressionist period, then this is it! Buy your tickets in advance to skip the lines (we went in 2021, so less lines due to Covid, but normally very crowded). The building itself is also beautiful which adds the experience. Lovely restaurant inside (closed for Covid, so check before you go).",Jun 2021
France,Musée d'Orsay,5.0,"The entire experience is WOW factor! The history of the building itself is amazing, it is just so spectacularly beautiful that is difficult to believe that someone actually wanted to demolish it - thank goodness it was preserved and converted to a museum. The art collection is just so impressive, there really does have to be something in here to please everyone. The collection of art nouveau furniture is greater than anything I have ever seen and the collection of impressionist work is the most impressive point for my visit. Just so overwhelmed to see some of the works I have in print at home, actually hanging here on the walls - just wonderful really. Loved every minute of it.",Jun 2021
France,Musée d'Orsay,5.0,"Just a bit of advice for those lucky folks headed to Paris ! If you are planning to visit the Musee d'Orsay or the Louvre, buy your tickets on-line at home. The lines are painful and you will deeply regret having to spend valuable vacation time waiting in line.",Jun 2020
France,Musée d'Orsay,5.0,I simply love the Impressionists and the Musee d'Orsay in Paris has the best collection I've ever seen.,Apr 2020
France,Musée d'Orsay,5.0,"Excellent Museum with a rare collection of paintings 🖼 You will enjoy its design and the way it was organized. The reason why i didn’t give 5 stars is due to the absence of instructions on directions. Not sure if have seen all of it!
Well don’t hesitate to visit it!!",Jan 2021
France,Musée d'Orsay,5.0,"It was a great experience to know one of my favourite painters art, as the architecture of how the Museum was built, I would totally come back.",Apr 2020
France,Musée d'Orsay,5.0,"Among the best collections of Impressionist art in the world! Be sure to get to Level 5 as it has most of the. famous works. The Tissot special exhibit was actually exceptional as well, and very well annotated. I hope to hope to visit every time I'm in Paris. Of note the 2nd floor is closed due to the Covid times. There was no wait to get inside though you need to buy a ticket online (bought right before entering)",Sep 2020
France,Musée d'Orsay,4.0,That was the splendid musium with lots of scalptures . we have alittle time to visit because hurry for fly but we could visit all of that for 1 hour . it was worth to visit,Oct 2020
France,Musée d'Orsay,5.0,"This museum is a rare gem. I was mesmerized by the incredible impressionist paintings—enough so to create a new form of knitting inspired by them. Excellent restaurant, as well.",Feb 2020
France,Musée d'Orsay,5.0,"This museum was an old railway station which was turned into a museum. Its not as big as Louvre. I loved its compactness. It has my favourite paintings from Impressionism. They had a beautiful temporary exhibition those day which was based on ""modele noir"". Its really a great museum.",Feb 2020
France,Musée d'Orsay,5.0,"I am a museum geek. Every visit to Paris is not complete until my wife and I visit the d""Orsay. The best collection of impressionist art in Paris under one roof.",Jan 2020
France,Musée d'Orsay,5.0,"we were traveling with a group and a guide,
we didn’t have to wait to enter this beautiful and very interesting museum showing the riches of France and its capital",Sep 2020
France,Musée d'Orsay,5.0,"We love this museum and try to visit it at least once a year. Having said that, with 2020 being a bit strange to say the least, we finally made it to Paris.
This was the most enjoyable visit every. With no Foreign tourists in Paris, we found the museum almost completely to our own. We arrived at 10, stayed several hours and never had a crowd. We are able to enjoy the art especially the Impressionists art without the push of others around you. Ate in the cafe and it too was very quiet and relaxed. We love the Louvre as well, but this is a much easier museum to handle in just a few hours.",Oct 2020
France,Musée d'Orsay,5.0,"« Sans doute » the best museum in the world to view the iconic master works by French artists from 1848 to 1914: Van Gogh, Manet, Monet, Courbet, Renoir, Seurat, Degas, Millet in an airy 16.000m2/ 52,000 sq. ft. museum, the former Gare d‘Orsay. Allow yourself 2 hrs of time (at least) for a visit and get the audio guide.
Great restaurant on the top floor behind the large clock you see from outside. Feels like in a Jules Verne Movie.",Oct 2020
France,Musée d'Orsay,5.0,"Incredible collection of impressionist art. Degas, Caillebotte, Cezanne, Renoir, Manet, Van Gogh, Gauguin etc etc etc...Dizzy with impressions. Best of the Best!",Sep 2020
France,Musée d'Orsay,5.0,"Musee d'Orsay is a must for Paris visitors, good layout, not too crowded, and unbelievable art. The Impressionist gallery is wonderful.",Nov 2019
France,Musée d'Orsay,5.0,"When we went the lines were so long, the key is to book tickets in advance. We went and the lines even with tickets were about two hours (we were there over Christmas) but we had any time tickets to the special exhibit so got to skip that entire line. Pricey but it meant we had time to see all the art.",Dec 2019
France,Musée d'Orsay,4.0,Afraid I walked away feeling disappointed as not enough time to see everything . The museum was not crowded which made it easy to enjoy. You can't go to Paris and miss this place,Aug 2020
France,Musée d'Orsay,5.0,"The Musee d'Orsay has always been high on my list for art treasures in Paris. Now during Covid they have closed the second floor so many sculptures are not on display.
The museum continues to have some of the most thought provoking exhibitions in Paris (recently James Tissot) and for Van Gough fans they have relocated those paintings so most of them are still on display.",Sep 2020
France,Musée d'Orsay,5.0,"The Paris commune of 1871, the world's fair of 1900, and President Pompidou contributed to the creation of Orsay. The Orsay Palace burned down during the Commune. The Paris-Orleans railway station was built for the world's fair. When the station became indecently small for long post-war trains, it was decided to demolish it. However, the successor of the legendary de Gaulle, President Pompidou, decided to save it and supported the project of creating a Museum here. The Museum was given its former name, and the monstrous Museum of modern art was named after Pompidou. Pompidou did not wait for the opening of the Museum and died, and the Orsay Museum was opened 16 years later, not even under his successor Giscard d’Éstaing, and in the time of Mitterrand. The French conquerors and millionaires collected so many works of art that there was no Museum of suitable size, so they were divided into 3: the Louvre, the Orsay and the Pompidou. Orsay inherited art from the revolution of 1848 to the beginning of the first world war in 1914. The Louvre contained all the art before the European revolution. Its collection is huge and filled with world masterpieces, but there is one cardinal advantage of the Orsay over the Louvre in the eyes of tourists. You can get to Orsay for free throughout the year on the first Sunday of the month, and to the Louvre only on Bastille day on July 14! There is a difference. The Orsay Museum is difficult to see in one visit, so it's worth setting priorities. However, the Louvre can not be viewed in principle. After waiting in line for an hour and a half on the first Sunday, you get to the first floor in the Central hall filled with sculptures, where there are many sculptures of Jean-Baptiste Carpeaux. Paintings of Ingres and Delacroix Romantica is a side gallery on the right. The realists millet and Courbet are in the gallery opposite. The main hits here are Millet's ""The Gleaners"" and two paintings by Courbet, a revolutionary in life (a member of the Paris commune) and in painting ""A Burial At Ornans""and ""tThe Origin of the World "". The revolutionary nature of the ""A Burial At Ornans"" is that in the multi-figure composition Courbet showed not historical figures or religious figures, but ordinary peasants. The Origin of the World is striking even now in the age of porn sites. The artist's irony is embedded in the title of the picture, because the female vagina is frontally depicted on it. 2 years ago, the hypothesis that the model on the canvas is Courbet's mistress was refuted. From the correspondence of Alexander Dumas-son with George Sand, it turned out that the model was a Parisian dancer-concubine of a Turkish diplomat. He was the customer of the scandalous picture. On the second floor of Orsay, separate from the impressionist halls, there are works by van Gogh with his famous self-Portrait and Gauguin with his bronzy juicy Tahitians. The third and fourth floors are filled with objects of decorative and applied art in the art Nouveau style. I missed them. Sofas and massive clocks do not cause me artistic awe, but as the French say: Don`t argue about tastes and colors. And finally, the fifth floor is the most important. This is where the most exciting collection of Impressionists Degas, Manet, Seurat, Sisley, Pizarro, Toulouse-Lautrec, Monet and Renoir are located. Drowning in Impressionists don't forget to look at Paris from the top of the observation deck on the roof of the Museum through the clock. To plunge again...
Read more",Oct 2019
France,Musée d'Orsay,5.0,Interesting museum with Impressionism exhibits. A good opportunity to admire statues and paintings from this period. Nice experience!,Nov 2019
France,Musée d'Orsay,5.0,"Visiting the Musee d'Orsay is a great experience. We have been there several times over the years and can never get enough. We prefer to travel and visit places on our own so we do our research before visiting. The site used to be a railway station once that was built at the end of the 19th century, and what a beautiful station it was! The museum holds many wonderful works of art, including paintings, sculptures, photographs, pieces of furniture and other items. There are all types of art works by some of the most well known artists of all time. A visit to this museum is a must.",Oct 2019
France,Musée d'Orsay,5.0,"We want to see great art and this is where you find so much of the Impressionists’ work . Monet, Manet, Van Gough, the list is enormous. The lunch was very pleasant as well.",Oct 2019
France,Musée d'Orsay,5.0,"Just loved this museum. Fantastic paintings . So enjoyable . Would choose this over the Louvre museum.
Well worth a visit if you like or love art",Aug 2020
France,Musée d'Orsay,5.0,"first of all - if you’re a student from EU, you can visit for free! as i didn’t have much resources at the time when i visited Paris, i was delighted to discover that i don’t even have to pay for visit of one of the most beautiful places in Paris. even if you’re not particularly interested in art, i believe that you would enjoy the peaceful atmosphere created by others who look completely stunned at the masterpieces.",Mar 2020
France,Musée d'Orsay,5.0,"Great museum. The J J Tissot exhibition was worth the entry price alone. Paintings by Monet, Rembrandt, Van Gough all on show and without the restrictions of other museums. You can spend a good 2 days in here and still want to come back.",Aug 2020
France,Musée d'Orsay,1.0,"If you want to visit the museum you must purchase the ticket before arriving. We were surprised by the information that tickets were only available online. So we could not enter the museum. We tried to purchase the tickets online, but it was not possible. The website did not worked properly.",Aug 2020
France,Musée d'Orsay,5.0,"If you are an art lover specially Impressionist masterpieces it is a unique place to enjoy your time. Apart from the permanent exhibition, you can also find some special temporary gallery in which works are gathered from all around the world. It is completely fascinating.",Aug 2020
France,Musée d'Orsay,5.0,Excellent exhibition and charming neighborhood - a must visit place in Paris. The food of the restaurant is also delicious.,Oct 2019
France,Musée d'Orsay,4.0,"Beautiful museum with some of the best art in the world.

If I had one suggestion for the museum it would be to have something that would make the museum more child-friendly (scavenger hunt - in each room, find the painting with the woman wearing a red hat, find the painting with the spotted dog, etc.) to ensure children remain engaged. If children remain engaged their parents can more fully enjoy the museum and gamification is a great way in which to drive people/children to action. Provide a button to all children who complete the challenge.",Jul 2020
France,Musée d'Orsay,5.0,This is by far one the best pieces from the 19th-century movement: Impressionism. Make sure you visit the 5th floor for the iconic clocks and Campana designs at the cafe. You can take great photographs.,Jul 2020
France,Musée d'Orsay,5.0,"The museum is just fantastic. The temporary exhibition of James Tissot is a cherry on the cake, apart from other permanent greats. It not possible to get a ticket at the cash desk now, during the Pandemic, you need to book it online. In our case we came to the museum at 10:30 and after some fiddling with a mobile phone we were able to get a time slot at 11:00. Not everybody had a patience to book it there, so do it well in advance if you can.",Jul 2020
France,Musée d'Orsay,5.0,Exquisite gem of a museum - and in a restored rail station that provides amazing space and light for the galleries. Poor crowd control given COVID concerns - I walked out of the Tissot exhibit because there were way too many people in a small space. A must see museum for anyone who loves the Impressionists.,Jul 2020
