country,attraction,score,review,trip_date
Portugal,Oceanário de Lisboa,4.0,"Not cheap but nice place to visit. Also the area in which the Oceanarium is located is nice to visit.
We stayed for +/- 2 hours (even without kids) in the Oceanarium als there was enough to see.",Aug 2021
Portugal,Oceanário de Lisboa,5.0,"A fantastic and diverse selection of marine life. If you like sea life, check this place out. One of the oceanariums we have visited.",Mar 2021
Portugal,Oceanário de Lisboa,4.0,"Lots of beautiful and interesting creatures can be seen here, the huge aquarium has many sharks, skates, sunfish and many other species of fish.",Jul 2021
Portugal,Oceanário de Lisboa,4.0,"The oceanarium is a good place. There's a good variety of aquatic animals from all over the earth. The price is fair, and the visit lasts for more than an hour.

It's an excellent place to go with kids as they will love to see all that variety, but when you left there it looks like something is missing.",Aug 2021
Portugal,Oceanário de Lisboa,3.0,"I've been to more interesting aquariums in Tampa, Florida as well as in Hong Kong. Not sure how they figure this to be one of the largest in the world.
We waited over an hour to purchase tickets on a line being serviced by just one person; we went in and were done in less than an hour.
Not impressed at all.....",Aug 2021
Portugal,Oceanário de Lisboa,5.0,"Totally recommended for all ages, if you do not have purchased your ticket on line, you have to wait in the lines about 30 to 60 minutes. You will see thousands of species, excellent designed area with very beautiful lights.You have the felling that you dive in the water with the fish!",Aug 2021
Portugal,Oceanário de Lisboa,3.0,"1) Buy tickets online. The line for off-liners is longer and processes 5-10 times (!!!) longer. We spend 1.5 hours in the line.
2) Average oceanarium as for a Europe. Quite small, no tunnels, no huge spaces, no good panoramas. 1 hour to visit.",Aug 2021
Portugal,Oceanário de Lisboa,4.0,A big and beautiful Oceanario with various species. One problem was the lack of subtitles during the film projection.,Jul 2021
Portugal,Oceanário de Lisboa,3.0,"It was ok, one big aquarium, small penguins and couple add-ons. If that was my first oceanarium maybe I would be happy but ... well",Aug 2021
Portugal,Oceanário de Lisboa,4.0,"Loved seeing the different oceans and their flora and fauna. Seahorses, little frogs, sharks, sponges and all kinds of creatures that was well worth the visit including watching the penguins feed.",Aug 2021
Portugal,Oceanário de Lisboa,5.0,We found out about this place by accident and when we went there we were amazed by the beauty and the message that this aquarium is trying to bring to the world - preserving our waters. Amazing!,Aug 2021
Portugal,Oceanário de Lisboa,5.0,"Really beautiful aquarium, with lots of species, arranged in different environments, what makes it interesting for all ages.",Jul 2021
Portugal,Oceanário de Lisboa,5.0,"We knew this aquarium was famous for being one of the best in Europe, but we were very pleasantly surprised. It was expensive, but well worth it (20 euros per ticket).
We started with two exhibits, one was a very beautiful movie (One) about the Ocean, its place in our lives. The other was a magnificent exhibit built by a Japanese master with beautiful music which gives a surreal ambiance of serenity to the place.

The rest of the aquarium was very nice too, with amazing fishes, sharks, and other wonderful creatures. The best: a couple of extremely cute otters that played around, such a treat!

Last but not least, the whole place gives a large part to ecological awareness, how to behave and consume responsibly. A big plus!
Read more",Aug 2021
Portugal,Oceanário de Lisboa,5.0,"A wonderful oceanarium highlighting many interesting species. A highlight are two very unusual sunfish, and my favorite, penguins.",Jun 2021
Portugal,Oceanário de Lisboa,5.0,Really well done and an incredible experience. And why not try hiring some electric scooters outside and riding along to the major shopping centre/starbucks etc on the purpose built cycle/scooter lane ;-),Jul 2021
Portugal,Oceanário de Lisboa,5.0,"The design of the oceanarium is quite clever, with one very large tank in the middle that housed many larger species, and 4 corners off of it representing different types of oceans. It was fun to watch the penguins while beautiful Inca terns flew around us in the Antarctica exhibit. It was also fun to watch the otters swimming and playing in the North Pacific exhibit. The huge tank in the middle represents One Ocean and has a wide range of species. It even has a very large sunfish! I did not expect to see one of those! I have always wanted to see one in person, rather than just in photos and videos! It also had a very large tiger bull shark. It was quite impressive to see one up close and safely. The oceanarium also had a beautiful exhibit at the beginning called Forests Underwater that was simply beautiful. The place was a lovely way to spend a few hours and a nice break from seeing gorgeous churches and extensive museums.
Read more",Jul 2021
Portugal,Oceanário de Lisboa,5.0,Worth spending 2-3 hours. Not crowded at least on weekdays. Nice setup. The main tank is beautiful and the sub sections are very interesting. Sea otters are the funniest and cutest species of all,Jun 2021
Portugal,Oceanário de Lisboa,5.0,Our two little boys love this place. We love this place! no cueing we hopped on to the cable car after,Jun 2021
Portugal,Oceanário de Lisboa,3.0,"Great place to see. The main tank is very big and can be seen from many angles and several floors. Some great animals I had never seen before, like a giant fish divers inside the tank were feeding by hand.

However, was a bit too busy for proper social distancing, despite booking in advance for a specific 1 hour time slot on a weekday (Monday) at 11:00. I think they are letting too many people in at each slot/hour, and also let people aggregate at specific places. I surely wouldn't go there on a weekend.

Walking outside of the building and near the riverfront was nice too.
Read more",May 2021
Portugal,Oceanário de Lisboa,5.0,"Fantastic aquarium, one of the best I have visited anywhere in the world. Lots of fish, colourful and healthy, and tanks are clean and well cared for. Like all Portuguese people, Staff is super friendly and professional, we all speak more than one language. I highly recommend the gift shop, amazing T-shirts. If you can give a contribution to help care for the aquarium vs animals! The tickets is only €19 for adults but is well below price in comparison to smaller and less diverse aquarium I visited so is quite cost accessible. You have unique experiences packages.
I love it and highly recommend the visit.",May 2021
Portugal,Oceanário de Lisboa,5.0,"Few hours to get in but so worth it! The extra exhibition (Amano) was stunning.
Loved the otters and the main aquarium with sharks and sun fish - worth a visit but do note it will take almost half of your day.",Jul 2020
Portugal,Oceanário de Lisboa,5.0,It was strange n a place usually so popular but due to the re opening the Oceanario was virtually deserted. A real thrill,May 2021
Portugal,Oceanário de Lisboa,5.0,"A trully magical experience in one of the best aquariums i have ever been.
all the different environments are so well reproduced to provide an ever more authentic experience.",Apr 2021
Portugal,Oceanário de Lisboa,5.0,"Great place, the 3rd aquarium in Europe as size, marvelous experience, clean, English speaking employees, toilets available, taking pictures allowed, parking lot within walking distance, cafeteria and merchandise shop inside. Iconic location on an island. Overall good. Corona restrictions applies, some features are unavailable.",Feb 2021
Portugal,Oceanário de Lisboa,3.0,"Perfect location, but it the aquarium was too short. Barcelona's and Crete's aquariums are better than Lisbon's aquarium.",Mar 2021
Portugal,Oceanário de Lisboa,5.0,A different kind of experience allowing to relief stress and to make an excellent time alone or with someone.,Nov 2020
Portugal,Oceanário de Lisboa,5.0,We spent there 3 hours with our Kids. Very pleasurable visit. Because of pandemia we were almost alone there. More pleasure! We were delighted with the temporary exhibition on the 1st floor. The biggest sweet water aquarias. Amazing project!,Jan 2021
Portugal,Oceanário de Lisboa,5.0,"Very nice Oceanarium, I've been sitting in front of the animals for a long long time in a hypnotic state :-)",Feb 2020
Portugal,Oceanário de Lisboa,4.0,"It's a great plan to go here with your family, your girlfriend or just some friends. It's one of those places where it will always be a pleasant visit. It guides you through numerous aquariums filled with the most diverse species. Also, if you come here, you can enjoy a walk near the river, which is always nice.",Sep 2020
Portugal,Oceanário de Lisboa,1.0,"The Lisbon Oceanarium is great.. our 4 years old son visited it 3 times already since the reopening after confinement. The price is high and yesterday we opted for the family ticket (better value) but we had a terrible experience since the place was packed with people.. the temporary exhibitions had monitors at their entrance and were crowd controlled, also they had audio announcements reminding people for COVID situation. HOWEVER the the main building was packed with people and empty of staff what made the visit very stressful and not enjoyable at all if not dangerous.",Dec 2020
Portugal,Oceanário de Lisboa,4.0,"After more than 10 years, we revisited the oceanarium in lisbon. It has been refurbished, and so it is and remains a fascinating and spectacular aquarium, with an enormous diversity of plants and fish, a location for young and old, not cheap, but certainly more than worth a visit.",Dec 2020
Portugal,Oceanário de Lisboa,4.0,Such an interesting place to visit while being in Lisbon. Quite beautiful but not mesmerizing if you have ever visited bigger aquariums.,Nov 2020
Portugal,Oceanário de Lisboa,4.0,"The building itself has an interesting modern architecture. The aesthetic shape of the building, well integrated into the space, fits perfectly into the surroundings. Also very aesthetic inside. We start our journey on the highest floor, that is on the surface, and then we go down a great spiral of stairs lower and lower, sinking into ""big blue"" in which aquatic animals, fish, crustaceans and others live. A large aquarium in the center of the building allows you to see all the big fish. In the smaller ones, you can admire the smaller and very small wonders of nature. Clear descriptions in two languages , Portuguese and English. Very polite and helpful staff. It is best to buy tickets in advance, online, because even after the season there are long queues before entering. There are two cafes in the oceanarium where you can have a lunch or just coffee and cakes.
Read more",Dec 2019
Portugal,Oceanário de Lisboa,5.0,"I can just say woooow😁 This was the best place in the city, we paid 20 euro entrance,very good value for money becouse we sow so manny things inside... You can stay all day long and enjoy in the aquarium.

Thank you and big recommend!!",Jan 2020
Portugal,Oceanário de Lisboa,5.0,"Adults and children will enjoy this place. Beautiful architecture, beautiful displays. My favorite one is the penguins but the giant fish aquariums are just amazing! Not to be missed in Lisbon!",Oct 2020
Portugal,Oceanário de Lisboa,5.0,"On a rainy day we came to spend the day, we liked it, good organization, many varieties, very respected barrier gestures",Sep 2020
Portugal,Oceanário de Lisboa,5.0,"Everything here is Fabulous. Well organized, Clean, Beautiful, Fantastic environment, extremely educational and pedagogical.
coming to Lisbon and not seeing the Oceanário is a serious failure.
GO !!!",Oct 2020
Portugal,Oceanário de Lisboa,4.0,"This is a very nice Oceanarium, great central aquarium with beautiful species. However I'm surprised that it ranks first among all the activities in Lisbon. I have seen better Oceanarium in places elsewhere in the world, and there are many other places in Lisbon that are worth your time.",Oct 2020
Portugal,Oceanário de Lisboa,5.0,I find aquariums very relaxing. The exhibits were well planned and you can spend several hours here. The value for money is also very much worth it.... especially compared to the overpriced aquariums in Barcelona and Bergen.,Oct 2020
Portugal,Oceanário de Lisboa,5.0,"Oceanario de Lisboa provides an unforgettable lifetime experience. We arrived around the 1:00PM. what made the ticket sales experience much smoother (no need to queue). We could leave our heavy clothes /bags in the locker.
The top floor “Forests Underwater by Takashi Amano” features tropical forests inside a smaller aquarium.
The ""ONE, the Ocean as you never felt it"" artistic installation was amazing!
And the main part - AQUARIUM! A large main aquarium, holding 5 million litres of seawater! Lots of fishes, mammals and birds that I have never seen before.
One of the interesting place.
Read more",Oct 2020
Portugal,Oceanário de Lisboa,5.0,"Aquariums are always my favorites. I've never missed a single chance I had to visit aquariums. Oceanario takes the first place among all the aquariums I've visited so far.

They have organized everything in a very beautiful way. It is more than just an aquarium. I can openly call it 'AN OCEAN'. They have all kind of species according to me. And they have displayed a very good description under each species in simple English as it helps everyone to get a better knowledge about the particular species.

They have a very unique souvenir center which would definitely catch your heart. Prices also very reasonable. They have a nice collection of pens, pencils, magnets, posters, soft toys, posters and many more, Don't forget to buy a beautiful souvenir before you leave this amazing place.
Read more",Feb 2020
Portugal,Oceanário de Lisboa,5.0,"For a couple of hours me and my wife were in another dimenson completely!
Best of experiences after a Jazz Cigartte:)",Oct 2020
Portugal,Oceanário de Lisboa,5.0,Great experince! We loved it! We'll recommend to our friends and family. Thank you Oceanario Lisboa.,Aug 2020
Portugal,Oceanário de Lisboa,5.0,Had amazing experience with family member and great aquarium with variety spicies of aquatic animals specially fish to sea horse.would recommend.,Sep 2020
Portugal,Oceanário de Lisboa,5.0,We have a number of marine biologists in our family so we have visited many aquariums the world over. The Oceanario is special. The location is inspired and its very well done and accessible to professional biologists and kids alike. A beautiful oasis.,Nov 2019
Portugal,Oceanário de Lisboa,4.0,"Staff were really friendly and attentive. Great place to visit with lots of variety and different areas to visit around the aquarium. Great day out, we did this on the morning before we flew home as it is close to the airport too. Would defiantly recommend.",Oct 2020
Portugal,Oceanário de Lisboa,5.0,"wasn't that interested by my husband really wanted to go. I was wrong. This place is fantastic and uttelry worthy of it's accolades. divided into different habitats and combining fish, birds, mammals, and vegetation you will be mesmerised by the colours, proximity and views of all the animals. a must for families with children. Highly recommend pre booking your slot especially at weekends - the queues were insane so we came back next day after booking a slot whilst int he queue.",Sep 2020
Portugal,Oceanário de Lisboa,5.0,"Really enjoyable experience, the aquarium is in a really nice part of the city with other things to explore around the area. Worth a visit.",Sep 2020
Portugal,Oceanário de Lisboa,5.0,"This is a good sized aquarium with plenty to see. Spread over 2 floors with a good range of exhibits and very large central display.

Easy to get to on the metro plus a short walk. we were there about two hours",Sep 2020
Portugal,Oceanário de Lisboa,4.0,"Great way of spending your day if you love sea life as we do 😊 fish tank glass is very clean. During the day it can get a bit crowded but even then you can find peaceful, quiet place to sit down and enjoy your view.
!!! TIP!!! I was surprised by lines where you can buy the tickets. We bouth tickets online and because of that we got in after few minutes already.",Sep 2020
Portugal,Oceanário de Lisboa,5.0,"A very nice aquarium with many great fish, sharks and other marine life.
The tanks were all very clean & you can see that all animals are very well taken care of.
Especially in bad weather this is a good recommendation.",Sep 2020
Portugal,Oceanário de Lisboa,5.0,"A Wonderful Experience to go with family, when my cousins came, we went there, and it was magical form then",Aug 2020
Portugal,Oceanário de Lisboa,5.0,"The whole experience was great and made you think about the o
World around us. The only thing that was a bit strange there was a cafe at the beginning of the tour. There was a wine bar and ice cream parlour n the shop at the end.",Sep 2020
Portugal,Oceanário de Lisboa,4.0,"My wife and I spend a couple of hours walking around the Oceanarium. There was plenty to see and the animals look well taken care of. Staff was helpful and well informed about the conservation status and wellbeing of the animals as well, and we even got a bit of a private tour by Maria who was volunteering at one of the sections. All in all an enjoyable place to spend a couple of hours of your time. Worth the money.",Sep 2020
Portugal,Oceanário de Lisboa,5.0,"Fabulous place to visit. Best Oceanarium we have visited.
Sting Ray experience amazing.
Loved the way they have each continent and it's habitats represented.
Penquin exhibit is so close to you and so enjoyable.",Oct 2019
Portugal,Oceanário de Lisboa,5.0,"Absolutely great aquarium, very big with lots of variety of sealife. The format is a large central tank over two floors surrounded by region specific exhibits. Lots of information about the animals and conservation in English. Good covid measures. The restaurant was also really good, we both had the salmon which tasted great and was very good value. Easily reached by bus or metro.",Sep 2020
Portugal,Oceanário de Lisboa,5.0,"This is outside of Lisbon so you will need to find a way to get there. There is a 728 bus from central Lisbon and there is a stop on the hop on hop off bus tour. There is a central aquarium area and lots of places where you can just sit and watch the fish. There are small areas where there are otters, penguins etc so lots of different species to see. There is a restaurant and cafe that was reasonably priced with good choices. It cost about 20 euros each.",Sep 2020
Portugal,Oceanário de Lisboa,5.0,A truly wonderful place to wile away a few hours. Tip: go on the telecabins next door afterwards and/or have a bite or drink along the river!,Sep 2020
Portugal,Oceanário de Lisboa,5.0,"A must see place, you won't regret. Just have in mind that you may need to wait in line for a while, since lots of people visit it. But once you get in, it will make up for all the waiting.",Aug 2020
Portugal,Oceanário de Lisboa,5.0,Very nice and very good organized! You should definitely watch the otter feeding which is incredible. These animals are so smart and adorable.,Sep 2020
Portugal,Oceanário de Lisboa,3.0,"Went on a weekday late Aug. 4year old daughter was very excited to see the large water tank. Overall it was a nice experience as a family, but we might have skipped it if it was just adults. There was nothing extraordinarily.",Aug 2020
Portugal,Oceanário de Lisboa,5.0,Watching the marine life in the central pool is one of those things guaranteed to set your mind at peace. I could have grabbed a spot and stayed there for hours. The otters were a close second though! Well worth a family visit.,Sep 2020
Portugal,Oceanário de Lisboa,5.0,I've never seen before so a lot ocean floras and fauna ! Amazing experience. Highly recommend! Also take extra pants,Sep 2019
Portugal,Oceanário de Lisboa,4.0,"There was an hour long queue for the tickets which we didn't anticipate, so better be prepared if you're going on a summer weekend. Luckily we were able to book tickets online for a later admission that day, and wandered around to pass the time instead of standing in line. The aquarium was quite nice but not that big for the price.",Jul 2020
Portugal,Oceanário de Lisboa,5.0,"The Lisbon Aquarium should definitely be on anybody's punch list as part of any visit to Lisbon, even if you've been there before. The central views are so varied that everytime we go we see something new.

And of course don't miss the otters. They are most likely the most entertaining species in any aquarium, and this one is no different.",Aug 2020
Portugal,Oceanário de Lisboa,5.0,"Must do when u arrive just leave oriente Station. Walk out n sideways of the shopping center when u see the ocean and a cube building u r going the right direction.

I also recommend to buy the Lisbon card
I payed 15 instead 19/20?!
The fishes look well kept not pressured etc
Lifetime experience",Aug 2020
Portugal,Oceanário de Lisboa,4.0,"I found the tickets a bit expensive... but it's still a place worth visiting. They have a lot of different animals and it's very well-kept. Wonderful complex, friendly staff, cute little souvenir shop at the end of your visit.",Jul 2020
Portugal,Oceanário de Lisboa,5.0,Great place to see aquatic animals infornt of eyes. Feel like dream but it real. I would strongly recommend to everyone to go.,Aug 2020
Portugal,Oceanário de Lisboa,5.0,This place is beautiful! Loved being there so much. You walk through an aquarium and see so many kinds of fish species and even sharks. My fav are sting rays :),Jul 2020
Portugal,Oceanário de Lisboa,5.0,"It is voted one of the top 10 aquariums of the world for all the good reasons. The main aquarium is hands down the best i have ever seen. Rest of exposition is great, but closer to competition. and yet again - what competition we are talking about, when it comes to nature. we... humans... just go there, it's better than 2/3 of rest of Lisbon.",Jul 2020
Portugal,Oceanário de Lisboa,5.0,Best oceanarium we have been too! Around the oceanarium there a great parks. Its very modern and Infos to the animals are very informative. Great for families but also singles.,Jul 2020
Portugal,Oceanário de Lisboa,4.0,"The aquarium is self is really nicely done and its great experience both for kids and adults. The only huge downside for us was the local restaurant, where I ate burger meet and couple hours later I had big issues, pretty sure I got food poisoned from that nasty looking meat, but when we were there they didnt have much other options and we were desperate to eat.
I felt overall the food there was not safe so I recommend to avoid that local restaurant.",Jun 2020
Portugal,Oceanário de Lisboa,5.0,Unforgettable experience. Must go in Lisbon. Especially if you love animals or would like to know more about them (ocean ones of course). There are some activities sometimes. Also kinda of a cinema inside talking about the projects that occurred inside.,Sep 2019
Portugal,Oceanário de Lisboa,5.0,"My partner and I had a fabulous visit here, and pretty much had the whole place to ourselves due to COVID-19. Honestly it didn’t bother us to wear a mask and disinfect our hands frequently, we were still able to see all the exhibits and animals which were amazing, and maybe even better than when it’s packed with people. Special mention to the otters 😍 The whole place is well maintained, educational and entertaining, and I’m really glad we went.",May 2020
Portugal,Oceanário de Lisboa,5.0,"I have always enjoyed visiting oceanariums. Despite my husband's opinion, who claimed that we had visited enough in this life, I told him that I would very much like to visit the Lisbon Oceanarium. And it was too worth it !!! The oceanarium is beautiful, well structured, and very, very interesting. In the end, he loved it too, and so did my son! Don't miss visiting!",Jan 2020
Portugal,Oceanário de Lisboa,5.0,Among the best! To walk inside the tanks and be seen by amazing variety of sea life is a real delight.,May 2019
Portugal,Oceanário de Lisboa,5.0,"As someone that works in an aquarium, I usually have a different perspective than most visitors. The property is laid out in two separate buildings, one for their cafe, admissions, classrooms and gift shop- and another that is positioned over the water that contains their exhibits.

Their main exhibit sits in the center and you have multiple viewing windows as your make your way around the pathway. You see four different regions of the world in each corner of the building, each very unique from the other.

Everything had great interpretation making it easy to understand the animals and some fun facts about each exhibit. They had a wonderful children's area that we spent some time - they really encourage conservation through some fun interactive displays that all can enjoy.

They have a beautiful film to view before you cross the bridge into the aquarium, very immersive and impactful. One of the best gift shops that I have seen and the cafe is very reasonably priced compared to most zoos and aquariums. Great visit!
Read more",Mar 2020
Portugal,Oceanário de Lisboa,5.0,"This aquarium has some lovely ways of displaying the animals it contains, the displays are well thought out and it's fascinating watching all the animals. The sea otters in particular were absolutely adorable, floating around together.",Jan 2020
Portugal,Oceanário de Lisboa,5.0,"Usually, I am not such a fan of zoos and aquariums... But this one is really great. You get a walk arround the Oceanarium, getting all kind of informatuon about the various fish that you see when walking arounf it. They have some pretty cool fishes in there, and I bet you won't take notice of the time flying by while you visit the Oceanarium.
We were lucky enough to be in Lisbon during a not so crowded period of the year... Otherwise, we would probably have liked a ""Skip the line ticket"".
Really worth it, even more with children.",Mar 2020
Portugal,Oceanário de Lisboa,5.0,One of my best experiences in Lisbon. Ideal to relax and learn more about the quatic species. Good one.,Feb 2020
Portugal,Oceanário de Lisboa,5.0,"The aquarium is located in an imposing building on the water, accessed by a bridge. The exhibits are amazing, absolutely worth the entrance fee. Better value and much more enjoyable than the zoo.",Mar 2020
Portugal,Oceanário de Lisboa,5.0,"Perfect for kids, rather interactive, fishes and animals are in a close range. Posters give you just the right amount of information. We’ve spent there couple of hours and could have spent even more.",Jan 2020
Portugal,Oceanário de Lisboa,4.0,"We went there at the beginning of March when already people started to travel less as a precaution against the coronavirus. There was no single person waiting in the line. However, since the price of the skip the line ticket is equal to that of a regular one bought at location, it makes sense to buy it, just in case.",Mar 2020
Portugal,Oceanário de Lisboa,5.0,"The Oceanario is a world-class facility that houses numerous species which are seldom found in captivity (such as the Sea Otters and Manta Rays).

It pleases me to say that all the animals appear well looked after.

Despite its small size, the aquarium is well worth the visit and took us around an hour and a half (including a while to stop and gaze at the Sea Otters).

The temporary exhibitions are a nice touch, but, don't seem to offer much in the way of animal viewing.
Read more",Mar 2020
Portugal,Oceanário de Lisboa,3.0,"For Americans - I would say this is not a ""must see"" on your trip to Lisbon as we have much larger aquariums in the US - at least I fell like I have been to better and this was nothing special. It was a nice aquarium though and a good way to spend an hour or two if you want to make the trek up there.",Mar 2020
Portugal,Oceanário de Lisboa,5.0,"To see so many different kinds of fish swimming in such a huge tank together is quite breathtaking! You ask yourself, how is it they don’t kill each other? Well, all of this is explained in a well-documented film towards the end that talks about the Oceanario and how the fish are cared for and the programs they run... In addition to the big tank are smaller side tanks with unique species from all over and other special exhibitions in other parts of the Oceanario. The area is also very cool and right on the water near the Vasco de Gama bridge. It’s a great way to spend the day. Buying tickets in advance online are highly recommended.",Oct 2019
Portugal,Oceanário de Lisboa,4.0,"The Oceanario de Lisboa is truly amazing, especially if you are travelling with children. It is very well designed and the big pool views every now and then is fascinating.",Feb 2020
Portugal,Oceanário de Lisboa,5.0,Amazing experience...very unusual entrance and it took me by surprise! We loved it...the jellyfish pictured were definately a favourite for us❤ Great location and friendly staff.,Mar 2020
Portugal,Oceanário de Lisboa,5.0,"This must be the nicest aquarium I've been to. The place is well designed, there's an endless amount of fish and different species to see. Everything is so well planned and I honestly think I could spend days in there. Interactive for kids, interesting for adults... highly recommended and well worth the trip and the entrance fee.",Mar 2020
Portugal,Oceanário de Lisboa,5.0,Not the first visit but it is recommended that you get the Lisbon card as this gives you a small discount at the Oceanarium. Close-by is the Vasco da Gama shopping center where you can have a lunch and relax in close proximity,Oct 2019
Portugal,Oceanário de Lisboa,5.0,"We arrived in Lisbon in the rain, so decided to head to the aquarium as it was indoors. The aquarium is fantastic - lots of fascinating sea creatures to watch, and the main tank contains a huge variety of fish. The playful otters were a particular favourite as we made our way around.",Mar 2020
Portugal,Oceanário de Lisboa,5.0,Had a lovely time visiting this awesome aquarium. The central tank is stunning. Wide and varied range of species big and small. The underwater forest exhibition was jaw-droppingly beautiful.,Mar 2020
Portugal,Oceanário de Lisboa,5.0,This is a place which everyone will enjoy visiting. It is a bit expensive but it is worth the money.,Sep 2019
Portugal,Oceanário de Lisboa,5.0,We’ve been to many aquariums throughout the world but this was a totally unique experience. The vast array of aquatic creatures and environments was very unusual and wonderful. We highly recommend this facility to everyone as one not to be missed.,Mar 2020
Portugal,Oceanário de Lisboa,5.0,"If you are in Lisbon this is a must visit. Such a great experience. Animals from four world oceans. Clean, spacious and with detailed information.",Feb 2020
Portugal,Oceanário de Lisboa,3.0,"I was expecting more but the Oceanarium is small, nice and clean.
It is beautiful but not as reach in species as other similar places I've visited.",May 2019
Portugal,Oceanário de Lisboa,4.0,"If you are interested in marine life and Fish. Oceanario de Lisboa is a great stop.
2 hours minimum required to see the place.",Mar 2020
Portugal,Oceanário de Lisboa,4.0,We did the tour of the aquarium and it was very enjoyable. There were lots of children visiting so it was very busy. We saw lots of different marine life and it was a worthwhile tour.,Feb 2020
Portugal,Oceanário de Lisboa,5.0,"Oceanario de Lisboa provides an unforgettable experience. We arrived before the noon what made the ticket sales experience much smoother (no need to queue). We could leave our jackets/bags in the locker.
The top floor “Forests Underwater by Takashi Amano” features tropical forests inside a smaller aquarium.
The ""ONE, the Ocean as you never felt it"" artistic installation was amazing!
And the main part - AQUARIUM! A large main aquarium, holding 5 million litres of seawater! Lots of fishes, mammals and birds that I have never seen before.
Read more",Feb 2020
Portugal,Oceanário de Lisboa,5.0,It was a really great experience. We planned to visit it at last moment but were very happy with the decision after the visit.,Mar 2020
Portugal,Oceanário de Lisboa,4.0,Impressive site. Despite 19€ per adult I think it is worth it. The only issue is when u have families and kids all around its Annoying. Should get a timing specific for them or adults only to improve experience for everyone,Mar 2020
Portugal,Oceanário de Lisboa,5.0,"We visited here mostly because we thought it would be fun for our 11-year-old. But everyone in our group aged 11 to 79 loved it, and even a couple of the adults said the Oceanarium was the highlight of their week-long trip to Lisbon. The information provided throughout is a perfect balance between being educational but not overload or too much detail. There's a great variety of fish and other water creatures. The otters in particular were super cute and we loved watching their feeding session. The area around the Oceanarium is also fun to explore - we ate lunch at the food court-like area and also took a cable car ride and played in the fountain. Overall, I recommend the Oceanarium highly!
Read more",Feb 2020
Portugal,Oceanário de Lisboa,5.0,"My girlfriend and I used the metro to Cabo Ruivo, from there it was a 15 min walk to the aquarium.

There were no long queues and since we had a Lisbon card we got 10% discount on our tickets.

I never saw a sunfish in my life and I was flabbergasted of the appearance of this fish. Words can’t describe this.

I loved the design of the place, you could really see from almost all angles the sea life within the tank. When I thought I had seen it all, I got surprised every time.

Overall you can easily spend a couple of hours here, just admiring all the fishes, penguins and otters.

And after the aquarium you can have fun in the cable car, just behind the aquarium.
Read more",Feb 2020
Portugal,Oceanário de Lisboa,5.0,Incredible range of sea life and very well presented providing awe inspiring moments. Enough variety to keep teenagers interested. Younger children would be amazed by the scale and size of some of the fish. Staff very friendly and a very good shop. Relaxed atmosphere and as with everything in Portugal clean and courteous. Highly recommended.,Feb 2020
