country,user_id,attraction,score,review,trip_date
Iceland,Mark R,Perlan,5.0,"We really enjoyed the geological history of Iceland. This is a museum focused on how Iceland came into existence many many years ago, so be ready for some ready and thinking about the aspects on display. This might not be to everyone's tastes, but if it isn't your think, then go somewhere else. However, what is here is very good in my opinion.

The displays were clear, clean/new and very accessible in both Icelandic and English. The movie content was well shot, clear and enphasised the points it was supposed to.

The Aurora Northern Lights Planetarium show, which is just under 25 mins long is worth the extra money. Our only negative was some pushy Americans going in without paying. But the show itself was a joy to behold.

Like the rest of iceland, need to wrap up warm in this museum as after the first section you visit an artificial ice cave set in one of the water tanks, which we found to be a fun experience. The museum them moves into the forming of life around iceland, focussing on sea creatures and mammals.

This entire journey spirals you up a number of floors which leads you to the top of the museum where the restaurant is located. As we were there early it was lunch time at this point, but unfortunately the restaurant was closed for a funeral wake/gathering which was a shame, so instead of coffee we went to the ice cream shop instead... Ice cream in iceland .... I had a scoop of Turkish Black Pepper (sounds crazy, but imaging light liquorice and mint) and a scoop of raspberry, which was a delicious combination, and not as expensive as one might have expected when compared to countries like Italy. Finally if you want to get a amazing view of the Reykjavik skyline this is the place to do it, as you can walk a complete circle around restaurant on a terrace.

Arguably a little expensive, but what in Iceland isn't? but thoroughly enjoyable and a great way to spend 3-4 hours.
Read more",Oct 2021
Iceland,TravelinSuz,Perlan,5.0,"What a great museum. Lots to see including an ice cave, ice cream, views of the city, learn about the local flora and fauna plus more.",Aug 2021
Iceland,Declan W,Perlan,5.0,"Ice cave is -10°C but short enough that you won't get too cold. Can be quite small in places. Aurora show is good, it will give you the urge to see the real thing. The wonders of Iceland exhibition provides educational displays on history, geology, natural history",Oct 2021
Iceland,Ron,Perlan,5.0,"Ice cave Great experience,you got the feeling of being in an actual cave.Very well done plus the movie of the Northern Lights.You got to see them even if you could not see them in person.Also the view of the city awesome.This museum is a must do.",Oct 2021
Iceland,Robert D,Perlan,4.0,"I walked to Perlan. It's a bit of a walk, but entirely possible. First, I enjoyed the planetarium show, which was quite impressive and focused on the aurora. Then I enjoyed the Wonders of Iceland exhibit. Finally, I went to the observatory to enjoy the views, but unfortunately, I could not see much in the mist.",Aug 2021
Iceland,arthurs946,Perlan,5.0,"we visited the exhibition on our last day in Iceland. actually we did it because the weather was quite bad and we had to spend the time somehow. But we were really pleasantly surprised!
We did the complete tour with the northern-lights show (nicely done, absolutely great pictures and film-snippets ) and ice cave visit (careful - it's -10 degrees, but an unique experience).
Over the different floors we learned a lot about several topics like volcanos, ice, water, glaciers, global warming and animal life. Very fascinating and interesting. Highly recommended!
Also it is possible to do a zipline tour from the top, we didnt because of the weather.
Read more",Sep 2021
Iceland,George L,Perlan,5.0,"Miro made check today, Thursday, September 30th super easy and the Northern Lights show itself was extremely fascinating and informative. Miro handled sooo many customer requests while we were there and was courteous and kind to all. He juggled many requests and encouraged us to view the other exhibits including the volcano, ice cave, and glaciers. All added immensely to our experience at Perlan we send virtually a bouquet of flowers for Miro!!!

George LeRoy and Dr Shirley Taffel
+ 1 (828) 713-2163
george.leroy4@gmail.com
Read more",Sep 2021
Iceland,Flocko04,Perlan,3.0,We stopped here after doing the golden light tour. It was near closing time but had a drink. There was fabulous views of the city,Oct 2020
Iceland,Raymond,Perlan,3.0,"It starts out by visiting the planetarian which emphasizes the Northern Lights. then you make your way into the museum itself which showcases the fauna of Iceland and the surrounding ocean. There taxonomy birds but the cliff birds are fake. The ice tunnel only allows visitors at timed intervals. The ice tunnel is a short walk. The ice cream shop upstairs had no available employee even though there was quite a few interested potential customers . It's major claim is the few of the city from the rooftop but you can get that from the Lutheran Church steeple. It's best feature is it's volcanic exhibit, really nicely done.
Take a cab or purchase a shuttle ticket that leaves hourly because it's really out of the way.
Really overblown with hype.
Read more",Sep 2021
Iceland,Shelimashrafahmed,Perlan,5.0,"What an amazing architect, I went there on foot not far from city centre. from there you can have a amazing view of the town.",Sep 2021
Iceland,NY_US_Lizzy,Perlan,3.0,"Came here on a rainy day so visibility from viewing platform was poor. No option to exclude this from entry price.
Exhibitions on glaciers, volcanos etc were ok but expected more specialist insight given Iceland has more examples & able to do more research than other places. Didn't feel I got much new information.
Expected more interactive elements in the displays.
Aurora show was ok but spent a lot of time on background, auroras on other planets etc rather than showing actual displays from Iceland, which most people were probably more interested in.
Overall filled some time & kept me dry for a while on a rainy day but didn't feel it was worth the entry price & wouldn't recommend.
Read more",Sep 2021
Iceland,Making Tracks,Perlan,5.0,"If you don’t get a chance to see the Northern Lights check this Planetarium out!
Awesome visuals and sound design!",Sep 2021
Iceland,Chris L,Perlan,5.0,Water is pumped here from over 40 miles away from wells dug 800' into the ground. It is then stored here to heat the City.,Sep 2021
Iceland,Worlds_of_Wonder,Perlan,5.0,"If you like learning more about geography, sea-life, and nature this is a good “exploratorium with bonuses of a nice panoramic view of Reykjavik, an Ice Cave, and a video on the northern lights. Best to get to this place almost after they open because the tour groups start coming in the morning and you want to beat them. If you go here, you can walk 40-60 minutes from downtown.",Sep 2021
Iceland,Azsunshinelover,Perlan,5.0,"We visited the Perlan on a rainy day. Although we had already be in Iceland a week, we learned an immense amount about the island, its geology and ecology. There are interactive exhibits which engage you and video.",Sep 2021
Iceland,Sebastian,Perlan,1.0,Unbelievably boring experience. I have had way more fun and interesting times in good libraries throughout the world. Such a disappointment.,Sep 2021
Iceland,FoxIslander,Perlan,5.0,"I was worried this would be too focused on kids, but there was a ton of useful information. We spent almost 3 hours in the displays, and we enjoyed the Aurora show. The cafeteria was handy but had a very limited selection (not much more than soup and hamburgers) at rather high prices. But it was good food.",Aug 2021
Iceland,Melissa H,Perlan,4.0,"The ice cave was the draw (very fun & cold), the exhibits on the geology of Iceland were very interesting! And the cafe on the top floor has excellent views over the city.",Aug 2021
Iceland,AFW,Perlan,5.0,"Four of us spent an afternoon going through the four floors of the museum. We learned a lot from the multiple exhibits. We had fun when going through the mock ""ice cave"". It's a nice place to start your visit to Iceland. And they have ice cream on the top floor !",Aug 2021
Iceland,reise-tanta-di,Perlan,4.0,"The exploratorium is overwhelming in size and the various exhibitions. We did not have much time so we wandered around just peaking in here and there. It would have been worthwhile to explore the northern lights display for example. But we enjoyed the view of Reykjavik from the top floor and examined the various volcanic rocks on display there.
I loved the form of Perlan and the sculptures at the entrance.",Aug 2021
Iceland,Den,Perlan,3.0,"OK show and the auditorium ""experience"" needs updating and a bit more. The ice cave walk hokey......",Aug 2021
Iceland,Steviefull,Perlan,5.0,"After moving around our schedule we managed to fit this in our first day. Not really knowing the layout of Reykjavik and time being of the essence we got a taxi from our hotel (Hotel Island) which as expected wasn't cheap (just under £20.00).

We paid entry which was around £26.00 per adult, so again not cheap, I'm sure you're noticing a pattern here.

The museum has a wide range of exhibits from how the country was formed and continues to change, an area about the wildlife of the country and the two highlights of the Ice Cave and the Planetarium video of the Northern Lights. Add in the view from the roof over Reykjavik and you have a good way to spend a few hours.

We didn't take in the zip wire, Ice Cream parlour or restaurant as we were off for a meal straight after.

This is a great place for all of the family with informative exhibits and interactive parts for those easily distracted. All in all another highlight in a city full of them.
Read more",Jul 2021
Iceland,DrMarkES,Perlan,5.0,"From films, to the ice cave, to Puffin birds, and volcano education this museum was just terrific and nicely done. We had a 360 view of the city from the observation deck with rainbows off in the distance over the harbor. The price may be higher than expected, but when you are done (including the Arora show) it is worth paying for it.",Aug 2021
Iceland,DrMarkES,Perlan,5.0,We paid for the full Perlan museum and Arora show. The show was so good we watched it at the beginning and the end of our time at Perlan. The rest of the museum is really worth the price and seeing all that you enjoy in Iceland. We went here in the first couple of days and were glad we did as it gave insights of many places and geography that we were planning to see. This show is terrific and gives great insights to the Arora on other planets.,Aug 2021
Iceland,bonnie481,Perlan,5.0,"The architecture is unique and inspiring. It feels grand there and seems like a concert/opera hall for a much larger city than Reikjavik. Go inside to look at the grand design and creativity. There are tours, but you'll need to plan ahead to join one. Only offered at limited times.",Aug 2021
Iceland,manoro,Perlan,5.0,"It is a very interesting museum, more than expected. There is a geology section and a planetary. It also has a 360º view of city very nice to see if the day is clear",Aug 2021
Iceland,VoyagerZ5533OA,Perlan,5.0,"This was a great place to be on a rainy afternoon. My 6-year-old loves our local science museum and this was it x 100! The planetarium show, the interactive setups, the ice cave, the observatory deck, the rotating cafe where he enjoyed a cookie break... The technology involved in some of the exhibits was really slick. I don't think the usual family would spend more than three hours there, but it felt like we could have stayed longer because, once we reached the top, the little one wanted to revisit parts of the museum.",Aug 2021
Iceland,Maggie_NHam,Perlan,5.0,"Amazing space. You can see the glass dome from far off even if you quite can't see how to get to it! There's several huge tanks that house the exhibition space, with the dome on top. Covers early geology and geological forces from millions to thousands to a thousand years ago as it relates to the formation of Iceland. Lots of screens, large and small, interspersed with sitting places. Lots of info on fauna and flora with life sized stuffed ones, including a polar bear who meandered off an ice floe onto the North of the island.

There's a brilliant Ice Cave you can go into and experience, doors are opened to that every 15 minutes or so.

There's a Planetarium that explains the formation of the Aurora. Very interesting, 25 minutes long (its under half an hour) in a good sized auditorium.

Top floor, 5th, lovely open space under the glass dome for refreshments, there's a café and a restaurant, bistro style rather than 'cheffy'. Spacious surroundings with fab views to linger in. There's Ice Cream Parlour on 4th floor, go all out and have 3 flavours for 990 isk, about £6 and try the black Turkish Pepper, very slightly liquorice-ish. The outside balcony is also on 4th floor, amazing 360° views over Reykjavik and the waterfront. And ...if you're so inclined you can jump a zip line from the 4 th too. From 2 pm in the afternoon, weekdays, suspect its earlier at the weekends.

The cost is 4490 isk, £26 for an adult, but you could spend the whole day there. Be aware, there are no lockers to store your things, but you can hang your coat up and hope for the best. You don't need to go to a tour company to book tickets, I stood in line for 2 minutes, mid-week.

Its been open 20 years, but it seems no thought has been given to arriving by foot and bus. Nearest bus stop is No.18 on main road, Bustaovegur, which is very difficult to cross (Aug '21). No bus actually calls in at Perlan! Unless you're on a tour. And, there's no straightforward way to Perlan from the bus stop, sort of meander in general direction thro bushes to find windy paths. Hmm.
Read more",Aug 2021
Iceland,beans987,Perlan,5.0,"Made a stop here on our way to the Sky Lagoon and we really enjoyed it. We went through the ice cave which was pretty fun and looked at all the different exhibits that they had on display. It was a nice overview on how Iceland came about and their history.

The observation deck was nice to get some pictures of Reykjavik and the surrounding area.",Aug 2021
Iceland,darrenbretton,Perlan,5.0,"The Perlan used to house the Saga Museum (now elsewhere) but has been transformed into an amazing educational venue that will keep you occupied. The ice cave was the highlight - several below freezing tunnels beneath the building. The different exhibits covered the glaciers, the water systems, the nesting cliffs amongst others. Looks expensive but is value for money. The aurora planetarium show (35mins) is excellent and allows all to see the impact of the Northern Lights even if it is the wrong time of the year!
Only thing missing - a gift shop!",Aug 2021
Iceland,Susie W,Perlan,5.0,"We came here because one of our scheduled tours turned out to be not scheduled. Frustrated and unhappy, we came to the Perlan. It turned out we enjoyed the museum very much. It was big but not overwhelming. The exhibits were interesting, the ice cave was a lot of fun, and the photos of the vocanos were really beautiful. And the cafe at the top of the museuam had a 350 degree view of Reykjavik and was even rotating! It was a saved and enjoyable day.",Aug 2021
Iceland,Robert R,Perlan,4.0,"We went here on a day that was cold, windy and rainy. Nice escape. Best part was the ice cave. Other parts were interesting too and the top floor would have given a great view of the city if it wasn't raining and cloudy. Great ice-cream at their restaurant.",Jul 2021
Iceland,Li S,Perlan,4.0,"It’s always worth a free visit to Perlan if you’re unfortunate enough to be in Reykjavik. Unfortunately the savoury buffet has been replaced by an extreme zip wire area, as it brings in more money (does look fun tho). We went to the top floor for drinks which is still nice, especially as it rotates slowly!

Nice toilets, disabled access throughout, free parking, great views",Aug 2021
Iceland,ashphy,Perlan,4.0,"There is a planetarium, a walk-through ice cave, some interactive things to look at, and an outdoor zipline and bounce 'house' area. (these last 2 things were closed when we were there because it was raining) We ate upstairs--the food was good, but there was a long wait for it. (I did see others taking out food from their backpacks, though) I'm sure on a good weather day the views are amazing and the bounce house is fun for kids, but unfortunately we had neither. Otherwise, everything else was fine.",Jul 2021
Iceland,Brian D,Perlan,5.0,"Did not visit inside the Perlan, but the surrounding forest was excellent for a fun hike and evening walk. Best of all, the forest surrounding the Perlan has some ""wild"" bunnies that inhabit the forest and they are HUGE! They are difficult to spot at first, but once you find them, you will be hooked on trying to find more of them. Completely free and a fun walk around the forest features birds, bunnies and many trails. A great place to picnic or enjoy the scenery next time you visit the Perlan.",May 2021
Iceland,OscarTraveler,Perlan,5.0,"Nice museum. Interesting exhibits with both Islandic and English captions. Planetarium show was impressive with multiple video projectors seamlessly illuminating the dome. Show combined some science and some folklore about the northern lights. Walking through the ice cave was like being in a walk-in freezer. But notice the beautiful ice crystals on the ceiling (probably from exhaled moisture). Balcony provided a nice 360 degree view of the city. We had planned to eat lunch there, but the café was reserved for cruise passengers. We walked there from city center, but it was a little tricky because there were no signs. We saw everything we wanted to see in about 90 minutes.",Jul 2021
Iceland,Lorimendenhall,Perlan,4.0,"we spent a few good hours there. expensive but that's Iceland for you. the ice cave was a bit of a disappointment, it wasn't like a real ice cave, it was more like a little passageway with an ice throne. we were not well prepared for the cold so that;s probably why we didn't enjoy it that much. the exhibits are very well done and so packed with information. the restaurant upstairs had very comfy couches to rest on while eating your $6 croissant or $9 ice cream. lastly, the planetarium show was beautiful. I would have prefered to be immersed in Northern Lights or learned more about them then the silly narrative they gave instead.",Jul 2021
Iceland,Igor H,Perlan,5.0,"Like a gigantic 3D webpage you can dive in, click and find information in more depth on Iceland's geology, glaciers, fauna and flora. Planetarium (aurora borealis show), ice cave with -15° C and 360 view of the Reykjavik from the roof.",Jul 2021
Iceland,Laurelyn B,Perlan,5.0,"Friendly and extremely well done. Includes planetarium, ice cave, observation cafe, with Icelands' geology
in digestible and pleasurable presentation. Don't miss it.",Jul 2021
Iceland,Jóhanna M,Perlan,5.0,"Is a beautiful building with a 360 degrees view over the great Reykjavik area, we went for the ice cave but we also did planetarium and and nature exhibition.
Was great I advise to everyone to do it",Jul 2021
Iceland,bas0921,Perlan,5.0,"Interactive, easy to access all of the exhibits, organized in an intuitive way and were very interesting.

Don't miss the ice cave!!

Staff were helpful and friendly!",Jul 2021
Iceland,Sherry,Perlan,5.0,"I am one of those people who loves museums, and my standards are high when I pay to enter. This one was worth every IK - and even though I am a science nerd, I learned so many new things. The planetarium to the Ice Cave to the exhibits...WOW! And a nice walk from the downtown location with well maintained paths.",Jul 2021
Iceland,beeaed,Perlan,4.0,"Pros:

- Planetarium show
- Ice cave with really neat sculptures (bring a jacket!)
- Observation deck where you can see basically the entire city.

Cons:

- The ""museum"" part of this attraction isn't all that expansive.
- Tickets relatively expensive compared to other city attractions.
Read more",Jul 2021
Iceland,Helena M,Perlan,5.0,"The movie of the Northern Lights and the Ice Cave, wonderful must see just after you arrive to Iceland!",May 2021
Iceland,sjc43,Perlan,4.0,"Exhibits were well done, covering glaciers, volcanoes, flora, and fauna. Signage wasn’t great so it was hard to tell in what order things should be viewed. Northern Lights planetarium show was good. Ice cave was meh. Museum seemed to be staffed by young people who weren’t very professional. We had a snack at the fourth floor cafe of delicious French fries and very salty mushroom soup (found out it was the last of the batch when we overheard it was sold out right after we ordered it) and the staff left our food siting on the pickup counter without buzzing the buzzer to let us know it was ready. The staff was too busy socializing with each other to pay attention. Some of the young staff were friendly though, especially the young lady with the black pug.
Read more",Jul 2021
Iceland,nmworldtraveler,Perlan,5.0,"The Perlan is a great museum to head to for an immersive exploration of Iceland's natural beauty. My kids loved all the exhibitions, but especially the bouncy castle and the 40 ft jump onto an air mattress.",Jun 2021
Iceland,nicolebF1720MM,Perlan,5.0,"Due to a poor weather day, we spend the day at the Perlan and it did not disappoint. Many great exhibits and they were very interactive as well. The sight from the upper deck was gorgeous! Well worth the time to go through.",Jun 2021
Iceland,Poggibonzzi,Perlan,5.0,"I took the public bus to Perlan and did all three activities- the arora, the wonders of Iceland and the ice cave. They were all very well done and enjoyable. The arora was projected overhead, so it was like seeing the best of the real thing. The Wonders of Iceland includes a bird cliff and a volcanic crater; the seats shudder and shake like you’re in an earthquake. The ice cave is kind of small but it is cold and you can take pictures giving the impression to friends back home that you are hiking an ice cave. My friends back home could not tell from the photos that i didn’t get to see the real Arora, or stand near a real puffin bird cliff or hike an ice cave. Just the fake adventure photo ops were worth the price of admission.
Tip: don’t miss the ice cream bar on the top floor. Ice cream is free if you do all three activities.
Tip 2: it is a short uphill walk from the public bus stop to the museum. Maybe hard if you are a senior. Consider taking the free bus from Harpa Concert Hall instead which will drop you off right at the door. But check first to see if Harpa busses have resumed service.
Read more",Jun 2021
Iceland,Bogdan P,Perlan,5.0,"great presentation, ice cave was very interesting, beautiful view over the city, amazing bouncy castle for kids !",Jun 2021
Iceland,ParkyYorkUK,Perlan,5.0,"At first look before visiting, I did think the entry price a little high, even for Iceland... Nevertheless there was a sensibly reduced entry fee for ""Seniors"" that I had not seen on the Perlan booking website, or any of the booking sites that offer a reduced entry fee. (Buy the day ticket)
The Museum contains an array of High quality exhibits, with wraparound widescreen video content, interactive elements, and visual information, with supporting text in both Icelandic and English.
The Ice cave which the Kids will enjoy, is a must, as is the Planetarium showing, about the Northern Lights, which has supporting audio in both Icelandic on the hour, and in English on the half hour.
The higher levels at Perlan,allow access out onto the external viewing area, with great views of the surrounding area. At this level you will also fine tasty Ice Cream, don't miss it.
The highest level in the domed area has a nice restaurant and cafe, serving a nice array of food and drinks. Its an air conditioned area, and not too hot to say that you are under glass.
There is lift access to all floors, and there are various restrooms within the building.

All in all a great visit
Read more",May 2021
Iceland,Hugh Brown,Perlan,5.0,"An excellent point of interest and a great observatory for overseeing the entire Capital Region. There's lots of great shows & entertainment here, in regular times, too. I found this landmark through the InIceland app on the app store. Must recommend!",Jun 2020
Iceland,teddy1014,Perlan,5.0,"Ticket was pricey but what a museum! Lots of interactive features that explains the geology and wildlife of Iceland. There are IMAX theatres, interactive sea birds cliff, and a freaking ice cave. Good for both children and adults. There's also a great view of Reykjavik from the roof, but you'll see so many amazing things in Iceland that this will just be meh. Also a good souvenir shop at the top if you haven't gotten enough souvenirs in town.",Feb 2020
Iceland,Stephen H,Perlan,5.0,"Enjoyed spending a fair amount of time at this museum. Some interactive things to entertain. An ice cave to walk through. A pleasant cafe at the top with views of the surrounding mountains. Altogether a very worthwhile place to visit.

We actually went in November of 2019, before COVID, so I can't speak to anything related to that.",Nov 2020
Iceland,a may,Perlan,5.0,"If you do not go here when you are in iceland, you are crazy! It is amazing inside, one of the highlights of my trips. Firstly, as a geological student the information and rock samples inside are extremely educational, however for those who go to site see and experience you will not be disappointed. With a real life size ice cave inside, i think tempretures were -16 when i went inside, and the amazing planaterium with videos of the nothern lights. Not to forget the 360 viewing platform of iceland, from one direction you can see tall snow covered mountains, and the other direction a small air travel base and the sea. i would rate this 10/10 if it was an option. I am going to return here in the future, i recommend this to anyone.
Read more",Jan 2020
Iceland,Hoppityskip,Perlan,5.0,"Wonderful place well worth visiting to experience the history of Iceland, don’t try to pop in, it unquestionably needs time",Nov 2019
Iceland,LinHu89,Perlan,5.0,Amazing experience. Staff was very friendly and we could enjoy atmosphere in planetarium even though we have seen real aurora.,Jan 2020
Iceland,Lorraine C,Perlan,5.0,We went to the observation deck only as we didnt have much time. WOuld have loved to come back and done the other thing son offer. The views were really good from up here. Really does give you an understanding of the city. Nice little shop up the top.,Nov 2019
Iceland,Janet B,Perlan,5.0,"What an amazing placeTo visit. The ice cave, the northern lights planetarium Are just 2 of the interesting sections. I highly recommend this museum to everyone. There’s also a free shuttle bus from the harbour.",Feb 2020
Iceland,FamilienHermann,Perlan,5.0,Easy to get there by Public bus no 18. Beautiful exhibitons and lovely cafe on the top. The view from the balcony on a sunny day is simply fantastic.,Aug 2020
Iceland,SaraRafaelle,Perlan,5.0,Perfect! Interactive exhibition with unique features. Absolutely loved it all. Worth spending whole afternoon!,Aug 2020
Iceland,stigos,Perlan,5.0,"Nice exhibitions, with interesting info on Iceland's forces of nature. The Planetarium was closed for maintenance on our visit, so that will have to be next time...",Jul 2020
Iceland,165b_rds,Perlan,5.0,"We visited Perlan the last day of our stay at Iceland. After a tour around Iceland we learned even more about the nature and history of the country,",Jul 2020
Iceland,Hilaria F,Perlan,5.0,"The views from the cafe are really good, but the cafe service was very slow. It was quite noisy and hectic in the cafe, however the space was amazing, sofas and comfortable sitting arrangements around the full circle of the building.
We enjoyed the ice cave - probably the best fun for tiny children - and it's apparently -15 degrees so we didn't spend long in it, having left our coats in the car.
There are two main exhibitions - quite interactive and informative - about the ice and glaciers, and about wildlife and water in Iceland, also about the geological history. you will leave here a whole lot wiser.
We didn't intend to go to the planetarium but the lady at the desk misunderstood us, so we ended up paying for it even though we didn't really have much time, and watched the Northern Lights film. I appreciate that a lot of work has gone into it and it's a good experience, but I could easily have done without it - one day I want to see the real Northern Lights instead.
Read more",Jul 2020
Iceland,Epicureously,Perlan,3.0,"Actually not a massive amount to do in Reykavic so we took the half an hour walk to this site. Just used the viewing gallery where you do get good views over the city.
It’s not a stunning skyline but it’s the best view of it.",Jul 2020
Iceland,Ingi S,Perlan,4.0,"We went to the Perlan exhibition on our first day. A very good and educational experience, to learn about the special icelandic origin. The icecave is quite an experience. To go on the roof and enjoy the view over Reykjavik in almost twenty degrees, was may be a once-in-a-lifetime event",Jul 2020
Iceland,tomgriff89,Perlan,4.0,"It's a bit out of town but easy enough to get to. Well worth doing on a rainy day, which there are plenty of!

Great panoramic views of Reykjavik, plus a cool ice tunnel and planetarium talking about the northern lights, which people of all ages will enjoy.",Jan 2020
Iceland,margretsam,Perlan,5.0,"There are many shows in Perlan that is fun to go to, learn about volcanos, life in icelandic waters (fish and bugs), ice-cave you can walk through and more. The view from the top is excellente. It is almost always quite windy up there, and yes you have to pay to go out on the scenary platform, but it is worth it. The forest around Perlan is also fun ti visit, it has wild rabbits bouncing around, a small geyser and if you look closely there are a lot of WWII ruins.",May 2020
Iceland,GoddardMalaga,Perlan,4.0,Travelling with a teenager its important to find things that are informative and interesting. There is a diverse amount of things to visit in the city but nothing really outstanding compared to other cities in the world. The best thing about Iceland is its stunning raw landscape but if in town you need to find things to do. This building dominates the skyline and it worth a visit. On a clear day the views from the upper balcony are superb and look over the city.,Jul 2019
Iceland,HelenRotast,Perlan,5.0,"If, you don't have the opportunity to see the Northern Lights, Mother Nature doesn't cooperate or if you go in the Summer, this is the place to go. They have a spectacular Northern Light show.",Mar 2020
Iceland,Audrey F,Perlan,4.0,"Had a great morning here. Lots to see and learnt a lot about Iceland. Viewing platform is great for photos, but very windy and cold. Restaurant is lovely, but a bit pricey.",Mar 2020
Iceland,julesamd,Perlan,5.0,"Having our Golden Circle tour deferred for a day due to the weather we had time to kill one day. We walked up to Perlan and thoroughly enjoyed our visit.
We paid for the full experience, the museum, observation deck and the northern lights planetarium show. Well worth it.
The northern lights show is fab, music really atmospheric and very informative. we visited the Ice Cave and whilst man made, was very similar to the real thing we saw the next day on a glacier.
We visited the cafe and it was a lovely atmosphere, the restaurant was closed due to coronavirus but the cafe and shop were open and all precautions in place, and lots of hand sanitiser everywhere.
Highly recommended to spend a good 3/4 hours and good fun for the kids too.
Read more",Mar 2020
Iceland,roger G,Perlan,3.0,"Nice place, some interesting points and good views up on the viewing platform, we thought it was a bit over priced actually.",Mar 2020
Iceland,Alex M,Perlan,5.0,"built atop 5 water towers - the view from the restaurant on top is fantastic!... we went on our last day and shld have gone on the first... I imagine a view at night wld be spectacular!...

it's a well organized facility easy to walk with separate floors for different things... the information about the rock formations and geothermal waters was very easy to absorb... another floor had indigenous animals including a bird wall... we wandered around for about two and a half hrs - which included the 20 min northern lights film... that was worth the price of admission...

the ice cave was just a cold room with ice on the walls... although the menopausal among us will enjoy it - that was not the highlight... the domed restaurant on top is!... check it out - you won't be disappointed...
Read more",Mar 2020
Iceland,Trav_LN_now,Perlan,5.0,"Our favorite part of Perlan was the ice cave. We didn't get to experience the real thing on our visit, so Perlan's experience made up for it. Enjoyed the 360 degree view from the top, and had a tasty coffee and muffin in the cafe. Worth a visit.",Mar 2020
