country,attraction,score,review,trip_date
Switzerland,Lake Zurich,4.0,"Beautiful, enjoyed the Lake Cruise too! Purchased the Zurich 24 hour Card (27CHF) and enjoyed a leisurely 1.5 hour lake cruise.",Jun 2021
Switzerland,Lake Zurich,5.0,"You can’t visit Zurich without coming across Lake Zurich. It’s at the end of Bahnhofstrasse so literally you can leave the main train station and walk down the street and you will arrive here.

Very busy location for the youth on a night out and it runs along the old town so you can sit in the local restaurants and look out over it while you eat

Take a walk around the walk/cycle path as far as you want and you’ll find cafes, restaurants, pedalo and boat hire which all allow you to maximise the experience of the lake. There are towns all the way around it so you can even rent a PubliBike and cycle to one for coffee.

There are also water taxis and ferries that can take you on the water and the views of the snow covered alps one background make every photo amazing 👍
Read more",May 2021
Switzerland,Lake Zurich,5.0,Just walk around the lake and relax on a bench! Grab a brat wurst at one of the stands. I prefer the one at Bürkliplatz,Apr 2021
Switzerland,Lake Geneva,5.0,"The lake is beautiful and the walks around it are excellent, very flat and well suited for disabled travellers. The few cafes and bars along the lake are great but quite expensive. The boat rides were not operational during the week but at weekends.",Oct 2021
Switzerland,Lake Geneva,4.0,"Nice lake, but let's face it, Switzerland is full of nice lakes, and this one is not really anything special.",Oct 2021
Switzerland,Lake Geneva,5.0,Spent two days here as part of a tour. When weather is good it is a great place to walk around the lake or take a boat ride on the lake. Lots of restaurants and cafes and high end shops.,Sep 2021
Switzerland,Lake Geneva,5.0,"This is a vast and absolutely beautiful body of water.

We walked the shore first in Montreux and then in Geneva. The cities are quite different but the water and backdrop stunning in both, as was the bird life, with sand particularly numerous at both places.

Geneva boasts the famous water jet, which adds to the experience, and we were also able to take a short boat tour of the water to see a different and stunning view of the lake and shoreline.",Sep 2021
Switzerland,Lake Geneva,4.0,"We spent two days in Geneva at the end of its namesake lake. The lake itself is lovely and was a great background to our stay. We walked along the shore several times, enjoying the scenery and the swans and ducks in the lake. The Jet d'Eau is also an impressive site. We weren't able to spend time on or in the lake, but we enjoyed the chance to see it.",Jul 2021
Switzerland,Lake Geneva,5.0,We would go by the lake every day of our stay to sit on one of the benches and relax watching people and the fountain.,Jul 2021
Switzerland,Lake Geneva,5.0,very dynamic city. Going around the streets enjoying the nice view of the lake and its surrounding especially the water stream in the middle of the lake .,Aug 2021
Switzerland,Lake Geneva,5.0,"Lake is crystal clear, great scenery, accesible to bike, walk, swimm, have fun or just chill. Geneva is a very charming city, offering a truly lot.",Jul 2021
Switzerland,Lake Geneva,5.0,Lake Geneva is worth visiting if you're in the area. Seeing the pristine waters surrounded by picturesque mountains and villages is just breathtaking.,Jul 2021
Switzerland,Lake Geneva,5.0,"The water is cold, but the view is great from anywhere on the lake. Take a dip, wait until the feeling comes back to your limbs, and take another dip. Feeling hungry? Check out the Buvette des Bains des Paquis, Geneva's best dining destination... unless you're snooty, at which point you can skip that.",Jun 2021
Switzerland,Lake Lucerne,5.0,"Easy walking. The edge of the lake is paved and is flat, so no hills to worry about. The paved walkway is lined with horse chestnut trees and the view out across the lake to mountains is beautifully picturesque.",Sep 2021
Switzerland,Lake Lucerne,5.0,"Beautiful lake, very touristic of course. Definitely worth it enjoying the lake while in Lucern, enjoying an icecream at the park. Lucern itself is also worth a day visit. Romantic city with lots of restaurants, sightseeings and nice parks. There are plenty of parking lots available in the city centre.",Aug 2021
Switzerland,Lake Lucerne,5.0,"Lucerne Switzerland, also names as Luzern Schweiz is the gateway to central Switzerland, sited on Lake Lucerne, is embedded within an impressive mountainous panorama. Thanks to its attractions, its attractive shopping offer, the beautiful lakeside setting and the nearby excursion mountains of the Rigi, Pilatus and Stanserhorn, the town is a destination for many travel groups and individuals on their journey through central Switzerland.

Visit my profile for more details and link to watch my video of Lucerne travel.",Jul 2021
Switzerland,Lake Lucerne,5.0,"Luzern is a beautiful city, but when you are there you have to take a trip on one of the ferries and visit the scenic villages around lake Lucerne. When I was there, I took a trip with the ferry of about an hour to Vitznau to hike there. At the end of the day, I went back to the city. Not only was it a great way to enjoy nature, the voyage by boat was even more impressive. I would definitely recommend this to anyone visiting the city.",Aug 2021
Switzerland,Lake Lucerne,5.0,WE walked all around the lake visiting churches and shops or just sitting by it to relax. Lot of food places in the area from doner kebab stands to sit down cafes and bars.,Jul 2021
Switzerland,Lake Lucerne,5.0,"Take the tell pass end enjoy the beautifull sea trips all
Around the 4 cantons lake! Wake up esr’y put your finger on the map and go ! Its easy to use its beautifull to see snf pleasant to enjoy!",Aug 2021
Switzerland,Lake Lucerne,5.0,"Can’t go here without a few boat rides on the lake which is certainly a strange shape.
Best views we had of The lake were from Rigi but just meandering down the lake to the many different villages alongside the shoreline is a pleasure in itself.
The various trips are very well organized as you would expect from the Swiss.
It’s a beautiful place and is a key reason why we visited the area.",Aug 2021
Switzerland,Lake Lucerne,4.0,"Whenever we are in Lucerne we loved to walk on the quai, maybe enjoying a dessert and sitting on a bench while looking at the boats pass by.
The lake is extremely clean and it has multiple public boats allowing you to take tours at a bargain (for Switzerland mind you).
I've never actually bathed in it until now, but I hope I will be able to do it once, as the waters are crystal-clear.",Jun 2021
Switzerland,Lake Lucerne,5.0,"One of Europe’s most breathtaking lakes. Beautiful green blue water. Snow capped mountains in the background. Amazing hikes all around. Luzern as a gorgeous and interesting main city on its shores. We spent a week in this neck of the woods and though it doesn’t come cheap in Switzerland, would love to come back again one day.",May 2021
Switzerland,Lake Lucerne,4.0,"This is a huge lake so take the 1hr yacht that brings you to the interesting parts without being too long and boring. Ideal for kids attention spans too.

Bring a bit to eat and drink and get a nice smooth boat around allowing you to see Lucerne and it’s architecture and surroundings from a different perspective.

Beautiful lake with great history which you can hear about if you download the required app which gives you the history as you sail. Beautiful to do on a sunny day of which there are plenty around this gorgeous area.
Read more",Apr 2021
Switzerland,Fine Arts Museum Basel - Kunstmuseum,3.0,"Cavernous feeling and oddly lit, with a tremendous waste of interior space. The collection wasn't too hot either.",Oct 2021
Switzerland,Fine Arts Museum Basel - Kunstmuseum,5.0,"Holbein, Rembrandt, Van Gogh, Picasso, Fischly/Weiss. You name it, they have it. Too much to see in one day.",Aug 2021
Switzerland,Fine Arts Museum Basel - Kunstmuseum,5.0,"The large museum has an excellent collection which is presented very well. Many famous artists from art history and many famous Swiss painters! Check out Füssli next to Hodler and Böcklin. The Neubau has 20th century art, exhibitions and another building houses contemporary art. You can spend a day here for around CHF 14.",Jul 2021
Switzerland,Fine Arts Museum Basel - Kunstmuseum,3.0,"Museum among the best in Switzerland. Info point really bad. In the main lobby no clear directions of the permanent collection 's different rooms on on many floors. Info point unacceptably unhelpful: you get no information ,just a printed map (without any indication or where you are). My humble opinion is that from ticket counter to info point there is a serious management problem. A pity for a great institution.",Jun 2021
Switzerland,Fine Arts Museum Basel - Kunstmuseum,5.0,"A really huge museum, I was not expecting it, it can be confusing at times! It is divided between the old and new construction and each of then has like 3 or 4 floors of exhibits. It is really a lot to see. I am lucky that the week I went there it was completely free because of the reopening of museums after Corona restrictions so I am super happy I could see so much for free. It is mainly paintings and some sculptures. Perfect for a rainy day!",Mar 2021
Switzerland,The Matterhorn,4.0,It was easy to get there by gondola and cable cars. There was an interesting and informative movie on continuous loup that showed the native animals.,Sep 2021
Switzerland,The Matterhorn,5.0,"We went to Zermatt not only for the village, we went there to see The Matterhorn.

From my point of view is one of the most beautiful moutains of the world.

The village is incredible and there are s lot of services, shops ans restaurants.",Sep 2021
Switzerland,The Matterhorn,5.0,This was far beyond what we could have imagined! The scenery was magnificent and the town was like out of a fairy tale.,Feb 2021
Switzerland,The Matterhorn,5.0,We did the trip up to the Matterhorn Glacier Paradise as part of a Peak2Peak ticket. The weather was a little cloudy but we took a chance to go up knowing that we will probably never return here. It was cold but did not rain which made the trip up worth it.,Jul 2021
Switzerland,The Matterhorn,4.0,"breathtaking views, dress warm, go on a sunny day, we went Jan 2021 difficult time in the world, but they made it easy and safe and barely any people so we enjoyed the beautiful sights.",Jan 2021
Switzerland,The Matterhorn,5.0,"It’s quite moving to see the Matterhorn for the first time! This beautiful peak looking after Zermatt is a gem.
The perfect shape of the Toblerone chocolate",Feb 2021
Switzerland,The Matterhorn,5.0,"What a beauty of a mountain, you can't stop looking at it. Makes Zermatt special. Really unique nature.",Feb 2021
Switzerland,The Matterhorn,4.0,"The Matterhorn is always interesting, during the day, sunrise, sunset. Every time a different view and every time overwhelming",Jan 2021
Switzerland,The Matterhorn,5.0,"Amazing beautiful and peaceful 😍🎿
You can do all winter activities you looking for .
All you need is good company and a hiking shoes ...",Jan 2021
Switzerland,Harder Kulm,5.0,"We've just come back from a long weekend in the Interlaken region and on our only full day we chose to visit Harder Kulm, as all pictures I had seen were stunning and it seemed a nice experience.
We are glad we did, and that we were blessed with an amazing sunny day.
We chose to only buy the tickets to reach the summit, paying 15 chf thanks to the region discount we got.
After arriving at Harder Kulm we decided to take the hike to the very top of the mountain, which took us approx 45 mins... But we were rewarded with lovely views.
After going back to the platform and taking the usual pics we climbed down the mountain for about 1.5 hrs before reaching interlaken ost and the train station.
It's tough even downhill, I still have very stiff calves and I suggest you to wear hiking shoes as twisting your ankles is very easy.
Overall a majestic experience that I'll gladly repeat in the near future.
Read more",Nov 2021
Switzerland,Harder Kulm,5.0,"One of the tops of Switzerland""Harder Kulm "". Family friendly, economical variation of a Swiss mountain experience. Priceless view on"" Eiger, Mönch and Jungfrau """,Oct 2021
Switzerland,Harder Kulm,1.0,"BEWARE! I’m sure most of you are accustomed to keeping your train ticket with you after boarding as you may need it once you disembark the train to be allowed out of the train station. This was not my experience in most Swiss train stations but it is the case here. If you misplace your ticket (or your phone dies etc) after riding up in the Harderbaun you will need to pay again to be allowed to go down, otherwise you will be forced to walk down. This is assumed and therefore no heads up is given about this. I assume people walk up to Harder Kulm and can try to board the Harderbaun to go down, which I was unaware of before my phone died and my e-ticket was thus unavailable. I was thus essentially trapped on the mountain. Probably a rare occurrence. The Harderbaun operator was unnecessarily condescending and unhelpful about the situation as you can imagine with ticket checkers. I was able to return later with my e-ticket to get the extra ticket refunded (out of principle) so I’m thankful for that. Otherwise you should enjoy the visit in a clear day, except for being packed like sardines in the carriage. I just hope this saves some of you from unnecessary headache. Cheers
Read more",Oct 2021
Switzerland,Harder Kulm,5.0,"Harder Kulm is one of the easiest to visit and most accessible viewpoints in Switzerland.
We got our tickets for the Harderbahn from Interlaken Ost station. The Funicular(train) that took us to the top of the mountain is an easy 5-7 min walk from the Interlaken Ost station across the bridge. The funicular train is a great experience with a super view of the surrounding forest and the lake below.
There is a restaurant and a triangular viewpoint at the top of the mountain. The Eiger, Mönch, and Jungfrau mountains as well as Lakes Brienz and Thun can be seen from the top. It is an absolutely beautiful view.",Oct 2021
Switzerland,Harder Kulm,5.0,"We hiked up from Interlaken. It was a tough hike, but well worth the view at the end. It is an extra bonus that there is a restaurant when you get to the top. It was well worth the effort. After eating we decided to take the train down, which is an option.",Aug 2021
Switzerland,Harder Kulm,5.0,"The first spot to visit when in Interlaken. Easily accessible, the Harder Kulm offers a spectacular view on lake Brienz and lake Thun and inspires visitors for many more trips and hikes. When the weather is nice or for sunset the view is absolutely amazing",Aug 2021
Switzerland,Harder Kulm,5.0,One of the nicest restaurant experiences in Interlaken. Cheerful & friendly staff with immediate service. Atmosphere totally on point.,Aug 2021
Switzerland,Harder Kulm,5.0,It took us all day to wander downhill through the forests and enjoy the Alpine experience of seeing new born calves. The train ride up is also steep and exciting.,Jun 2021
Switzerland,Harder Kulm,1.0,Without any information was the 8. 40 train cancelled. We had to wait for forty minutes! Meanwhile more and more people than weightwatchers.at and we decided not to go up because the train was fully packed with almost fifty people on board! An absolute No-Go during Corona time!!,Jun 2021
Switzerland,Harder Kulm,5.0,Surreal view . A must visit . Even the ride up in the funicular was awesome . Please try and go on a clear day,Jun 2021
Switzerland,Harder Kulm,3.0,"It's a really nice view point between the two lakes. You can spend some time in the restaurant and take in the scenery..

You can of course walk up/down the 3.6km or so but most people take the funicular and that was the big let down for me.

We bought tickets back in town at the train station. Arrived to find a huge queue but then saw there are two routes 'pre purchased tickets' or 'no ticket'. Immediately this is crazy since there are ticket machines right there in the street..Everybody can have a ticket there and make on line. We took the much smaller 'pre purchased' queue and found that people were buying tickets further up the queue and the queues then merged.. It was just pretty chaotic. People in the wrong queue, people pushing in, general crush near the actual train.

Even buying the tickets in advance we waited an hour.. And yes, another hour to get back down.

If I went back I'd walk but the steep train is part of the fun.
Read more",May 2021
Switzerland,The Olympic Museum Lausanne (Musee Olympique),5.0,Well done and very modern in its presentation of the Olympic history and purpose. Geared more for adults. We went on a rainy day and spent 3 hours reading and listening to everything. Hugely informative and engaging. Super presentation of displays.,Oct 2021
Switzerland,The Olympic Museum Lausanne (Musee Olympique),5.0,"Wonderful experience in a magic place! If you a passionate for sport, you can't miss it! Olympic experience",Sep 2021
Switzerland,Lake Lugano,4.0,Lovely beautiful lake on the Swiss Italian border with boats and walks to entertain and relax. Water is clean and the atmosphere was pure holiday.,Sep 2021
Switzerland,Lake Lugano,5.0,"One of my favorite places in switzerland. This wasnt in our IT, we were staying in Lucern abd had read that this was a good place to go if it was rainy in lucern.
We were so happy we went here as the lake and views were majestic. Perfect weather. Close to lake como and milan",Sep 2021
Switzerland,Lake Lugano,5.0,"We enjoyed exploring Lake Lugano by various means of transport. It was wonderful to see the villages around the lake by boat and we stopped off in Morcote for two hours - so worth seeing. We also took the funicular up Monte San Salavatore for spectacular 360 degree views. Electric bikes were also a wonderful way to explore Lugano town, head around the shore to Gandria and explore the villages uphill from Paradiso.",Aug 2021
Switzerland,Lake Lugano,5.0,The lake has fresh and clean water. there is a nice boulevard and the town is quiet and clean. Plenty of restaurants and Swiss prices.,Aug 2021
Switzerland,Lake Lugano,4.0,"Always love coming down to Lugano for a few days, the lake is beautiful and the experience always delivers.",Jun 2021
Switzerland,Lake Lugano,5.0,"I'm from here and in generally I prefer the sea, but I must say Lugano's lake is really wonderful, clear, offers a lot of activities, such as paddle boarding, boat tours, boat rentals, or you can just walk around the quai.
The water is mostly crystal-clear, gets very warm during the summer and you can access the lake from several spots.
If you come to Lugano, take your swimsuit, a hat, sunglasses and a sun lotion and enjoy our lake as much as you can.",Jun 2021
Switzerland,Lake Lugano,5.0,"The lake of Lugano region is amazing because of its spectacular views over the lake and the mountainous surroundings.
It is especially beautiful when you go there early spring when in the Northern part of Switzerland still everything is in brown and grey colors while in Lugano flowers and bushes are blooming and temperatures are a few degrees higher than in the rest of Switzerland.",Mar 2021
Switzerland,Old City,5.0,You have to walk to the bear pit to get a taste of the local life. It's a fun experience when the bears are out.,Sep 2021
Switzerland,Old City,5.0,"This is a must-see if in Bern. It's the highlight of the Capital city. Mostly void of traffic, there's a lot of shops, restaurants, the Einstein house, and a beautiful river view and park area next to a beautiful church.",Sep 2021
Switzerland,Old City,5.0,"Old city of Bern with beautiful Swiss architecture all around, streets and stunning clock tower right at centre of the street with fountain, cobblestone and river underneath, there is nothing like this beautiful capital city.",Jul 2021
Switzerland,Old City,4.0,"The Old Town of Bern is largely free of traffic. It is an attractive set of cobble stone streets, with flags, fountains and a number of churches and other interesting buildings. On a clear day, one would see the Alps (this would be a bonus)",Jun 2021
Switzerland,Old City,5.0,"I have been living in a village very near Berne for many years, and the old city is kind of very familiar to me. I take it for granted, and dont think about it much. Untill I visit it with someown who is not from Berne, and is not used to this beautiful and amazing old city. Which happened in April, with a friend from Germany. Showing her Old City, the market on saturday, the Münsterplattform, the Kleine Schanze, the bridges, the Bärenpark etc. - reminded me what a wonderful and beautiful city Berne is.",Apr 2021
Switzerland,Old City,4.0,"The best old town I’ve ever been in. All the old buildings with underground caverns converted to shops, amazing roof structures and chimneys you can see from most high areas around the city and facades and fountains all worth stopping to admire and photograph.

Best medieval old town which you can just imagine back when it was built",Mar 2021
