country,user_id,attraction,score,review,trip_date
Norway,EmeraldDiva,Fram Museum,5.0,"This is a fabulous attraction, how often can you visit a ship, inside a building? The set up is simply stunning and the fact you can go on board the Fram and follow the self guided tour inside the ship is brilliant, and so much fun. It is so well set up, you learn a lot and have a great experience at the same time.
There are many more displays on the walkways around the ship and there is also a very good gift shop on the way out. They had so many interesting books that unfortunately we could not purchase due to weight restrictions on our flights home.
Another wonderful museum within easy reach of Oslo.
Read more",Feb 2020
Norway,58sparrow,Fram Museum,4.0,Very impress ship that you can go inside of and very informative about the journeys to the South Pole - 3 floors !. Good for children as there were a lot of interactive things to do about sledge pulling etc.,Mar 2020
Norway,Garioch Loun,Fram Museum,5.0,"Make sure you have enough time when you visit this excellent museum, you could spend all day there are so many interesting exhibits. Fascinating even if you know nothing about polar exploration, but if it’s a subject that interests you even better. All the exhibit boards are primarily in English and then Norwegian, but there are electronic screens nearby with 6 other languages as well. Being able to go onboard the Fram and experience the crews living condition is an eye opener. Highly recommended.",Mar 2020
Norway,GalDora,Fram Museum,5.0,"It was really good and interesting visit in this museum. I liked the film, the ships inside but my favourite was the lots of stories about the expedition dogs. I thibk that every tourist has to go there if they visiting this city",Mar 2020
Norway,Jeanetteibu,Fram Museum,4.0,"Husband and I spent several hours here learning about the Fram ship and early polar exploration, to both North and South poles. He enjoyed it very much.
Also had a lovely hot chocolate at the cafe.",Feb 2020
Norway,Barry A,Fram Museum,4.0,"A great museum on the history of Norwegian polar exploration with historical photographs, items from the explorers and even a recording of one of their voices. There are two boats and a challenge to see if you could pull an arctic sledge.
As with everywhere is Oslo entry is expensive but this is probably the best of the museums in the area so well worth a visit.",Mar 2020
Norway,Ken R,Fram Museum,5.0,A great experience. The centre piece is obviously the Fram herself and walking through the ship really gives a great atmosphere. On the deck you are treated a display of the different polar conditions Amundsen and his crew experienced. In the storm sequence I would swear the ship moves. Highly recommended. We returned the next day for more.,Mar 2020
Norway,Bronwen C,Fram Museum,5.0,"Really great history lesson on the explorers of the northern arctic - missing a major component of the women explorers though. We went to the Polar museum in Tromso so already had some information on the Fram from there, could to solidify this information. Great interactive display, good displays in English",Feb 2020
Norway,Olly,Fram Museum,5.0,Went here after a boat cruise and found the museum to be interesting and interactive. Not particularly interested in boats or polar expeditions but would recommend to all going to Oslo!,Feb 2020
Norway,Ekaterina L,Fram Museum,5.0,"It's the most interesting museum, where I was.. you can feel yourself a member of the crew of the ship.. To get into a storm or to be on deck under a starry sky",Feb 2020
Norway,Scarrowmanwick,Fram Museum,5.0,"If you’ve only got one day in Oslo you could do a lot worse than to spend it here. I have to nail my colours to the mast and confess to having a bit of a fixation with the golden age of polar exploration but even putting that aside this is a fascinating museum which will to people of all ages and persuasions. I took my fifteen year old daughter largely because the idea seemed marginally less dull than going to see Munch with her mother. I was astonished at how the exhibits gripped her. And of course the story of the race for the pole, with its triumph and tragedy absolutely enthralled her. It did no less for me even though I’d read about it over and over. As an aside, the neighbourhood is rather nice and a pleasant change from the main part of the city.
Read more",Feb 2020
Norway,travelmocools,Fram Museum,4.0,"Not a standard museum, great architecture and interactive place for children and adults, the fram ship is amazing, you can move around and inside this amazinn historical piece of art, from Oslo center it is very easy to reach by bus 30!
I would definately recommend this museum, not a dayactivity, 2 hours spending is enough!!",Feb 2020
Norway,Rob A,Fram Museum,5.0,Very good museum actually built around the ship loved being able to walk around on the Fram well worth a visit,Feb 2020
Norway,LesleyS,Fram Museum,4.0,"Really good museum particularly on history of both north and south pole discoveries
If you are going to see the film beforehand ask how to get the headphones in different languages on entering!",Feb 2020
Norway,Tbass1006,Fram Museum,5.0,"The most interesting museum in my opinion. Enjoyed the great display and getting to visit abd board the Fram and walk around. Veey neat experience. Also, have a kids area for smaller children that seemed nice. I did not visit since I don't have small children. The cafe had delicious gluten free pecan pie that was a delightful surprise to find.",Feb 2020
Norway,Daan,Fram Museum,5.0,"Can highly recommend a visit. The location of the museum is already worth a visit. The museum itself was very interesting and well executed with movies, experiences and being able to experience the ship from inside. Very nice for all ages.",Feb 2020
Norway,Manningjen,Fram Museum,5.0,"One of our best experiences in Norway. A must for anyone interested in exploration, polar regions or maritime history. We got a joint ticket w/ the Maritime Museum, but if I had to choose between the 2 I’d go with the Fram.",Feb 2020
Norway,sandl45-2018,Fram Museum,4.0,"Really enjoyed accessing the actual boat of Amundsen and seeing the history, made for an interactive 1.5 hours with some reading material that gets a bit mundane unless you are into scientific research.",Feb 2020
Norway,Monika K.,Fram Museum,5.0,"Museum dedicated to the history of Norwegian discoveries and polar expeditions. One of the museum's biggest attractions is the polar ship 'Fram', which was a ship of Norwegian research expeditions to the Arctic and Antarctic. ""Fram"" was created in 1892 on the order of the famous traveler Fridtjof Nansen. You can board this ship and feel like a crew member. I highly recommend visiting this museum.",Jun 2019
Norway,Maciek B,Fram Museum,5.0,"Very interesting museum, must go if you are in Oslo. I did jot know how polar expedition looks like - now i know :) ship is amaizing",Feb 2020
Norway,Rockcharlie,Fram Museum,4.0,"After reviewing TA, we decided in visiting this museum, fantastic information on the explorer's that have travelled to the North Pole, a must see if visiting Oslo",Feb 2020
Norway,Maureen C,Fram Museum,5.0,The Fram is an absolute must! Wonderful history of expeditions. The Nansen Photographs just amazing.,Feb 2020
Norway,Vicky D,Fram Museum,4.0,We enjoyed our visit here.We went on a 2 hour cruise that drop us to the museum.We spent nearly 2 hours here.,Feb 2020
Norway,A.S.Palmer,Fram Museum,4.0,"Very informative, interesting and interactive museum, close to 3 other museum (The Maritime museum, the Open Air museum and the Viking museum)
A lot to see",Feb 2020
Norway,PeterandPatricia,Fram Museum,4.0,"So great that you can get up-close and personal with this piece of history.....stepping onto the ship, going beneath into the cabins-rooms and getting a real feel for the conditions. Great displays about polar exploration. Easily accessible on bus 30..... regular service.....prob 20 mins from central area.",Jan 2020
Norway,Arcticozzie,Fram Museum,5.0,"This is my favourite Bygdøy museum. We got the 3 museums pass (Fram, Kontiki and Maritime).
This is a big museum with a lot of information on hand. My kids (9 & 11) also thought this was the best of the museum’s as they could explore the ships. Spent about 1.5 hours here.",Jan 2020
Norway,Travelnik,Fram Museum,4.0,"Very interesting exhibitions about polar exploration. Highly recommend watching the short movie when you first get there, then go exploring. Being able to walk through the Fram was wionderful and eye opening on how cramped long voyages use to be.",Nov 2019
Norway,Elzane,Fram Museum,5.0,There was so much to see and experience for both adults and children. One of the best museums I have ever visited,Dec 2019
Norway,Alex L,Fram Museum,5.0,"A must visit . You get to come onboard of the ship , walk around and see how it was being an arctic explorer . Some cool insights like sledge pull and how the hut is on the inside . We spent over two hours in a rather small museum but it was so fun and interesting . Lots of good books to pick up upon leaving .",Jan 2020
Norway,okeedoke,Fram Museum,5.0,"This museum is unique and one of the most intriguing I've ever visited. Fram is the strongest wooden ship ever built and still holds the records for sailing farthest north and farthest south. The museum provides wonderful insighst into the exploration history of the Canadian Arctic, and how it became Canadian... and why most of the names there are Scandinavian. The Fram Museum also has a polar simulator where you can experience the cold and the dangers of polar expeditions more than 100 years ago.

Next to the main building is the Gjøa building with exhibitions on the Arctic and the Northwest Passage. You can actually visit an original vintage Polar expedition vessel and walk in the footsteps of famous explorers...FUN for all ages...Highly recommended, and very worthwhile.
Read more",Aug 2019
Norway,Aussie252,Fram Museum,5.0,"What an amazing, well preserved piece of history! It’s the original ship presented in an authentic way. You cannot help but be in awe.

I also enjoyed the stories about the individual Norwegian explorers. All plenty of time to get the full benefit of your visit.",Dec 2019
Norway,Cody J,Fram Museum,5.0,The Frame museum was definitely more than I expected from the live artic show to being able to go inside the old ships it was really cool!,Jan 2020
Norway,Ethan M.,Fram Museum,5.0,"The Fram Museum is such an amazing museum! It holds many neat artifacts, including parts of real viking ships. One of the neatest parts was going inside the ship. Inside the ship, you can walk around and explore, or you could play the interactive games. Outside the ship, sounds effects and 3-D videos make you think that you are sailing in the water! The Fram Museum also has a movie theater where different movies are played. Finally, there is so much information about the Norwegian explorers and their life style. The Fram museum is a must-see in Oslo!",Jan 2020
Norway,Merrvy,Fram Museum,5.0,"Allow several hours here as there is a lot to take in. The museum concentrates on the roles played by legendary Norwegian explorers and scientists including Amundsen and Nansen who were instrumental in opening up the polar regions. Two full size wooden boats, including the Fram, are available to clamber through and there is a large array of displays and photographs detailing life in the Arctic and Antarctic. There are several other museums nearby and the Maritime museum has a cafe.",Jan 2020
Norway,Anne B,Fram Museum,5.0,What a place! So informative with minute details about life aboard Fram. Exceptional well laid out museum which is well worth visiting,Jan 2020
Norway,Shanesoph,Fram Museum,5.0,"We were originally visiting the Oslo Historical Museum on this day but as it was closed we jumped on a bus and visited the Fram museum instead.
We’re glad we did as it was a very interesting museum with lots of information about the exploration and race to the icy bits of our planet.
It was great reading about how and why they designed the ship as they did and great to be able to walk around the ship in the footsteps of these brave explorers.
The sled pull simulator and igloo are good fun too.
Would definitely recommend a visit here.
Read more",Dec 2019
Norway,Marius B,Fram Museum,4.0,"Really liked that there were plates everywhere explaining every stage of Fram ship had, so you don't need a guide to explain everything.
But honestly, it's a bit too much, IMO - I agree it's a great boat with some interesting history behind it, but to have a museum specially dedicated to it is too much. We got a pass which included many attractions and visited this as well, othewise would have probably skipped it",Sep 2019
Norway,Steffen S,Fram Museum,5.0,"You get to see the boats from the Polar travels in great detail - you can walk through the entire of Fram and most of Gjøa. A more detailed experience than most museums. The subject matter is fairly interesting as well, with a lot of great posters and original pictures about the polar expeditions.",Jan 2020
Norway,Ben G,Fram Museum,5.0,This is a must if you are in Oslo. A full day really and fascinating place for both adults and children. Lots of things for children to do and climb on! We really loved it,Jan 2020
Norway,angelatow,Fram Museum,5.0,This museum includes the voyages of explorers in the past and how they survive on the expedition. The interior of the ship allows you to climb in and see how the sailors live and cook etc. The museum has a lot of interactive features. Worth your time to take a trip here.,Dec 2019
Norway,Nico558,Fram Museum,5.0,"The Fram is a 'must visit' when in Oslo. We went on New Year's day and the museum was open!

The exhibitions are outstanding as was the walk through the Fram ship itself. There is also a café with some excellent sandwiches and even a beer!

Tip - visit the theater before you go through the museum for some good background information.
Read more",Jan 2020
Norway,Judi M,Fram Museum,5.0,An interesting museum in Oslo that is dedicated to Norway's polar explorers with the old ice-breaker being the centre-piece. Amundsen's story is truly amazing.,Jun 2019
Norway,Carmen8765,Fram Museum,5.0,"Information are well presented in this museum. Information presented in panels are easy to read and short enough to keep the attention span of children (mine are 10 and 13), yet enough details are given to tell the amazing story of a successful exploration. And of course there are many other exhibits that used other medium to give information to visitors too so it is not boring. You can get onto the ship ( the real one) and have a feel of what it is like to live on board of a ship. Beware there are a lot of steps and narrow passages in the ship but worth seeing.
This museum is right along side with the Kon -Tiki Museum as well as Maritime Museum. We love this Fram Museum as well as the Kon-Tiki Museum. The Viking Ship Museum ( which is also very interesting) is also within short walking distance as well so you can plan to visit all these museums in one go.
Read more",Dec 2019
Norway,Happiii-ness13,Fram Museum,5.0,"During our city trip to Oslo, we decided to visit the Fram Museum. We spent here nearly five hours. It was really impressive and informative to read and see everything about the expedition to the south pole and north pole, not only from Amundsen. Each information in the museum is written down in English and Norwegian language, so it is no problem if you speak English, but if you don‘t speak English very well it is really hard, because most of the screens with the information in additional languages don‘t work. We bought a combo ticket, for the Fram and Kon-Ticki Museum, but if you are really interested it is not possible to visit both museum in one afternoon.
Read more",Dec 2019
Norway,Manda,Fram Museum,5.0,"I would recommend watching the quite lengthy film (30 mins?) ...it was very interesting and then the ship exhibits, photos and artifacts are even more interesting.",Dec 2019
Norway,Bonita B,Fram Museum,4.0,"If you want to know about Norwegian polar exploration, this is a very interesting place. It has a movie, an original ship, very informative.",Jul 2019
Norway,Dee Y. K.,Fram Museum,5.0,Best museum I've seen so far and I've visited over 80 countries! Love how you can explore inside the boats and it's intriguing to people of all ages. Honestly 5 stars and absolute must-see.,Dec 2019
Norway,TravelingAnnK,Fram Museum,5.0,The Fram Museum brought to life and ship and it's voyages. Ice area was very cold. I had pancakes in the small snack shop and they were very good.,Nov 2019
Norway,Alexis_and_Rob,Fram Museum,5.0,"Really interesting museum. The ship is extremely impressive, and the exhibits in the museum were all really good.",Nov 2019
Norway,Rhianna C,Fram Museum,5.0,This was a great experience. Loved going on the boat that had been to the poles. The place was easy to navigate and informative. I loved the simulation that is projected onto the sides of the building so you feel like you are on the boat in all kinds of weather.,Dec 2019
Norway,Irishrover m,Fram Museum,5.0,"What a wonderful way to gain an understanding of the lives of these brave men.
The boats were enormous..so strong.
The museum was a great experience, colourful, interesting, and well set up.
It is suitable for all ages.",Dec 2019
Norway,Jong7346,Fram Museum,5.0,"One of the best experience museums I have visited, great the see the Fram and to experience how they have traveled around the globe. All the stories, pictures and movie made it an absolute must visit when you are in Oslo!",Dec 2019
Norway,Brendan R,Fram Museum,5.0,"This is a shire to Nordic exploration in Norway and it's amazing! You can spend the whole day on the Peninsula because the Viking museum and the Nordic Cultural Center is all there. The Fram is such a wonder and to go through the ship to see how these men survived for over two years locked in artic ice is a wonder.
Don't miss this museum and all the museum on the Oslo Peninsula!!!!",Nov 2019
Norway,LukasandDante,Fram Museum,3.0,"We found the museum not well organized. I actually went back to the ticket desk and asked where we are supposed to start. She said, You can start on the 3rd floor. (the top). But there isn't a clear narrative and we didn't feel really engaged in the experience. I didn't come away feeling like I related to any of the events (unlike the Kon TIki museum).",Dec 2019
Norway,Mark B,Fram Museum,5.0,"The Fram Museum caught me by surprise.

I have always loved History and the story of the brave explorers who ventured into the unknown harsh cold of the east west passage is gripping. It’s the first museum that I did not want to leave.

If you like adventure and history don’t miss this one out.",Dec 2019
Norway,crosis,Fram Museum,5.0,"The Fram Museum is an excellent place to visit and is incredibly well done. The history and the personalities are really brought to the fore in a very informative and engaging manner. The boat is the central feature and has been superbly modified to make a great experience for young and old. Around the edge are some fascinating exhibits and also some great interactive features too. I really liked the cold room walk through area.

The shop has a good range of items, although I am not a person who buys souvenirs myself. The only downside for me was the little cafe on the ground floor. It had a poor range on offer and I was rather abruptly dealt with when I asked if they had anything vegetarian.

However the overall experience was so good, it meant the cafe was just a small blip on the radar and quickly forgotten. I recommend the Fram to everyone as a great place to visit. Even nicer if you take the ferry over from Rådhusplassen wharf area.
Read more",Sep 2019
Norway,Eline Van O,Fram Museum,4.0,"Impressive ship, wonderful history told in a beautiful story! A lot of details & artificial objects.",Dec 2019
Norway,TravelPer91,Fram Museum,5.0,"Eventhough they took place more than a houndred years ago, these stories never get old. Great exhibition of fascinating adventures. Also a great opportunity for warming up with a walk along the beaches of Bygdøy",Dec 2019
Norway,mark r,Fram Museum,5.0,"you must go and see this museam as it would be up there with any other specelising in nordick exhibitions ,we realy enjoyed this one",Nov 2019
Norway,Mara B,Fram Museum,4.0,"Huge museum with a wide range of information. There are two ships available where you can enter and experience some of the conditions they face.

It's worth the experience.",Nov 2019
Norway,Laila Comigo,Fram Museum,5.0,"It was, without a doubt, one of the most coolest museum I've been. I loved everything, the whole history of artic exploration and the opportunity to see the Fram and walk inside. It's a great place!",Nov 2019
Norway,Roaming,Fram Museum,5.0,"I was prepared to be underwhelmed, but found this museum very interesting! Being able to walk through the Fram was amazing, and I loved the audio visual of the storms she would have sailed in while standing on the top deck. Really well done with lots of information and well presented exhibits!",Sep 2019
Norway,soummo1472,Fram Museum,5.0,"Fabulous work in preserving the Fram. To board and touch the original ship is quite an experience. You get to walk through the various parts of the ship to get a feel of what it must have been like for the crew. The displays, the short movie and artefacts are very informative and detailed. To know about these polar expeditions was highly enriching and eye opening. You can spend a good amount of time here if you so choose.",Nov 2019
Norway,Niceven,Fram Museum,3.0,The ship was impressively huge- though the smell was a little overpowering. It was a little difficult to understand where to start with reading the information. But lots to see.,Nov 2019
Norway,Alex W,Fram Museum,5.0,"From the outside, it does not look large, but inside, it is densely packed with exhibits and you will need an entire half-day to look closely at them all.

Although Fram was one ship – a specialized ice-riding vessel – the museum is about several expeditions to the polar regions (north and south), on other vessels and aircraft as well. There were quite a number of different explorers around the same time (the late 19th and early 20th centuries) and as a result, it can get quite confusing who was doing what, who was going where, when.

It does help to read up and get an outline picture of the most important expeditions (and explorers) beforehand, in order to get the most out of this museum.

There are two ships on display, both look as if they were original (at least in parts): the Fram and the Gjoa. You can wander onto their decks and inside them to get a sense of what life was like for the explorers who spent years (literally) in them in the arctic and Antarctic cold.

Actually, for a fuller story of the Fram expedition, go to the Polar Museum in Tromso.

In the underground passage between the two halves of the museum is a chronological story of the many expeditions as Europeans tried to find a Northeast and Northwest passage to Asia, complete with maps. There is so much detail, it’s mind-boggling and very absorbing. Thank goodness the bathroom and cafe-bar were nearby.

On one of the walls is another chronological display, this time of the race to the south pole between Roald Amundsen and Robert Falcon Scott. Again, it does not shy away from recounting the life-threatening difficulties the explorers faced.The narrative is told in such day-by-day detail, it is actually quite gripping -- a very rare achievement for a museum.

The main labels are in the English, with supporting text in French, German, Chinese, Japanese, Korean, Spanish, Italian, Russian and Norwegian.

Bus #30 from Tollbugata Road in the city centre goes there quite frequently.

Entry: 120 kronor. I bought a combined ticket for the Fram and Kon-tiki museums for 220 kronor, instead of 120+120. The Kon-tikie museum is just across the road.
Read more",Nov 2019
Norway,Chris W,Fram Museum,5.0,Great museum something for all ages.. we took our grandson and he loved it. Well presented exipits. Well worth a visit,Sep 2019
Norway,Richard W W,Fram Museum,5.0,Many dioramas and photos of the voyages of the Fram. Wonderful to be able to walk through the ship and see the natural oak staves and braces that prevented the ship from being crushed in the ice.,Jun 2019
Norway,peachkoblerpie,Fram Museum,5.0,Excellent fun hands on Museum. So much history about shipping & exploration. So many displays and you can board the ship and explore the many rooms. We had so much fun. Great for kids and adults alike!,Aug 2019
Norway,JaneyVBerkhamsted,Fram Museum,4.0,Interesting to hear about the various expeditions and walk around the old boats. It’s a nice walk round there too from the centre for those that like the exercise.,Nov 2019
Norway,Jay Idris,Fram Museum,4.0,"FRAM museum is a museum telling the story of Norwegian polar exploration. The actual boats are displayed here and visitors can get inside to have a glimpse of life as a pole explorator at the time... insights about the journeys and the boats, but also the equipments, and even the dogs, needed in such extreme conditions, and the relationship built with local communities along the way such as the Inuits and their valuable survival teachings. Inside the museum you can go on board and take a look around in her cabins, lounges, cargo hold and engine room. So you feel how it is like to be on board and how it feels like to sail in!

You can enjoy a northern lights show every 20 minutes from the main deck of the Fram. In the activity centre behind the ship you can test your strength and accuracy. There is a cafe and books and gifts shop inside where you can find interesting things to buy.

Entrance fee is KR120 for adults. But it’s free for OsloPass holder.

Very different museum of its kind which you can experience it by being on board.
Read more",Jul 2019
Norway,minnesotans4,Fram Museum,5.0,"Buy a one day cheaper ticket for the Fram, Maritime Museum and Kon Tiki which were adjacent to one another. We took Bus #30 to this area.
The Polar ship Fram was the strongest wooden ship ever built which broke all farthest north and farthest south records. Be sure to see the surround sound film in the Gjoa section before you explore the museum. The Gjoa was the first ship through the Northwest Passage.
It was really interesting to board the Fram and see how life was like.
Trapped in Ice experience was a simulator to depict what it felt like to be caught in ice.
For me, it was the best of the three museums.
Read more",Nov 2019
Norway,fbricard,Fram Museum,5.0,Very well laid out museum with good stories that talked about the various Arctic adventurers and their activities. The ship was accessible which was a fantastic highlight being able to walk through.,Oct 2019
Norway,Aussie135,Fram Museum,5.0,"I was on a cruise in Norway and I wanted to see the ship museums of Oslo . the first one I visited was the Fram museum and it just blew me away. The Fram was the ship that Nansen and Amudsen used for arctic and antarctic exploration. It was specifically designed to cope with the Arctic conditions and this museum really shows you what that meant.

When it went into dry dock the museum was built around it! The museum is triangular in shape to accommodate the tall mast, although one third of the mast had to be removed ! There is a lift which takes you to the third floor which is the access to the deck of the ship, so a wheel chair user would be able to see the exhibits and reach the deck of the ship but not fully explore the ship

The internal walls are video projected with images of the arctic ocean, so that when you are on the deck of the ship you feel that you are at sea. A Storm blows up and the ship begins to move! Quite incredible. The whole ship is open for exploration from the pig sty on deck down to the hidden chocolate stores. Lots of interactive stuff on the ship to help you to understand what exploring the Arctic meant. for example , you invited to say what you would put in your sea chest for a three year voyage.

the ship is full of interesting information and there is lots of displays below the ship. My favourites were the igloo, having a go at trying to pull a 300kg sled over ice (failed I could only pull 150 kg) and shooting ducks to feed the crew- I managed 8 and I saw off a polar bear. there is also a dark room which you can enter to really feel the cold and dark of the Arctic and how the ice moves, so people with mobility issues need to be careful

I could easily have spent a couple of hours there because it was all so well presented and interesting . I stopped at the café and enjoyed the explorer's favourite pancakes and hot chocolate. there are toilets and a small gift shop too. I would strongly recommend a visit .
Read more",Nov 2019
Norway,Kevin B,Fram Museum,5.0,"This is a great museum if you are interested in history, shipping. and exploration. It is a quick ferry ride from Oslo and located on a pennisula. You can walk onto the deck of the ship and even go below and walk through the inside of the ship. Gives you a great feeling of what long sea voyages were like years ago. Recommended.",May 2019
Norway,Del,Fram Museum,5.0,"Full of interesting information, great displays and larger than we thought. Well worth the trip to see it. We stayed longer than we actually expected too so factor that in as well.",Nov 2019
Norway,Vidmantas,Fram Museum,5.0,"This is place, where I really understood what does exploration of deep north means. Spent 4 hours and it gave me much more than tens books I've red. Your even can touch the witness of history- the Fram by your hands while history touches your soul.
I especialy liked projections of stormy ocean when sitting on Fram's swinging bench. Good place for families with kids.",Nov 2019
Norway,7wonderstraveler,Fram Museum,5.0,"Please allow 2-3 hours as this is a very informative museum with many walls of reading, a movie, and a walk on the ship. The ship is set to how it was during the expedition. There was even a storm while on board. I found it interesting that the cook was on all of the expeditions! It was well worth visiting the Fram Museum. The Fram, Viking, and Kon-Tiki museums are all in the same area. Make a full day of visiting all three museums while in Oslo.",Sep 2019
Norway,lusinemarg,Fram Museum,5.0,"Fram museum is an absolute must in Oslo. If you only visit one museum in Oslo it has to be Fram. Impressive, engaging, informative, entertaining - it checks on all the points!",Nov 2019
Norway,Ben197880,Fram Museum,5.0,"I would highly recommend this museum for anyone that is interested in historical facts. Combine it with the Viking Ship Museum, that is nearby, and you have a great day adventure. Just be aware of the hours of operation, as they close kinda early and we almost missed it.",Oct 2019
Norway,Ralph G,Fram Museum,5.0,"If you are fascinated by stories of early exploration of the polar regions, north and south, a visit to the Fram Museum is a must.
The design of the ship, the skills of those who built her and the courage and bravery of the men who sailed off into the forbidding frozen seas is brilliantly displayed by the exhibits.
Easy to get there on the bus (No. 30 Route)",Nov 2019
Norway,MNB55,Fram Museum,5.0,"The museum is set on the edge of the harbour. Three floors of exhibits, a complete history of all polar explorations. A real polar ship which one can walk through. It is worth a visit, great for kids.",Sep 2019
Norway,Aimee T,Fram Museum,4.0,"We weren't really sure what to expect when we walked in, but were immediately greeted by the visual of a large ship. We spent a few hours in the museum, my brothers in particular were fascinated by the exhibition on the lower floor about the race to discover the poles through history. It was fun to be able to climb onboard the original Fram ship and see how the crew lived on board during their three-year excursion. There were some interactive parts of exhibits that were interesting to see, some of my family enjoyed it more than others. The food was limited and rather expensive but it was enough to fill a void. It was a decent experience overall.
Read more",Oct 2019
Norway,Davor,Fram Museum,5.0,it utmost incredible effort assembly such exposition and indeed interesting overview of polar expedition,Oct 2019
