country,user_id,attraction,score,review,trip_date
Croatia,Brendan M,Walls of Dubrovnik,1.0,"Outrageously overpriced. Don’t bother. Also, surly staff. Similar views to be had elsewhere. Don’t have much else to add…
Read more",Oct 2021
Croatia,Karon,Walls of Dubrovnik,5.0,"Lots of steps but definitely worth the effort for the incredible views. Some nice cafes to stop for drinks along the way. Worth buying a Dubrovnik Card too as it includes free entry aswell as local bus tickets and discounts at restaurants.
Read more",Oct 2021
Croatia,Piero C,Walls of Dubrovnik,5.0,"My friend leapt off these walls into the water below some 35 years ago. I wanted to visit the spot where he ruined his back forever. Lovely and enchanting, but go early or at sunset. Very crowded.
Read more",Oct 2021
Croatia,Rosemary D,Walls of Dubrovnik,5.0,"Loved this, great views and worth the money even if it is a little expensive! Would recommend doing!
Read more",Sep 2021
Croatia,Reviewer D,Walls of Dubrovnik,5.0,"Well worth the steps but buy a Dubrovnik one day pass as it only costs a little more than the wall costs and you then have the card for bus and other sights. Leave early as you get the full sun throughout in the hot weather - take a picnic and stop for your own break - plenty places to stop and have a break
Read more",Sep 2021
Croatia,jackee25,Walls of Dubrovnik,5.0,"So much history was shared by our guide while we toured the walls. My respects to the City of Dubrovnik for maintaining these walls in such great condition. A true gem and a great privilege to have walked them.
Read more",Sep 2021
Croatia,sojourner2704,Walls of Dubrovnik,4.0,"typical tourist thing to do but good experience . went about 5-6 and it wasnt too busy. Great views over Dubrovnik. Not too difficult to walk as its not all stairs. 200 kuna which is quite expensive. There are refreshment stops and cafes along the walk and toilets . one part has views over the residents houses
worth doing to get a flavour of the old town from on high
Read more",Sep 2021
Croatia,Scottyp2014,Walls of Dubrovnik,5.0,"The wall walk is a must but it is strenuous. Early morning was best for us. The views and historical perspective are best observed from the upper walls and it is one of the best walled city walks--if not thee best, in Europe.
Read more",Sep 2021
Croatia,aileenm3108,Walls of Dubrovnik,3.0,"We walked the walls yesterday we enjoyed it
Snd were glad we did it
They’re fabulous and beautiful
I thought it was very expensive for what you got
If you suffer from vertigo I would urge caution
Read more",Oct 2021
Croatia,davidehood,Walls of Dubrovnik,5.0,"It was a daunting experience, but once you got used to the heights and the stairs, it was exciting and stimulating. The views of the town and the sea were amazing and memorable.
Read more",Sep 2021
Croatia,ELDiablo,Walls of Dubrovnik,5.0,"The views are amazing.Make sure you get on the walls early if you want to have some freedom walking around. We managed to get on the walls for 830am and had a great walk around with hardly any tourists from 9am onwards it looked really busy
Read more",Oct 2021
Croatia,MsRambler,Walls of Dubrovnik,5.0,"This is a must do on visiting Dubrovnik, if it seems unaffordable I could suggest getting the Dubrovnik card that includes the walls and the palaces/monasteries. The views over the sea and the old city are absolutely stunning. If price is prohibitive you could consider the Fort alone which is about 50kn, this had beautiful views also of the walls, city and beaches.
Read more",Sep 2021
Croatia,Don H,Walls of Dubrovnik,5.0,"Best view of the city from the walls. Good to reflect back on what the city looked like hundreds of years ago when the walls protected old town. A lot of steps to get up to the top, but worth the effort to see the views
Read more",Sep 2021
Croatia,Regan,Walls of Dubrovnik,5.0,"Really great experience, fab views. Refreshment places to stop along the way also a bar where you could go for a swim in the sea. Not suitable for those with mobility problems.
Read more",Sep 2021
Croatia,Kay M,Walls of Dubrovnik,5.0,"Be prepared for a lot of steps and steep inclines. I'm 78 years old and I struggled, but it was worth it. wear good walking shoes with good traction.
Read more",Sep 2021
Croatia,Joanna K,Walls of Dubrovnik,2.0,"We didn't do this as we weren't prepared to pay that exorbitant charge - rip off price. Obviously many people did shell out that money but they must be dedicated GOT fans.
Read more",Sep 2021
Croatia,Nataša F,Walls of Dubrovnik,5.0,"The best way to see the city, beautiful scenic views all around. There a few steep stairs now and then so keep that in mind. It also gets very hot so a bottle of water is a must, you can also buy it along the way (expensive). The entry fee is 200kn/around 27€ and it also gets you access to the Lovrijenac fortress - a lot of stairs to get to it, but a pretty nice view.
Read more",Sep 2021
Croatia,MarkfromtheIsland,Walls of Dubrovnik,5.0,"Do this counterclockwise. Start at the gate by the stairs to restaurant 360 and do it in the morning or in cloudy weather - it can get hot.

This qualifies as a must do.
Read more",Sep 2021
Croatia,Hannah123,Walls of Dubrovnik,5.0,"Expensive for what it is, but the views were incredible and made for fantastic pictures. Definitely go early in the morning or late at night as it gets so hot and unbearable to walk around in.
Read more",Sep 2021
Croatia,Rakkasan68,Walls of Dubrovnik,5.0,"Fantastic views are everywhere throughout the walk. Completing the circuit involves climbing about 1,000 steps. That required 2.5 hours for us, a couple in our 70's. There are a couple of places where you may exist early. There are several refreshment stands with toilets along the wall. Do not miss this experience !
Read more",Sep 2021
Croatia,lasamp08,Walls of Dubrovnik,5.0,"We followed the advice of our guide and ascended the walls at 8am for an early morning stroll. The views atop the Old Town are simply breathtaking. Wear good shoes and a hat, bring water. It wasn't too physically challenging overall, but there are some steps involved in portions that some guests may choose to skip. It took us about 2 hours, and by 10am the sun was noticeably stronger than when we started. I've also heard the sunset views are exceptional if you choose to go towards the end of the day.
Read more",Aug 2021
Croatia,Licia Freeman,Walls of Dubrovnik,5.0,"Such beautiful setting, very beautiful, clean city, the views were just amazing. Strongly recommend.",Sep 2021
Croatia,Sooners,Walls of Dubrovnik,5.0,"This is a MUST for a trip to Old Town Dubrovnik! As other reviews mention, try to go in the morning to avoid the heat as there is limited shade. Best views and photography opportunities! I would recommend buying tickets online so you can avoid any lines.",Sep 2021
Croatia,shtooka,Walls of Dubrovnik,4.0,"I was the only one in the party that wanted to spend the money for this, 200 HRK I think. It was worth it especially as it was around sunset. Maybe 1 1/2 mi walk all the way around. There are some great views.",Aug 2021
Croatia,Maps559988,Walls of Dubrovnik,5.0,Excellent walking tour for the walls of the city while also getting great views of the old town and the ocean. Davor was a wonderful guide who knew the history of the entire country and city so well. He explained the complex history of the region and added his own personal to it which made it all the better. Highly recommend for anyone staying in Dubrovnik,Sep 2021
Croatia,KansasGreekgirl,Walls of Dubrovnik,5.0,"We did this in the morning before it got too hot. We took our time enjoying the views, taking pictures and strolling the walls. It was really a cool perspective.",Jun 2021
Croatia,Bonnie P,Walls of Dubrovnik,5.0,Gorgeous views. Stop at one of the cafes to rest. Just amazing. Be sure you can do stairs...lots of stairs.,Sep 2021
Croatia,BM_Zuerich,Walls of Dubrovnik,5.0,We took the Dubrovnik Walks tour with Davor who was excellent giving us information about the history of Dubrovnik and the building of the walls,Sep 2021
Croatia,ClaudeA,Walls of Dubrovnik,5.0,"Great view, price is 200 kunas, but it's worth it for sure! It gets hot during the day, so we went in the afternoon.",Sep 2021
Croatia,LauraM,Walls of Dubrovnik,5.0,Great experience walking the walls. Took us just about an hour to walk the entire way around. The views are spectacular. Make sure to wear comfortable shoes and bring water.,Sep 2021
Croatia,Chris K,Walls of Dubrovnik,3.0,A pleasant walk around the old city walls in Dubrovnik. Holy moly I wish I’d opted to do the walk at sunrise or sunset though. It’s so hot and there is little opportunity for shade. It made that post walls beer even tastier though.,Sep 2021
Croatia,NickellFamilyTravel,Walls of Dubrovnik,5.0,"I recommend sunset or sunrise as best for the walk on the wall. We did sunrise, less crowded. Beautiful views, and it is fun to just imagine what and who all walked these walls in the past.",Aug 2021
Croatia,Cindy M,Walls of Dubrovnik,4.0,"Some friends said we should pass on the walls, but we are glad we did it. Lots of steps, so go early when it's cooler. It wasn't as crowded as I expected it to be and there are a lot of picturesque spots to stop for refreshments.",Sep 2021
Croatia,Sudeesh74,Walls of Dubrovnik,5.0,"Must visit, must do. Please make sure to do this when you are in Dubrovnik, as the view is awesome & memorable",Sep 2021
Croatia,Bob H,Walls of Dubrovnik,5.0,"Very nice views from the top. The first half(near the ocean) is fairly easy walk but the inner part, there are a lot of steps so a bit harder. You need sunscreen and hat. And bring plenty of water.",Sep 2021
Croatia,Shannon B,Walls of Dubrovnik,5.0,"Go early to beat the heat and crowds. We went during a heat wave, buy survived all the stairs, etc. It's a must.",Aug 2021
Croatia,Ruby K,Walls of Dubrovnik,5.0,"A must do when in Dubrovnik absolutely beautiful views, do not miss it both myself and my teenage daughter really enjoyed walking the walls.
Can get very hot during the summer we visited in August and very little shaded spots so would recommend early morning or evening time.
If you are staying for a few days I would recommend a Dubrovnik card as this includes free entry to the walls so almost covers the cards fee.
Just a tip avoid stalls selling jewelry on the walls I fell into a tourist trap of buying a bracelet for €25 I later saw the exact same bracelet in several shops for €13.
Read more",Aug 2021
Croatia,g15,Walls of Dubrovnik,5.0,The price might seem high but it’s worth it. We went around 5pm and it’s a great time to get good photos of the view. There are a range of bars as you walk around.,Sep 2021
Croatia,Mark E,Walls of Dubrovnik,5.0,Spectacular views and impressive infrastructure. Be ready for lots of steps! Would highly recommend. Nice to have beer half way through in one of the places offering beverages to take in the amazing views over the walls,Sep 2021
Croatia,Emma W,Walls of Dubrovnik,5.0,"Do not miss this. We went early in the morning to try to avoid the worst of the heat- not entirely successful there, but that's August in Dubrovnik. The walls are utterly spectacular, with the best views of the old town and the sea. It is no surprise they have never been breached. With entry you can visit a number of fortresses along the walls, and another fortress just outside on a clifftop (Lovrijenac). Entry is also included with the Dubrovnik Card, which in itself is a worthwhile investment. We went at the end of our trip so greatly enjoyed looking over the places we had visited all week. Walk carefully as many of the stones are rounded and slippery, and be ready for a fairly long and uneven walk- wear sturdy shoes and take snacks and water. There is a stop halfway round for food and drink if needed. Though I have no doubt that a sunset walk would be spectacular, the early morning before the crowds pile in is magical.
Read more",Aug 2021
Croatia,ian s,Walls of Dubrovnik,5.0,"Incredible views and a fantastic experience of years gone by.
Arrived at 9.50 hrs so pretty quiet therefore a very leisurely walk with many photos. Advice if travelling in by car, park at the multi-car park as you enter from the main road and ignore the old town parking as already full and a LONG one way system out of the city which takes you away from it before you can double back.",Sep 2021
Croatia,Stuff Edinburgh,Walls of Dubrovnik,4.0,"The reason I’m giving 4 stars and not 5 is just because it was a bit pricey for what it was - 200 Kuna each when I visited. But of course I was silly and didn’t realise there is a Dubrovnik Card you can purchase that would have made this almost a steal combined with a couple other major sites to visit.

The views from the walls are amazing however and if someone said ‘what’s the one thing I MUST do on a visit to Dubrovnik’, walking the city walls would be it. Well, that and an ice cream from Peppinos. I know that’s two things, but shhhh.

If you like photography, you’ll love the opportunity to take a gazillion different photos of the expanse of red roofs and alleyways below. Toward the end I was beginning to feel a sort of IKEA dread, where you’re stuck in a seemingly endless one way system, but unlike IKEA you can exit the walls at quite a few points if you reach ‘peak wall’. There are also a few refreshment points where you can grab a seat and a drink, which are both very welcome in the heat.
Read more",Aug 2021
Croatia,HBWillsy,Walls of Dubrovnik,5.0,"We didn't mind the expense, the climbing, the walking, the crowds, the uneven pathway, etc...but the heat, my goodness, it almost killed us! Yes, going in late June with temps in the 100s wasn't the best idea, but - when in Croatia, right?

The walk itself is quite the workout - the path is made uneven and slippery in places by the smooth, rounded inlaid stones and the stairs are very steep with a shallow riser height and tread. Almost all of us had flip flops on which made traversing the unique foundation a little complicated - particularly with the heat! My flip flops were much thinner and had far less structural integrity than when I started out. Ultimately, we didn't mind the workout after eating and drinking our way through Croatia, but it was more than we expected or planned for.

If you go in the summer, be prepared. We each had a water, but that was mostly gone halfway around the fortress and we soon realized we'd need to ration our supplies if we were going to make it out alive! I had a small tube of sunscreen in my purse which came in handy, but it wasn't nearly enough and we all ended up getting fried anyway because there is NO shade for most of the walk.

My suggestions are these: Take your time - rest often and pace yourself; Carry a backpack with extra water (even if it's cooler out and you think you won't need it) and sunscreen to reapply; wear a hat; definitely wear shoes with a tread and support; and take CASH as there is a stop at the midway point for a cocktail, frozen treat, or bottle of water. The prices are steep though, so take that into consideration. It's a pricy trip around the castle for an entire family.

***If you have kids - BE CAREFUL! The walls are VERY low and it would be easy for a child to fall right over the side. My son is 17 now, but I know that if I took him on that trail when he was younger, he'd be all about climbing all over the place - it's a fortress for goodness sake, a kid's dream! (I can't imagine any such amusement being open to children in the U.S., but traveling opens your eyes to a lot of things - most of the world gets along just fine without the safety regulations we have in place). I'm not trying to be preachy, just giving advice you can take or leave :- ) To keep the day pleasant and avoid a tragedy, a conversation with little ones about safety should be had in advance. It's important as well to adjust your mindset to be prepared to be on guard the whole time. There are plenty of other fun spots for the kids to pretend play on the ground level).***

Aside from the unexpected distractions and difficulties, the overall excursion was pretty cool. The views are breathtaking and once you get to the side facing the water, the unobstructed panorama of the shimmering Adriatic and distant islands coupled with the cool breeze gives you just enough energy to keep going!

Ultimately, it's a pricey and challenging excursion but we felt it was well worth it - after all, how many times can you say you've successfully circumnavigated fortress walls of the unconquerable Croatia? The Venetians can't!
Read more",Jun 2021
Croatia,ashley,Walls of Dubrovnik,5.0,Sort of an obligatory Old Town activity. Fabulous views. Biggest piece of advice is to wear sneakers! It’s a lot of steps and walking.,Aug 2021
Croatia,L F,Walls of Dubrovnik,5.0,"Best to climb and walk on top during cooler times. Midday in August is not it! Very little shade, but amazing views.",Aug 2021
Croatia,Robin G,Walls of Dubrovnik,3.0,"The walk is beautiful, and it is almost a must see. It is however infuriating that the walk over the walls (which is about 2km, by the way) is this expensive. We paid 400 kuna for us two, which is over 50 euros. The walls were made to withstand cannon balls, me walking on my flip-flops won't damage it too much. Also, some of the walls are very low and there is little supervision on the walls, so make sure that you can deal with heights (only at some points)",Aug 2021
Croatia,Jasper Beddington,Walls of Dubrovnik,5.0,"Go! We use rick steves guidebook when we travel in europe and It didn't disappoint walking the high city walls. Def get a guidebook or book a guide so they can point out interesting things along the wall.
We had a blast and could def tell where GOT shot some of their scenes.
We were lucky to do it when it was cloudy so the heat wasn't a problem but I can def see how doing it in the hot sun would wear someone out.
Bring comfy walking shoes and a hat and have a blast!",Aug 2021
Croatia,RicherTrips,Walls of Dubrovnik,5.0,"They´re only about 2 km but with a lot of stairs, so, during Summer, you should go early in the morning or late at sunset, because of the heat. The steps are tiring but easy, you don’t need hiking shoes, but a hat and sunblock will help.

Keep the tickets at hand; they will be asked for near St John Fort. There are 3 ways out if you can’t go on, but circling the walls is highly recommended. Several coffee and refreshments shops dot the path. Nowdays, the walking is one sense only.",Jul 2021
Croatia,joelle k,Walls of Dubrovnik,5.0,"Self quarantine at home due to COVID 19 outbreak. Remember the good old days self driving tour at Dubrovnik old town. Every single step, every since photo of the old town brought back all wonderful memories touring this magnificent & fabulous old town with numerous histories and cultures. Hope to revisit it soon!Self quarantine at home due to COVID 19 outbreak. Remember the good old days self driving tour at Dubrovnik old town. Every single step, every since photo of the old town brought back all wonderful memories touring this magnificent & fabulous old town with numerous histories and cultures. Hope to revisit it soon!Self quarantine at home due to COVID 19 outbreak. Remember the good old days self driving tour at Dubrovnik old town. Every single step, every since photo of the old town brought back all wonderful memories touring this magnificent & fabulous old town with numerous histories and cultures. Hope to revisit it soon!
Read more",Jun 2021
Croatia,Liz & John,Walls of Dubrovnik,4.0,"Definitely worth visiting. Get there early in the day to avoid crowds & heat.
Toilets are only available if you go to a cafe on the walls.",Aug 2021
Croatia,Susanne E,Walls of Dubrovnik,5.0,"This is a must when visiting, it's a couple of hours and a lot of stairs, but absolutely worth it for the breathtaking view. Don't forget to stop for ice cream at the homemade ice cream kiosk halfway through!",Aug 2021
Croatia,Shanmuhapreya,Walls of Dubrovnik,5.0,"If you come to Dubrovnik, do not miss this. It has splendid views over the city and the sea. It takes around 2 hours to complete it but it is worth it. Buy a Dubrovnik card that includes visit to walls, few more sites and public transport as well. Visit during morning times or after 4pm in summer.",Aug 2021
Croatia,janicemarieflygirl,Walls of Dubrovnik,5.0,"A must do when visiting. It is a great way to see the views and get a perspective of the size of the old city. Stop for a drink along the way, a break in the walking.",Aug 2021
Croatia,Nelli8,Walls of Dubrovnik,5.0,"Great experience and lots of opportunities to take photos of the beautiful scenery of Dubrovnik old town. Lots of steps and quite busy but we were only here for a few days and was on our list of things we wanted to do. If you time it right, we didn’t know before hand, otherwise would have done, when you get to near the end of the walls there are a few bars where you can buy drinks and watch the sun go down. We had a restaurant booked so didn’t have that opportunity, but had we known we would have booked the restaurant later, and finished the hot walk with a nice cool drink and sat and watched the sun set.
Read more",Aug 2021
Croatia,Sara R,Walls of Dubrovnik,5.0,"A unique view of an old walled city. There are great places for pictures along the way as well as cute cafes, and ice cream for when you need a little break. A must do in the city!",Aug 2021
Croatia,Crawdevil,Walls of Dubrovnik,5.0,"Find all the views of the old town, be immersed in history. Just a couple of stairs and you're there.",Jul 2021
Croatia,Richard M,Walls of Dubrovnik,3.0,"If you walk on the wall, go early in the morning. By noon it is far too hot. The biggest value is to say you, like every other tourist, walked there.",Aug 2021
Croatia,Traveling One,Walls of Dubrovnik,4.0,We went first thing when it opened to avoid the hot sun and crowds. Glad we did! It was a pretty nice walk with a bit of a nice breeze you don't get in the town. Lots of places to grab a drink or small bite to eat along the way. Great way to get a good overlook of the city. We enjoyed it. It was expensive to do though...,Jul 2021
Croatia,Richards,Walls of Dubrovnik,4.0,Loved the walk - it was very hot but later in the day it was quieter and less hassled. Check when the cruise ships are in port to make the best of the day. However - the only time in Croatia we felt ripped off was by a shop on the walls. 8 euro for a small bottle of drink and ice lolly. I should have recognised the signs I.e. no price lists. Such a shame.,Aug 2021
Croatia,Natalie Y,Walls of Dubrovnik,5.0,We started before 9am and it was hot. Definitely bring water. The most amazing views. You can walk at your own pace and was not busy. A must thing to do when in Dubrovnik.,Aug 2021
Croatia,Julie F,Walls of Dubrovnik,5.0,You have to walk the walls. It gives you a great perspective. Gets very hot even early. Bring water! You can go at your own pace- quick or slow. They have places that serve drinks along the way.,Aug 2021
Croatia,Diana Mihaela I,Walls of Dubrovnik,4.0,"nice walk on the city walls, some steep steps, need to do it in the late afternoon. some areas seem a bit dangerous, as the side walls are a bit low",Aug 2021
Croatia,Tatiana vR,Walls of Dubrovnik,5.0,A must do when in Dubrovnik. Ideally go at around 8a or a 6p. At 8a there are very few people and it is not so packed.,Aug 2021
Croatia,kevin popovich,Walls of Dubrovnik,5.0,"If you're looking for stunning and unique views of Old Town, this is the place to get them. This is a MUST every time I visit Dubrovnik",Aug 2021
Croatia,Joni J,Walls of Dubrovnik,5.0,Fabulous walk with incredible views of the sea and the old town of Dubrovnik. A must see if you’re able to negotiate some stairs but definitely go early in the morning or later in the day to avoid the heat in the afternoon. Bathrooms and small concession stands available along the way.,Aug 2021
Croatia,KDJERO,Walls of Dubrovnik,5.0,"Two of the three of us really enjoyed this walk/climb, but if you are scared of heights, this isn't for you. LOTS of narrow stairs open on one side. The views are incredible, though.",Aug 2021
Croatia,JMark,Walls of Dubrovnik,5.0,Well worth the climbing up and down stairs. Lots of great views of incredible city and sea views. Over 60 churches and the red roofs give great color. Walls are well restored and there are a few places for drinks in the Adriatic side,Aug 2021
Croatia,_t_squaredlynn,Walls of Dubrovnik,5.0,"What to say? A must do -- stunning views of the Old Town and surrounds. Just be careful not to go when too hot and take water with you. We used the Dubrovnik card -- great deal and included the wall and most museums in the Old Town plus discounts on certain restaurants and shops and the ferry to Lokrum (we didn't realize the ferry discount until too late:(. While on the wall, we also stopped by the Maritime Museum.",Aug 2021
Croatia,Jakša,Walls of Dubrovnik,5.0,"Just don't go there when it is too hot... If you do, take water and hat with you. Stunning view, not to miss.",Aug 2021
Croatia,22redlips,Walls of Dubrovnik,5.0,"Great tour lead by Davos. Davos is very knowledgeable of Dubrovnik and Croatia. We particularly felt we got a much better understanding of the recent war between the Croatia, Bosnia and Serbia. I highly recommend Davos and this tour for a quick but informative look at history of the city and country. And spectacular views!",Jul 2021
Croatia,pampogi,Walls of Dubrovnik,2.0,"In my opinion, it is overpriced, and you have to pay extra for the museum. Also, if you are not going with a tourist guide, you won’t know anything about the wall because there’s not a single place where informations are written about it. It was a 1 hr walk. If you go to upper streets outside the old town you will get the same views as you would on the walls.",Jul 2021
Croatia,Kathi,Walls of Dubrovnik,5.0,Recommend guide to get all the amazing history. Dubrovnik Walks -Davor- was great. Do bring water as it is hot up there!,Aug 2021
Croatia,Julien K,Walls of Dubrovnik,5.0,The entrance ticket is a bit expensive but this pretty long walk offers numerous and varied view on the city.,Jul 2021
Croatia,Grace P,Walls of Dubrovnik,5.0,"Amazing walk! Such interesting stories told beautifully by Davor; his deliberating skills kept everyone engaged for the whole 2 hours! Would highly recommend as was such an amazing couple of hours!! Excellent historic knowledge, any questions I answered he gave me perfectly structured answers with great accuracy and depth.",Aug 2021
Croatia,Frank P,Walls of Dubrovnik,5.0,I highly recommend walking around the walls of Dubrovnik. I would consider the walls a must do activity in this city. My wife and I walked the walls over a 3 hour period. We took our time and enjoyed the wonderful views. I would recommend going early in the morning or later in the afternoon. It can be very crowed and very hot. The walls are totally worth it. I would walk them again the next time I visit the city.,Jul 2021
Croatia,chamdexor,Walls of Dubrovnik,5.0,Absolute must. Probably takes about 2 hours if you're in a leisurely pace and stop to take pictures. We got tickets online in advance just to make it easy. But KEEP your tickets because you may be asked for them once you get about half way through as you pass the other entrance. I also suggest going early. It gets more and more crowded later on plus it's hotter. We went around 9:00 am.,Jul 2021
Croatia,Allison,Walls of Dubrovnik,5.0,"If you're here in the summer, definitely do this earlier in the morning before it is too hot.

Overall, it was really cool to walk on the walls and see the views. Recommend.",Jul 2021
Croatia,Beatriz M,Walls of Dubrovnik,5.0,"A must see when in Dubrovnik. There are two different entrances in the Old Town. The entrance costs 200 kuna in summer and apparently 50 kuna in winter, I advice to check online for the prices. It is possible to go around the walls in around 1 hour with some quick photo stops. It is really long and goes around all Old Town. Many stairs and climbs at certain points. Amazing views of the Old Town. Recommend to go at around 6 to 6.30 PM in summer since it can be very hot!! At this time the temperature was perfect and the sun was going down. They close at 7.30 PM during summer. There were some small bars around the fortress selling refreshments.
Read more",Aug 2021
Croatia,PeggyAnn1,Walls of Dubrovnik,5.0,Just do this walk once in your life :) ...breathtaking views ! Even see the laundry in the gardens so funny. Feels proud to been here,Jun 2021
Croatia,stgosuarez,Walls of Dubrovnik,5.0,100% recommended. Great experience. A must-see in Dubrovnik's Old Town. With Dubrovnik card for €33 you can enter the city walls and several other museums and the Franciscan Monastery in one day. City walls entrance is €27.,Jul 2021
Croatia,Joost G,Walls of Dubrovnik,5.0,"The best way to get a full overview of the old city. A full round takes about 1 hour and is well to do for most. Has some slightly steeper sections, yet hardly as steep as regular stairs. Comes at price though - 200 kuna or just over 26 euros per person.",Jun 2021
